N	3gram	Voloshinov_1	Psycholo
1	в том что	2	9
2	не может быть	4	8
3	на то что	1	8
4	в самом деле	2	7
5	в зависимости от	2	5
6	само по себе	1	5
7	этой точки зрения	1	5
8	подобно тому как	1	5
9	с другой стороны	2	5
10	с одной стороны	2	5
11	для того чтобы	1	5
12	с этой точки	1	4
13	так же как	1	4
14	как и в	1	4
15	что в этом	1	3
16	в отличие от	1	3
17	в собственном смысле	1	3
18	так же точно	1	3
19	в конечном счете	1	3
20	все то что	1	3
21	состоит в том	1	2
22	более или менее	1	2
23	то же самое	1	2
24	мы не можем	1	2
25	с точки зрения	5	2
26	не было бы	1	2
27	в этом отношении	1	2
28	то или иное	1	2
29	тех или иных	1	2
30	в последнее время	1	2
31	в эстетике и	1	2
32	собственном смысле слова	1	2
33	на самом деле	1	2
34	тем не менее	1	2
35	по себе а	1	2
36	тех пор пока	3	1
37	только и может	1	1
38	в каждом слове	1	1
39	в чем же	1	1
40	явления но в	1	1
41	а вовсе не	1	1
42	если бы мы	1	1
43	но так как	2	1
44	есть прежде всего	3	1
45	те же самые	1	1
46	художественного произведения и	1	1
47	выходит за пределы	1	1
48	в процессе творчества	1	1
49	то что в	1	1
50	в связи со	1	1
51	в значительной мере	1	1
52	и в области	1	1
53	вместе с ними	1	1
54	ту или иную	1	1
55	мы полагаем что	1	1
56	и более или	1	1
57	между тем как	1	1
58	мы все же	1	1
59	о влиянии на	1	1
60	и то же	2	1
61	в связи с	1	1
62	это и не	1	1
63	как в музыке	1	1
64	один и тот	1	1
65	до такой степени	1	1
66	в тех случаях	1	1
67	только то что	1	1
68	до тех пор	4	1
69	таким образом мы	1	1
70	быть сведены к	1	1
71	и вместе с	1	1
72	та или иная	1	1
73	с самого начала	2	1
74	что иное как	2	1
75	включает в себя	1	1
76	несмотря на все	1	1
77	эту точку зрения	1	1
78	не что иное	2	1
79	тому что он	1	1
80	может быть объяснено	1	1
81	одно и то	3	1
82	и тот же	1	1
