N	3gram	Vygotskiy__2	Narrotol
1	в том что	17	8
2	в данном случае	4	6
3	в отличие от	1	5
4	с одной стороны	1	5
5	состоит в том	2	4
6	о том что	4	4
7	тем не менее	4	4
8	в этом отношении	5	3
9	но при этом	1	3
10	того или иного	2	3
11	то же время	2	3
12	в конечном счете	3	3
13	можно сказать что	1	3
14	в то же	2	3
15	к тому что	2	3
16	с точки зрения	10	2
17	на самом деле	5	2
18	подобно тому как	2	2
19	но и в	1	2
20	и т п	8	2
21	и не может	2	2
22	точно так же	3	2
23	имеем дело с	1	2
24	так же как	4	2
25	не зависит от	1	2
26	в том как	1	2
27	и тем самым	1	2
28	не только не	1	2
29	ему казалось что	1	2
30	не может быть	8	2
31	на то чтобы	1	2
32	которая не может	2	1
33	и того же	1	1
34	в том виде	3	1
35	а между тем	1	1
36	что иное как	1	1
37	в данный момент	1	1
38	в чем же	1	1
39	более или менее	1	1
40	в самом деле	11	1
41	в этом смысле	1	1
42	никак не может	1	1
43	свидетельствует о том	1	1
44	той же самой	2	1
45	то же самое	6	1
46	по сравнению с	2	1
47	в таком случае	1	1
48	в зависимости от	1	1
49	что все эти	1	1
50	того и другого	2	1
51	вместо того чтобы	1	1
52	из народной жизни	1	1
53	к тому или	1	1
54	можно было бы	4	1
55	а с другой	1	1
56	на этот вопрос	2	1
57	в противном случае	1	1
58	до сих пор	5	1
59	не могли бы	1	1
60	то что было	1	1
61	то время как	2	1
62	а не только	1	1
63	здесь мы имеем	1	1
64	в противоречие с	1	1
65	тому или иному	2	1
66	мы никак не	1	1
67	и все его	1	1
68	сам того не	1	1
69	читатель получает возможность	1	1
70	не в том	2	1
71	в связи с	1	1
72	и что в	2	1
73	во всяком случае	2	1
74	ответ на этот	1	1
75	и в других	1	1
76	т п не	1	1
77	было на самом	1	1
78	и когда он	2	1
79	этой точки зрения	2	1
80	есть не что	1	1
81	едва ли не	1	1
82	не впадая в	1	1
83	в то время	3	1
84	с этой точки	1	1
85	по аналогии с	1	1
86	на него с	1	1
87	бесконечное число раз	1	1
88	с того что	1	1
89	в основе своей	1	1
90	одного и того	1	1
91	в том смысле	1	1
92	не что иное	1	1
93	для того чтобы	13	1
94	он сам того	1	1
95	говорит о ней	1	1
