N	3gram	Bakhtin_Pr_4	Formalny
1	не может быть	8	10
2	в связи с	1	10
3	с точки зрения	9	7
4	в самом деле	4	5
5	то же время	5	5
6	в то же	5	5
7	во всяком случае	1	5
8	в высшей степени	1	4
9	как раз и	3	3
10	и не может	7	3
11	и в то	1	3
12	сам по себе	3	3
13	но и в	2	3
14	может быть и	1	3
15	в большинстве случаев	8	3
16	в значительной степени	1	3
17	с другой стороны	3	3
18	так и в	1	3
19	в самом предмете	2	2
20	и в характере	1	2
21	прежде всего в	1	2
22	в этом смысле	2	2
23	в этом пункте	1	2
24	не было и	1	2
25	сами по себе	2	2
26	в отличие от	3	2
27	что в нем	1	2
28	бы совершенно иной	1	2
29	даже и не	1	2
30	в конце концов	1	2
31	не входит в	1	2
32	тем путем что	1	2
33	между этими двумя	1	2
34	была бы совершенно	1	2
35	с самого начала	1	2
36	но в этом	1	2
37	но все же	1	2
38	к тому что	1	2
39	в том что	2	2
40	и не в	2	2
41	как мы знаем	1	2
42	при определенных условиях	1	2
43	и в конце	1	1
44	всего возникает вопрос	1	1
45	превращается в простую	1	1
46	и в поэзии	1	1
47	но как раз	1	1
48	от некоторых сторон	1	1
49	язык с его	1	1
50	следует отметить что	1	1
51	очень важное место	1	1
52	прежде всего как	1	1
53	прежде всего на	1	1
54	иметь в виду	1	1
55	а вовсе не	1	1
56	в виду что	1	1
57	связи с теми	1	1
58	как бы не	1	1
59	более или менее	3	1
60	характерно что и	1	1
61	раз и не	1	1
62	в этом последнем	1	1
63	и до сих	2	1
64	системе языка и	1	1
65	в какой они	1	1
66	и в некоторых	1	1
67	нам кажется что	3	1
68	в этом случае	1	1
69	языка и не	1	1
70	с установкой на	1	1
71	с одной стороны	1	1
72	положениях и в	1	1
73	точки зрения его	1	1
74	до сих пор	8	1
75	в различных формах	1	1
76	при этом не	1	1
77	и в других	2	1
78	и так или	1	1
79	является одним из	1	1
80	как мы увидим	3	1
81	занимает очень важное	1	1
82	но они не	1	1
83	в собственном смысле	1	1
84	мы знаем в	1	1
85	он есть а	1	1
86	слова слово у	1	1
87	с самим собою	3	1
88	на этот вопрос	2	1
89	может быть даже	1	1
90	в системе языка	2	1
91	нет слова без	1	1
92	так сказать в	1	1
93	как установку на	1	1
94	возникает вопрос о	2	1
95	и в этих	1	1
96	остановимся прежде всего	1	1
97	языка а как	1	1
98	в художественном творчестве	1	1
99	в том или	1	1
100	не совпадает с	1	1
101	в данном случае	1	1
102	в нашем вопросе	1	1
103	но в то	2	1
104	в плане языка	1	1
105	совпадает с самим	1	1
106	в сущности вовсе	1	1
107	в той же	1	1
108	сообщение о том	1	1
109	как один из	1	1
110	но при этом	1	1
111	в одной плоскости	2	1
112	может быть никаких	2	1
113	так или иначе	1	1
114	контекст в котором	1	1
115	в большей или	2	1
116	или меньшей степени	2	1
117	все же не	1	1
118	а не как	1	1
119	отношение к действительности	1	1
120	с помощью чисто	2	1
121	на конкретном материале	1	1
122	до настоящего времени	1	1
123	и не о	1	1
124	в широком смысле	1	1
125	элементы речи и	1	1
126	он уже не	1	1
127	мы бы сказали	1	1
128	имеем в виду	3	1
129	большей или меньшей	2	1
130	не вещь а	1	1
131	вследствие этой своей	1	1
132	рассказе и в	1	1
133	за свои пределы	1	1
134	и всякое иное	1	1
135	слова в пределах	1	1
136	ровно ничего не	1	1
137	прежде всего возникает	1	1
138	мы имеем в	3	1
139	в известной степени	1	1
140	в этом романе	2	1
141	этом смысле и	1	1
142	в узком смысле	2	1
143	сама по себе	2	1
144	в процессе перехода	1	1
145	и до настоящего	1	1
146	то убедимся что	1	1
147	как и в	3	1
