N	3gram	Bakhtin_Fr_2	Istorich
1	мы знаем что	1	10
2	до сих пор	4	6
3	в этом случае	1	5
4	мы имеем в	1	5
5	в том что	1	5
6	но все же	2	4
7	не только в	5	4
8	мы здесь имеем	1	3
9	по отношению к	1	3
10	подобно тому как	2	3
11	с одной стороны	3	3
12	в другом месте	2	2
13	на самом деле	1	2
14	но и в	4	2
15	с другой стороны	3	2
16	не может быть	4	2
17	о том что	3	2
18	на то что	1	2
19	после того как	1	2
20	не только над	1	1
21	этот момент и	1	1
22	до наших дней	2	1
23	она и есть	1	1
24	в подземное царство	1	1
25	и той же	1	1
26	в одной из	1	1
27	дело вовсе не	1	1
28	очень много например	1	1
29	видит в нем	2	1
30	не подлежит никакому	1	1
31	можно найти еще	1	1
32	подлежит никакому сомнению	1	1
33	в сущности это	1	1
34	роль в жизни	1	1
35	в связи со	1	1
36	и др все	1	1
37	в себе в	1	1
38	в тех случаях	1	1
39	мы можем сказать	1	1
40	вовсе не в	1	1
41	миром и с	1	1
42	не только не	1	1
43	и прежде всего	1	1
44	не раньше чем	1	1
45	не только на	1	1
46	тех случаях когда	1	1
47	это как бы	1	1
48	смерти и рождения	1	1
49	одной и той	1	1
50	друг с другом	1	1
51	можем сказать что	1	1
52	с образом смерти	1	1
53	мы видели что	1	1
