N	3gram	Voloshinov_1	Myshleni
1	в том что	1	21
2	с точки зрения	5	18
3	для того чтобы	7	10
4	в зависимости от	5	6
5	в связи с	2	6
6	не может быть	2	6
7	можно было бы	1	5
8	на этот вопрос	1	5
9	в процессе развития	1	5
10	по сравнению с	1	5
11	в самом деле	1	4
12	о том что	2	4
13	в конечном счете	1	4
14	в собственном смысле	1	3
15	как мы уже	2	3
16	смысле этого слова	2	3
17	собственном смысле слова	1	3
18	мы видели что	2	3
19	мы не можем	1	3
20	в этом отношении	2	3
21	мы должны будем	1	2
22	в другом месте	1	2
23	более или менее	1	2
24	на самом деле	3	2
25	хотя бы и	1	2
26	сам с собой	1	2
27	должны были бы	2	2
28	в своем развитии	1	2
29	мы можем подвести	1	2
30	с помощью которого	1	2
31	уже видели что	1	2
32	само по себе	1	2
33	на вопрос о	1	2
34	мы уже видели	2	2
35	то же самое	4	2
36	вопрос о том	1	2
37	является необходимым условием	1	2
38	и т.д и	5	2
39	только тогда когда	1	2
40	мы увидим что	2	2
41	точки зрения и	1	1
42	вопросу который мы	1	1
43	от действительности как	1	1
44	если бы даже	1	1
45	не может не	1	1
46	зависимости от того	2	1
47	и к тому	1	1
48	иметь в виду	1	1
49	что перед нами	2	1
50	таким же точно	1	1
51	мы должны были	1	1
52	и внешней речью	2	1
53	в том и	1	1
54	помощью которого он	1	1
55	именно потому что	1	1
56	и т.д то	1	1
57	до сих пор	1	1
58	тот или иной	1	1
59	обязано своим происхождением	1	1
60	как это ни	1	1
61	речь может быть	1	1
62	что представляет собой	1	1
63	что в одном	1	1
64	из которых он	1	1
65	о которой мы	1	1
66	или хотя бы	2	1
67	социальной среде в	1	1
68	т.д и т.д	1	1
69	мы прибегли к	1	1
70	его внутренней речи	2	1
71	как и вообще	1	1
72	вновь и вновь	1	1
73	что мы не	1	1
74	все же и	1	1
75	развития речи это	1	1
76	не только его	1	1
77	первостепенное значение для	1	1
78	мы не знаем	2	1
79	тот факт что	1	1
80	ответа на вопрос	1	1
81	к которому мы	1	1
82	которой мы встречаемся	1	1
83	в общественной жизни	3	1
84	и не могут	1	1
85	что у них	1	1
86	речи мы можем	1	1
87	мы говорили выше	1	1
88	благодаря тому что	1	1
89	и тем самым	3	1
90	возникновения и развития	2	1
91	в действительной жизни	2	1
92	но вместе с	1	1
93	о том какое	1	1
94	являются как бы	1	1
95	же точно образом	1	1
96	и т.п но	2	1
97	с другой стороны	1	1
98	по себе не	1	1
99	можем подвести некоторые	1	1
100	в первой стадии	1	1
101	в социальной среде	1	1
102	и все же	1	1
103	в самой основе	1	1
104	внутренней речи и	2	1
105	пространство и время	1	1
106	связи с этим	2	1
107	с самого начала	4	1
108	не только не	1	1
109	подвести некоторые итоги	1	1
110	независимо от развития	1	1
111	той или иной	3	1
112	можно сказать что	2	1
113	мы имеем в	1	1
114	уж конечно не	1	1
115	с которой мы	1	1
116	том что такое	1	1
117	что человеческая речь	1	1
118	как и в	1	1
119	до какой степени	1	1
120	и тем более	1	1
121	точку зрения на	1	1
122	как мы видели	3	1
123	в своей жизни	1	1
