N	3gram	Vygotskiy__7	Istorich
1	не может быть	4	7
2	тем не менее	3	6
3	с другой стороны	1	5
4	до сих пор	3	5
5	в большинстве случаев	2	4
6	так например в	1	4
7	с одной стороны	5	4
8	на то что	4	4
9	в том что	13	4
10	по отношению к	5	3
11	то же самое	5	3
12	точно так же	2	3
13	то время как	2	3
14	в то время	2	3
15	друг с другом	2	3
16	о том что	4	3
17	но все же	1	3
18	можно было бы	1	3
19	должны были бы	1	2
20	мы должны были	1	2
21	в зависимости от	1	2
22	вместе с тем	4	2
23	так же как	7	2
24	если бы мы	1	2
25	таким образом мы	1	2
26	же самое что	2	2
27	и должно быть	1	2
28	в отличие от	2	2
29	на первых порах	1	2
30	как мы увидим	1	2
31	том что они	2	2
32	мы увидим ниже	1	2
33	мы не можем	3	2
34	само по себе	1	2
35	с самого начала	7	2
36	по этому поводу	3	2
37	мы нашли что	3	2
38	том что она	2	1
39	и в конце	2	1
40	не содержат в	2	1
41	в этом примере	1	1
42	и иначе как	1	1
43	по внешним формам	1	1
44	что в этом	2	1
45	некоторое время в	1	1
46	мы имеем дело	1	1
47	прежде всего в	2	1
48	о природе и	1	1
49	подобно тому как	1	1
50	в этом смысле	1	1
51	так что в	1	1
52	никак не может	1	1
53	в соответствии с	1	1
54	в этом случае	14	1
55	одной стороны и	3	1
56	только тогда когда	1	1
57	в силу того	1	1
58	же как и	2	1
59	в меньшей мере	1	1
60	в самое последнее	1	1
61	но если это	1	1
62	ему нужно было	2	1
63	друг на друга	1	1
64	и по внутреннему	1	1
65	на самом же	1	1
66	может быть понят	1	1
67	связь между словом	4	1
68	при таком положении	1	1
69	едва ли не	2	1
70	приводит к тому	2	1
71	между ним и	1	1
72	не чем иным	2	1
73	его отношения к	1	1
74	того что он	1	1
75	мы знаем не	1	1
76	не только в	1	1
77	то что она	1	1
78	этого мы должны	1	1
79	в какой бы	1	1
80	не содержит в	1	1
81	стороны и его	1	1
82	связаны между собой	3	1
83	не только для	1	1
84	только в самое	1	1
85	если это так	1	1
86	в одном случае	1	1
87	не могут быть	1	1
88	в этом направлении	1	1
89	та же самая	1	1
90	к другим видам	1	1
91	и в соответствии	1	1
92	на этом пути	1	1
93	самом же деле	1	1
94	мы могли бы	4	1
95	друг другу не	1	1
96	силу того что	1	1
97	есть не что	1	1
98	таким образом в	2	1
99	до тех пор	1	1
100	чем иным как	2	1
101	вопрос о связи	1	1
102	для этого мы	2	1
103	никогда не может	1	1
104	в первом случае	3	1
105	содержат в себе	3	1
106	подтверждают это предположение	1	1
107	в себе ничего	2	1
108	но и для	1	1
109	это отнюдь не	1	1
110	в его образе	1	1
111	что иное как	1	1
112	встречается не так	1	1
113	тот момент когда	1	1
114	смысле этого слова	3	1
115	содержит в себе	3	1
116	мы обратимся к	1	1
117	по себе но	1	1
118	после того как	1	1
119	здесь перед исследователем	1	1
120	во всем его	1	1
121	к тому что	6	1
122	не что иное	1	1
123	по сравнению со	2	1
124	и в этом	1	1
125	приводит нас к	2	1
126	внимание на то	1	1
127	для того чтобы	18	1
128	не так часто	1	1
129	что и в	1	1
130	самое последнее время	1	1
131	в этом отношении	3	1
