N	3gram	Bakhtin_Pr_3	Istorich
1	и т д	2	18
2	с другой стороны	3	8
3	в этом случае	2	7
4	вместе с тем	2	6
5	о том что	2	4
6	но все же	1	4
7	тем не менее	2	4
8	не может быть	6	3
9	для того чтобы	1	3
10	в нем и	1	3
11	по отношению к	5	2
12	он не может	3	2
13	до сих пор	1	2
14	в данном случае	1	2
15	и вместе с	1	2
16	мы видели что	1	2
17	друг с другом	2	2
18	тем что он	2	2
19	в том что	1	2
20	на то что	1	2
21	как и в	1	2
22	что и в	1	2
23	как и его	1	1
24	а не в	2	1
25	на самом деле	10	1
26	и все эти	1	1
27	знает что он	2	1
28	с точки зрения	4	1
29	что он не	1	1
30	в отличие от	2	1
31	которой он сам	1	1
32	то же время	12	1
33	что все это	2	1
34	выдает себя за	1	1
35	у него нет	1	1
36	здесь еще не	1	1
37	главным образом в	1	1
38	в непосредственной близости	1	1
39	с ним и	1	1
40	может быть не	1	1
41	и что он	1	1
42	потому что в	1	1
43	не только для	1	1
44	то что он	1	1
45	не в виде	1	1
46	мы уже говорили	3	1
47	видели что в	1	1
48	во всяком случае	5	1
49	мы увидим что	2	1
50	и в других	1	1
51	каждого из них	1	1
52	мы видели также	1	1
53	но тем не	1	1
54	что может быть	1	1
55	в свою очередь	1	1
56	из них он	1	1
57	на этом мы	1	1
58	но и для	1	1
59	с самого начала	8	1
60	вопрос о том	1	1
61	в самом деле	3	1
62	подобно тому как	2	1
63	можно сказать что	1	1
64	в то же	12	1
65	так что он	1	1
66	как мы знаем	2	1
67	т д и	1	1
68	что он на	1	1
69	как мы видели	2	1
70	в пределах одного	2	1
71	мы еще не	1	1
