N	3gram	Vygotskiy__3	Problemy
1	с точки зрения	1	13
2	в этом смысле	2	10
3	по отношению к	2	8
4	в том что	17	6
5	и в этом	2	5
6	в зависимости от	5	5
7	в конце концов	1	5
8	между тем как	1	4
9	не может быть	2	4
10	подобно тому как	1	3
11	сами по себе	3	3
12	потому что она	1	3
13	в этом отношении	3	3
14	во всяком случае	4	3
15	само по себе	2	3
16	с другой стороны	3	3
17	даже там где	1	2
18	до сих пор	1	2
19	хотя бы и	1	2
20	бы то ни	1	2
21	в данном случае	1	2
22	дело идет не	1	2
23	не только в	1	2
24	лежащие в основе	1	2
25	все же не	1	2
26	можно было бы	5	2
27	лежащей в основе	1	1
28	в другом месте	1	1
29	тот же самый	1	1
30	мы уже говорили	5	1
31	же как и	4	1
32	говорит об этом	2	1
33	сих пор остается	1	1
34	в свою очередь	2	1
35	что в самом	1	1
36	на котором мы	1	1
37	так как в	1	1
38	то же самое	1	1
39	в этом случае	1	1
40	как если бы	1	1
41	то и другое	4	1
42	отношении друг к	1	1
43	не могло бы	1	1
44	то что в	2	1
45	точки зрения ее	1	1
46	точно так же	1	1
47	как мы уже	2	1
48	что дело идет	1	1
49	от нее в	2	1
50	всяком случае не	1	1
51	раз и навсегда	1	1
52	так и в	2	1
53	слова и его	1	1
54	то время как	4	1
55	и что в	1	1
56	же что и	1	1
57	так же как	6	1
58	не потому что	1	1
59	однако в этой	1	1
60	то ни было	1	1
61	ближе подходит к	1	1
62	в высшей степени	6	1
63	в пределах своего	1	1
64	которые не поддаются	1	1
65	и не могут	1	1
66	мы увидим дальше	1	1
67	в известном смысле	2	1
68	всего могут быть	1	1
69	не могут быть	1	1
70	и менее всего	1	1
71	его к тому	1	1
72	создается впечатление что	1	1
73	не тем что	2	1
74	перед нами в	1	1
75	к той же	1	1
76	один из этих	3	1
77	но только в	1	1
78	мы подходим к	1	1
79	между отдельными элементами	2	1
80	благодаря этому возникает	3	1
81	в основе этого	2	1
82	этой точки зрения	2	1
83	и во всяком	2	1
84	о том что	3	1
85	того или иного	2	1
86	более или менее	1	1
87	друг к другу	1	1
88	независимо от того	3	1
89	по себе как	1	1
90	по сравнению с	3	1
91	по себе а	1	1
92	этом отношении не	1	1
93	ему не приходится	1	1
94	заключается в том	7	1
95	от того как	2	1
96	в то время	4	1
97	и не потому	1	1
98	та или иная	3	1
99	с самого начала	6	1
100	и превращается в	1	1
101	самого начала все	1	1
102	мы думаем что	1	1
103	ни одна из	1	1
104	но все эти	1	1
105	выходит за пределы	1	1
106	но не для	1	1
107	как и сам	1	1
108	которые ближе всего	1	1
109	к тому что	1	1
110	сама по себе	1	1
111	друг с другом	5	1
112	для того чтобы	7	1
113	если бы это	1	1
114	что и в	5	1
115	от всех этих	1	1
116	как мы видели	3	1
117	же самое слово	1	1
