1	в том что	6	11
2	так или иначе	1	8
3	в отличие от	2	5
4	в то же	2	5
5	то же время	2	5
6	на наш взгляд	1	5
7	состоит в том	4	5
8	в связи с	1	4
9	не только в	2	4
10	в данном случае	5	4
11	в конечном счете	2	4
12	этой точки зрения	1	3
13	сознания тогда как	1	3
14	прежде всего в	1	3
15	с этой точки	1	3
16	в силу своей	1	3
17	в этом отношении	3	2
18	с одной стороны	4	2
19	нет я не	1	2
20	и то что	2	2
21	ли не в	1	2
22	с точки зрения	2	2
23	тем не менее	3	2
24	по этой причине	1	2
25	не байрон я	1	2
26	по отношению к	4	2
27	байрон я другой	1	2
28	я не байрон	1	2
29	факторов художественного впечатления	6	2
30	эстетического субъекта и	1	2
31	между я и	1	2
32	и тем самым	2	2
33	подобно тому как	3	2
34	объекта и адресата	2	2
35	не оставляет места	1	2
36	о том что	6	2
37	я в мире	1	2
38	культуре уединенного сознания	1	2
39	в своем составе	3	2
40	внутреннего я во	1	1
41	с действительной жизнью	1	1
42	одну из его	1	1
43	в целом как	1	1
44	полноценное художественное восприятие	1	1
45	жизни но и	1	1
46	а как бы	1	1
47	в эту минуту	1	1
48	в рамках определенной	1	1
49	все той же	2	1
50	оставляет места и	1	1
51	и рецептивного сознаний	1	1
52	оказывается не столько	1	1
53	рамках определенной культурной	1	1
54	в одну из	1	1
55	и тем же	1	1
56	в равной мере	1	1
57	человеческого я в	1	1
58	тогда как в	2	1
59	а не только	2	1
60	потому что я	1	1
61	это открытие другого	1	1
62	я во внешнем	1	1
63	как один из	1	1
64	уже и не	1	1
65	отношения между я	1	1
66	и является по	1	1
67	особую значимость приобретает	1	1
68	в этой связи	1	1
69	как уже говорилось	2	1
70	от себя к	1	1
71	как это ни	1	1
72	см ниже в	1	1
73	на смежные темы	1	1
74	характеризуется тем что	1	1
75	в отношении к	1	1
76	в диалоге с	1	1
77	лермонтовское нет я	1	1
78	нельзя сказать что	1	1
79	едва ли не	2	1
80	так как будто	1	1
81	имеется в виду	1	1
82	автора героя и	1	1
83	в значительной степени	2	1
84	можно было бы	2	1
85	как раз и	1	1
86	том или ином	2	1
87	по крайней мере	3	1
88	максим максимыч в	1	1
89	не может быть	1	1
90	здесь далеко не	1	1
91	что ведет к	1	1
92	к тому же	4	1
93	так и не	4	1
94	и эстетического адресата	1	1
95	в соответствии с	2	1
96	субъекта уединенного сознания	2	1
97	героя и читателя	1	1
98	в ответ на	2	1
99	не в состоянии	1	1
100	во второй половине	1	1
101	парадигму художественности в	1	1
102	рецептивное сознание читателя	1	1
103	субъекта и эстетического	1	1
104	в самом деле	1	1
105	в свою очередь	1	1
106	если говорить о	2	1
107	в этом контексте	2	1
108	в полной мере	1	1
109	литературного произведения как	1	1
110	ср лермонтовское нет	1	1
111	мы имеем дело	3	1
112	креативного и рецептивного	1	1
113	как это было	1	1
114	с другой стороны	2	1
115	между прочим и	1	1
116	эпоха классического реализма	1	1
117	в целом ряде	1	1
118	освобождаясь от своего	1	1
119	на то что	2	1
120	между тем как	1	1
121	это ни парадоксально	1	1
122	не только на	1	1
123	о себе как	1	1
124	тех или иных	2	1
125	я героя как	1	1
126	и в этом	4	1
127	герой нашего времени	1	1
128	мы узнаем о	1	1
129	только то что	1	1
130	субъекта объекта и	2	1
131	одним и тем	1	1
132	конечном счете к	1	1
