N	2gram	Bakhtin_Pr_1	Vladivir
1	и в	23	31
2	в году	1	30
3	не только	13	24
4	но и	11	19
5	то что	18	18
6	и не	34	17
7	и даже	3	15
8	у него	6	15
9	в этом	25	14
10	том что	9	14
11	и с	4	14
12	что в	8	14
13	но в	4	12
14	в его	24	12
15	что он	10	12
16	по поводу	1	12
17	с его	6	11
18	о том	2	11
19	в том	11	11
20	потому что	12	11
21	и то	1	10
22	он не	4	10
23	так что	1	10
24	письме к	1	10
25	как мы	5	9
26	никогда не	5	9
27	в конце	5	9
28	только в	8	9
29	а в	7	9
30	и по	2	8
31	в то	10	8
32	в дальнейшем	1	8
33	в письме	1	8
34	так как	7	8
35	кроме того	3	7
36	мы уже	2	7
37	и его	13	7
38	для него	15	7
39	об этом	1	7
40	о нем	11	7
41	уже в	5	7
42	как раз	4	7
43	сказать что	5	7
44	то же	10	6
45	и был	3	6
46	то он	3	6
47	и к	4	6
48	это было	1	6
49	он и	5	6
50	в котором	2	6
51	у нас	1	6
52	и сам	2	6
53	так и	10	6
54	и что	1	6
55	его жизни	1	6
56	можно сказать	2	6
57	в качестве	1	6
58	может быть	21	6
59	на этот	2	6
60	и потому	3	6
61	не может	11	6
62	к этому	2	6
63	но как	3	5
64	не в	6	5
65	со своим	3	5
66	что и	5	5
67	вовсе не	8	5
68	но он	2	5
69	не было	3	5
70	а с	1	5
71	что же	1	5
72	все это	7	5
73	и от	1	5
74	с ним	6	5
75	жизни и	6	5
76	в своих	2	5
77	из его	3	4
78	я не	3	4
79	совсем не	1	4
80	в этой	4	4
81	в истории	2	4
82	в своем	8	4
83	хотя и	1	4
84	и как	8	4
85	в этот	2	4
86	в которой	4	4
87	в нашем	1	4
88	в себе	5	4
89	как он	2	4
90	в нем	20	4
91	в россии	1	4
92	что у	1	4
93	этом смысле	9	4
94	как и	8	4
95	несмотря на	6	4
96	в своей	11	4
97	мысли и	2	4
98	не раз	2	4
99	дело в	1	4
100	в нас	1	4
101	же время	7	4
102	к ней	1	4
103	да и	2	4
104	он писал	3	4
105	никак не	2	4
106	к нему	3	4
107	по своей	1	4
108	один из	2	4
109	себя в	3	4
110	и у	4	4
111	что для	2	4
112	и все	3	4
113	такого рода	1	4
114	для нас	3	4
115	он как	1	3
116	на себя	3	3
117	и он	1	3
118	и на	10	3
119	но не	8	3
120	отношение к	1	3
121	за пределы	6	3
122	что они	1	3
123	как в	6	3
124	все же	5	3
125	со своей	1	3
126	в целом	4	3
127	он в	2	3
128	все эти	8	3
129	но на	1	3
130	едва ли	1	3
131	и вот	2	3
132	на его	2	3
133	здесь мы	2	3
134	то есть	24	3
135	из своего	3	3
136	взгляд на	1	3
137	что касается	1	3
138	на свою	1	3
139	но это	5	3
140	раз и	3	3
141	в отношении	2	3
142	и притом	2	3
143	на него	2	3
144	но только	1	3
145	ничего не	6	3
146	вот что	2	3
147	таким образом	11	3
148	к тому	1	3
149	в жизни	6	3
150	здесь не	1	3
151	и всякой	1	3
152	к его	1	3
153	и здесь	3	3
154	конце концов	4	3
155	тот же	2	3
156	мы увидим	1	3
157	и действительно	1	3
158	уже не	8	3
159	с другой	2	3
160	по своим	2	3
161	только к	1	3
162	него не	2	3
163	под влиянием	1	3
164	вместе с	2	3
165	к своему	1	3
166	толстого в	1	3
167	в начале	1	3
168	другой стороны	2	3
169	одним из	8	2
170	это и	9	2
171	и до	1	2
172	и за	1	2
173	той же	6	2
174	для своего	2	2
175	на первом	1	2
176	и тут	1	2
177	этом не	1	2
178	который был	1	2
179	в полной	1	2
180	хотя бы	2	2
181	но даже	1	2
182	еще не	5	2
183	он сам	3	2
184	первый план	1	2
185	в чем	1	2
186	ответ на	1	2
187	нет и	1	2
188	в свои	1	2
189	его на	2	2
190	как к	1	2
191	его к	4	2
192	конечно не	1	2
193	из этих	2	2
194	но его	1	2
195	всей его	2	2
196	что она	2	2
197	больше всего	1	2
198	при этом	3	2
199	вера в	1	2
200	время и	1	2
201	и еще	1	2
202	своего времени	2	2
203	что все	3	2
204	лишь в	3	2
205	было бы	6	2
206	кажется что	3	2
207	ни в	3	2
208	в них	3	2
209	на первый	1	2
210	точки зрения	21	2
211	что такое	1	2
212	почти не	1	2
213	место в	1	2
214	что я	1	2
215	значение для	1	2
216	в философии	1	2
217	даже в	2	2
218	сам с	1	2
219	не менее	1	2
220	тем самым	1	2
221	которого он	1	2
222	того чтобы	4	2
223	того и	1	2
224	и весь	1	2
225	всего на	1	2
226	к концу	1	2
227	более что	1	2
228	уже и	1	2
229	в каком	1	2
230	у меня	1	2
231	в момент	1	2
232	со стороны	2	2
233	для его	3	2
234	и свое	2	2
235	для того	2	2
236	на это	1	2
237	для себя	2	2
238	и о	3	2
239	во мне	1	2
240	то время	2	2
241	не столько	3	2
242	он так	1	2
243	во многом	1	2
244	что дело	1	2
245	был не	1	2
246	не существовало	1	2
247	она всегда	1	2
248	времени в	1	2
249	по следующим	1	2
250	и можно	1	2
251	того в	1	2
252	а именно	1	2
253	которая как	1	2
254	того что	2	2
255	всякого рода	1	2
256	всяком случае	3	2
257	никак нельзя	2	2
258	по этому	2	2
259	том чтобы	1	2
260	одной из	1	2
261	то и	2	2
262	был очень	1	2
263	не из	2	2
264	и других	5	2
265	из них	2	2
266	и никогда	1	2
267	тем что	3	2
268	даже не	1	2
269	только что	1	2
270	этого автора	1	2
271	из многочисленных	1	2
272	что мы	1	2
273	жизнь в	1	2
274	и глубоко	1	2
275	чем не	1	2
276	него в	2	2
277	суждений о	1	2
278	к себе	2	2
279	он говорит	2	2
280	в тех	1	2
281	по существу	4	2
282	нисколько не	2	2
283	под названием	1	2
284	и для	3	2
285	которых он	1	2
286	в результате	4	2
287	тем более	1	2
288	мы должны	2	2
289	на такой	1	2
290	как вы	2	2
291	совершенно не	1	2
292	был человек	1	2
293	из этого	1	2
294	в самом	8	2
295	и это	5	2
296	в частности	1	2
297	была для	1	2
298	как на	2	2
299	во всяком	4	2
300	все что	3	2
301	в мировоззрении	3	1
302	самостоятельность и	1	1
303	отношении к	2	1
304	и имел	1	1
305	на самом	4	1
306	и есть	5	1
307	индивидуальности и	1	1
308	нам кажется	4	1
309	то в	1	1
310	можно говорить	2	1
311	моменты его	1	1
312	и больше	1	1
313	видеть в	1	1
314	отношения к	2	1
315	в их	3	1
316	в обычном	2	1
317	то для	1	1
318	есть не	2	1
319	хорошо и	1	1
320	особенность его	3	1
321	что если	1	1
322	не во	3	1
323	почти все	1	1
324	есть нечто	1	1
325	время как	1	1
326	литературы о	6	1
327	то новое	1	1
328	обычном смысле	1	1
329	в ней	1	1
330	не знал	1	1
331	и самого	4	1
332	его духа	2	1
333	и философские	1	1
334	сам а	1	1
335	бы то	3	1
336	во всех	5	1
337	а следовательно	1	1
338	объяснения из	1	1
339	явлений и	1	1
340	для других	2	1
341	нем мы	1	1
342	значение и	1	1
343	по отношению	11	1
344	а и	1	1
345	то задача	1	1
346	тогда как	1	1
347	себе и	3	1
348	на вопрос	2	1
349	в настоящем	3	1
350	ему не	2	1
351	что как	1	1
352	как уже	1	1
353	академии наук	1	1
354	в противоположность	3	1
355	ясно и	1	1
356	не приходится	1	1
357	ни один	2	1
358	момент его	2	1
359	тоже не	1	1
360	свои мысли	1	1
361	человеке и	1	1
362	так сказать	3	1
363	него были	1	1
364	весь свой	1	1
365	вас и	1	1
366	не следует	1	1
367	интерес представляет	2	1
368	непосредственных предшественников	1	1
369	не к	1	1
370	чтобы в	1	1
371	из него	1	1
372	человека он	1	1
373	одно и	1	1
374	но все	4	1
375	не будет	1	1
376	чего он	1	1
377	те же	1	1
378	их и	1	1
379	них не	1	1
380	знает что	1	1
381	заключается в	2	1
382	с другими	7	1
383	его личности	2	1
384	это не	10	1
385	на почве	1	1
386	не делал	1	1
387	всю его	1	1
388	и тем	2	1
389	его ум	1	1
390	для них	1	1
391	ни одной	2	1
392	в высшей	1	1
393	в самую	1	1
394	тому что	2	1
395	и уже	3	1
396	чем в	2	1
397	безусловно является	1	1
398	мы не	2	1
399	выражение в	4	1
400	и тогда	1	1
401	остается в	2	1
402	его образа	4	1
403	в этих	2	1
404	и поскольку	1	1
405	таким же	2	1
406	ни у	1	1
407	всю человеческую	1	1
408	но у	2	1
409	и навсегда	2	1
410	что вся	1	1
411	каким был	1	1
412	в первый	1	1
413	вопрос о	4	1
414	мир и	6	1
415	есть его	1	1
416	но эта	4	1
417	но во	1	1
418	теми же	1	1
419	их в	2	1
420	ни было	4	1
421	том и	1	1
422	свобода и	1	1
423	слов о	1	1
424	был возмущен	1	1
425	любовь к	1	1
426	не для	1	1
427	сам он	3	1
428	она не	5	1
429	своего социального	1	1
430	xviii века	1	1
431	с которой	4	1
432	деле это	1	1
433	автора он	1	1
434	немало и	1	1
435	одной плоскости	3	1
436	была по	1	1
437	на себе	2	1
438	случае не	1	1
439	нем в	1	1
440	не могло	1	1
441	только не	1	1
442	следовательно и	2	1
443	она ни	1	1
444	одна из	2	1
445	или как	5	1
446	действительно в	1	1
447	совершенно неправильно	1	1
448	убедиться в	1	1
449	философские воззрения	1	1
450	весь этот	2	1
451	только с	2	1
452	не столь	1	1
453	этом отношении	5	1
454	вполне понятно	1	1
455	в области	3	1
456	не философ	1	1
457	не потому	2	1
458	многие из	1	1
459	в стиле	1	1
460	и далее	1	1
461	личности в	4	1
462	все то	4	1
463	нет ни	2	1
464	не могут	6	1
465	есть только	1	1
466	же самое	1	1
467	для такого	1	1
468	в каждом	8	1
469	только одну	1	1
470	мы привели	1	1
471	то ни	3	1
472	из всего	2	1
473	с ее	2	1
474	не успел	1	1
475	только то	3	1
