N	3gram	Tiupa_Anal_1	Literetu
1	в том что	9	11
2	состоит в том	3	5
3	в отличие от	6	5
4	то же время	6	5
5	в то же	8	5
6	на наш взгляд	6	5
7	в данном случае	2	4
8	не только в	1	4
9	в связи с	1	4
10	в конечном счете	4	4
11	прежде всего в	1	3
12	по аналогии с	1	3
13	с этой точки	1	3
14	не сводится к	2	3
15	том же году	1	3
16	этой точки зрения	1	3
17	при этом как	1	3
18	в силу своей	2	3
19	в том же	1	3
20	в е годы	1	2
21	факторов художественного впечатления	5	2
22	по этой причине	1	2
23	по отношению к	5	2
24	не говоря уже	1	2
25	подобно тому как	3	2
26	дело не только	1	2
27	с точки зрения	4	2
28	только в том	1	2
29	в этом отношении	2	2
30	из того что	3	2
31	в виду не	1	2
32	с одной стороны	3	2
33	культуры в целом	1	2
34	несет в себе	1	2
35	во всяком случае	1	2
36	объекта и адресата	1	2
37	в целом но	1	2
38	духовного общения людей	1	2
39	с легкой руки	2	2
40	я в мире	1	2
41	как совокупность факторов	2	2
42	еще в году	1	2
43	о том что	3	2
44	и тем самым	1	2
45	это всего лишь	1	2
46	в коммуникативном событии	1	2
47	совокупность факторов художественного	2	2
48	себя один в	1	1
49	и вневременного творчества	1	1
50	напротив взаимно полагают	1	1
51	фазу испытания смертью	2	1
52	автор литературного произведения	1	1
53	не в состоянии	1	1
54	и внешнее и	1	1
55	присутствия я в	1	1
56	дает им полный	1	1
57	в качестве своего	2	1
58	не поглощает частных	1	1
59	литературного произведения как	5	1
60	собою без другого	1	1
61	полагают себя один	1	1
62	как уже говорилось	1	1
63	по воле автора	1	1
64	раскрывая себя в	1	1
65	поглощает частных элементов	1	1
66	внутреннего я во	1	1
67	когда во-вторых они	1	1
68	а напротив взаимно	1	1
69	а отнюдь не	1	1
70	друга а напротив	1	1
71	исключают друг друга	1	1
72	утверждают свое частное	1	1
73	события особого рода	1	1
74	а не в	3	1
75	однако с точки	1	1
76	постструктурализм как единосущную	1	1
77	собою когда во-вторых	1	1
78	в этом последнем	1	1
79	как и во	1	1
80	в обратном порядке	1	1
81	в-третьих эта всеединая	1	1
82	в соответствии с	1	1
83	том что он	2	1
84	целого а утверждают	1	1
85	автора или перцептивных	1	1
86	как раз и	1	1
87	так и не	1	1
88	единосущную пусть и	1	1
89	один в другом	1	1
90	ментальность мы вынуждены	1	1
91	эта всеединая основа	1	1
92	на том или	1	1
93	изменяющуюся ментальность мы	1	1
94	которой устремляются интенциональные	1	1
95	намерения творческих актов	1	1
96	в воспринимающем сознании	1	1
97	или перцептивных актов	1	1
98	при этом от	1	1
99	в зависимости от	1	1
100	устремляются интенциональные намерения	1	1
101	стать самим собою	1	1
102	п тейяр де	1	1
103	присутствия внутреннего я	1	1
104	как писал в	1	1
105	по отношению ко	1	1
106	бы то ни	3	1
107	виду не только	1	1
108	и поэтапно изменяющуюся	1	1
109	из классических текстов	1	1
110	между тем как	1	1
111	другом солидарны между	1	1
112	в ые годы	1	1
113	как единосущную пусть	1	1
114	внутреннее есть глубочайшее	1	1
115	формализм структурализм постструктурализм	1	1
116	взяв формализм структурализм	1	1
117	субъекта объекта и	1	1
118	а раскрывая себя	1	1
119	ивана петровича белкина	1	1
120	и не поглощает	1	1
121	в той мере	2	1
122	том или ином	3	1
123	а то и	1	1
124	свой другой для	1	1
125	могли бы быть	2	1
126	них дает им	1	1
127	мы вынуждены констатировать	1	1
128	подавляет и не	1	1
129	художественной культуры в	1	1
130	творческих актов автора	1	1
131	по крайней мере	1	1
132	я других людей	1	1
133	нуждается в объекте	1	1
134	не столько в	1	1
135	есть глубочайшее общение	1	1
136	покойного ивана петровича	1	1
137	внешнее и внутреннее	1	1
138	и в частности	1	1
139	границей к которой	1	1
140	когда наконец в-третьих	1	1
141	в этой связи	1	1
142	всеобщего личного самоопределения	1	1
143	коммуникативного события особого	1	1
144	организатором коммуникативного события	1	1
145	не подавляет и	1	1
146	они не исключают	1	1
147	подлинно художественном тексте	1	1
148	он нуждается в	1	1
149	простор в себе	1	1
150	как будто до	1	1
151	наконец в-третьих эта	1	1
152	но в то	2	1
153	не исключают целого	1	1
154	человека и внешнее	1	1
155	в самом деле	2	1
156	из этих уровней	1	1
157	на первый взгляд	1	1
158	между собою когда	1	1
159	говоря уже о	1	1
160	одним из первых	1	1
161	в равной степени	2	1
162	им полный простор	1	1
163	в произведении искусства	3	1
164	при наличии которой	1	1
165	а с другой	1	1
166	тейяр де шарден	2	1
167	исключают целого а	1	1
168	какой бы то	2	1
169	частных элементов а	1	1
170	тех пор пока	1	1
171	поскольку произведение искусства	1	1
172	как нам представляется	1	1
173	поэтапно изменяющуюся ментальность	1	1
174	представляют собой лишь	1	1
175	актов автора или	1	1
176	с другой стороны	2	1
177	само бытие человека	1	1
178	пусть и поэтапно	1	1
179	не может быть	16	1
180	самим собою без	1	1
181	не исключают друг	1	1
182	бытие на единой	1	1
183	может быть выявлено	1	1
184	структурализм постструктурализм как	1	1
185	со стороны субъекта	1	1
186	частное бытие на	1	1
187	или иной культурной	1	1
188	а утверждают свое	1	1
189	и внутреннее есть	1	1
190	имеет место лишь	1	1
191	только в качестве	1	1
192	единой всеобщей основе	1	1
193	свое частное бытие	1	1
194	оказывается своего рода	1	1
195	до тех пор	1	1
196	жизни прежде всего	2	1
197	субъекта и адресата	1	1
198	в свою очередь	1	1
199	далеко не всегда	2	1
200	во внешнем мире	2	1
201	и того же	2	1
202	до сих пор	1	1
203	основе когда наконец	1	1
204	никогда не бывает	1	1
205	собственно говоря и	3	1
206	я героя как	1	1
207	себя в них	1	1
208	вынуждены констатировать ее	1	1
209	то ни было	3	1
210	было бы именовать	1	1
211	в них дает	1	1
