N	3gram	Bakhtin_Fr_8	Istorich
1	с другой стороны	2	8
2	с одной стороны	2	7
3	вместе с тем	1	6
4	о том что	2	4
5	в связи с	3	4
6	мы видим что	2	4
7	мы видели и	1	3
8	не может быть	2	3
9	после того как	1	3
10	для того чтобы	2	3
11	мы видим здесь	1	3
12	в нем и	2	3
13	это уже не	1	2
14	по отношению к	1	2
15	о том как	1	2
16	до сих пор	8	2
17	мы не будем	1	2
18	в таких случаях	1	2
19	в данном случае	2	2
20	если бы мы	1	2
21	в некоторых случаях	1	2
22	и вместе с	1	2
23	но и в	1	2
24	мы видели что	3	2
25	друг с другом	1	2
26	в том что	6	2
27	не потому ли	1	2
28	как и в	4	2
29	мы видим в	1	1
30	на одном лице	1	1
31	на самом деле	1	1
32	это явление в	1	1
33	что для того	1	1
34	в том числе	3	1
35	он не только	1	1
36	может быть отнесена	1	1
37	одной стороны и	1	1
38	и целый ряд	1	1
39	с точки зрения	2	1
40	в отличие от	1	1
41	никогда не были	1	1
42	том числе и	2	1
43	то же время	10	1
44	это одна из	1	1
45	что и здесь	1	1
46	можно привести множество	1	1
47	что все это	2	1
48	даже в его	1	1
49	главным образом в	1	1
50	в непосредственной близости	1	1
51	xix века когда	1	1
52	в ту же	1	1
53	не в том	1	1
54	в книге о	1	1
55	состоит в том	1	1
56	во всех этих	1	1
57	потому что в	1	1
58	мы уже говорили	7	1
59	все эти формы	1	1
60	и в других	1	1
61	могут быть найдены	1	1
62	на той же	1	1
63	таким образом в	1	1
64	они и не	1	1
65	в античности и	1	1
66	на свою сторону	1	1
67	в то время	2	1
68	на две части	2	1
69	примеров можно привести	1	1
70	но дело не	2	1
71	что в его	1	1
72	приведем еще один	1	1
73	с самого начала	1	1
74	в пределах одной	1	1
75	вопрос о том	1	1
76	в самом деле	1	1
77	подобно тому как	1	1
78	можно сказать что	2	1
79	не было ни	1	1
80	в землю и	1	1
81	в то же	10	1
82	есть например в	1	1
83	как мы знаем	1	1
84	как мы видели	2	1
