N	3gram	Losev_Dial_1	Myshleni
1	с точки зрения	12	18
2	для того чтобы	1	15
3	в том что	7	15
4	с другой стороны	4	9
5	с одной стороны	2	8
6	с самого начала	1	8
7	о том что	2	6
8	из того что	1	5
9	по сравнению с	2	5
10	не может быть	3	5
11	в то время	1	5
12	до сих пор	2	4
13	то время как	1	4
14	в этом отношении	2	4
15	к выводу что	1	4
16	можно сказать что	3	4
17	друг с другом	1	4
18	на то что	4	3
19	то же самое	1	3
20	сам по себе	6	3
21	в первую очередь	1	3
22	можно было бы	4	3
23	к тому что	2	3
24	в том чтобы	1	3
25	и в отношении	1	3
26	во всяком случае	2	3
27	друг от друга	1	3
28	в какой мере	1	2
29	и то же	4	2
30	и той же	1	2
31	есть прежде всего	1	2
32	то же время	4	2
33	с другом в	1	2
34	одно и то	4	2
35	так как он	2	2
36	и в частности	2	2
37	я не могу	1	2
38	ни в какой	1	2
39	в самом деле	1	2
40	в то же	4	2
41	таким образом и	1	2
42	одной и той	1	2
43	не содержат в	1	1
44	потому что он	3	1
45	в чистом виде	1	1
46	какой мере не	1	1
47	превратилось бы в	1	1
48	другой стороны в	1	1
49	в чем же	1	1
50	дело в том	1	1
51	должны сказать что	1	1
52	сказать что как	1	1
53	на самом деле	2	1
54	в этом смысле	3	1
55	и с чем	1	1
56	как раз и	1	1
57	и говорить как	1	1
58	мысли тем более	1	1
59	и в то	2	1
60	что он не	2	1
61	как мы увидим	1	1
62	хотя и не	1	1
63	представить себе что	1	1
64	только то что	3	1
65	точно так же	2	1
66	и мы сейчас	1	1
67	точки зрения той	1	1
68	по себе в	1	1
69	по крайней мере	4	1
70	по направлению к	1	1
71	жизни и в	1	1
72	одной стороны и	2	1
73	не указывает на	1	1
74	бы и не	1	1
75	содержит в себе	3	1
76	если бы мы	1	1
77	может показаться что	1	1
78	в конце концов	3	1
79	раз говорит что	1	1
80	в современной науке	1	1
81	и в этом	3	1
82	все больше и	1	1
83	между тем в	1	1
84	которые могли бы	1	1
85	или по крайней	2	1
86	того что она	1	1
87	всегда только в	1	1
88	друг к другу	2	1
89	содержащее в себе	1	1
90	том что для	1	1
91	не сама по	1	1
92	природы в его	1	1
93	хотя бы даже	1	1
94	то что я	2	1
95	во главе с	1	1
96	или иной теории	1	1
97	на точку зрения	2	1
98	это значит что	9	1
99	и что она	1	1
100	показал что в	1	1
101	само по себе	5	1
102	содержат в себе	2	1
103	чтобы заметить что	1	1
104	он не имеет	1	1
105	что в данном	1	1
106	и не то	1	1
107	но все же	1	1
108	и сейчас не	1	1
109	заметить что в	1	1
110	больше и больше	1	1
111	хотя бы в	1	1
112	должно привести нас	1	1
113	когда мы говорим	1	1
114	сама по себе	8	1
115	и т д	19	1
116	тем не менее	1	1
117	стать на точку	1	1
118	мы уже знаем	1	1
119	относится не к	1	1
120	а именно в	1	1
121	она не может	1	1
122	и с другой	2	1
123	той или иной	3	1
124	в качестве примера	2	1
