N	2gram	Losev_Dial_2	Problema
1	то что	14	38
2	вовсе не	13	37
3	и не	30	37
4	и в	19	35
5	не есть	47	33
6	не только	19	24
7	сказать что	10	24
8	том что	10	19
9	что такое	3	18
10	даже и	1	18
11	о том	5	18
12	может быть	20	18
13	в этом	8	17
14	и вообще	6	16
15	но и	12	16
16	что мы	2	14
17	только в	5	14
18	не менее	3	13
19	потому что	14	13
20	не может	9	13
21	и что	5	13
22	во всяком	2	13
23	также и	2	12
24	тем не	2	12
25	того что	6	12
26	в том	14	12
27	хотя бы	4	12
28	не просто	12	11
29	не будет	2	11
30	и даже	14	11
31	так что	7	11
32	прежде всего	8	11
33	что в	7	11
34	в таком	4	11
35	таком случае	3	10
36	и то	7	10
37	говорить о	5	10
38	еще не	4	10
39	всяком случае	2	10
40	ничего не	3	10
41	и с	5	10
42	а не	16	10
43	в данном	3	10
44	да и	6	10
45	тем более	1	10
46	в этой	3	9
47	если мы	2	9
48	только на	1	9
49	что же	2	9
50	этого термина	1	8
51	тут же	4	8
52	все же	4	8
53	по себе	18	8
54	есть только	4	8
55	ясно что	4	8
56	в виду	5	8
57	было бы	3	8
58	уже не	3	8
59	при помощи	1	8
60	как раз	5	8
61	только о	2	8
62	смысле слова	1	7
63	есть нечто	8	7
64	совсем не	1	7
65	бы и	2	7
66	все эти	2	7
67	того или	2	7
68	мы не	1	7
69	не имеет	1	7
70	в конце	2	7
71	так и	10	7
72	в его	1	7
73	конце концов	1	7
74	так как	14	7
75	и т	17	6
76	есть не	7	6
77	определенного рода	2	6
78	мы и	1	6
79	с другой	5	6
80	но как	5	6
81	а только	3	6
82	к сожалению	2	6
83	но в	2	6
84	так или	2	6
85	на то	1	6
86	т д	15	6
87	что все	1	6
88	по крайней	9	6
89	можно ли	3	6
90	мы можем	1	6
91	не о	1	6
92	как будто	7	6
93	крайней мере	9	6
94	когда мы	3	6
95	же самое	2	6
96	можно сказать	5	6
97	в виде	2	6
98	ни в	10	6
99	в области	2	6
100	или иначе	2	6
101	а именно	5	6
102	о чем	3	6
103	но это	7	6
104	не существует	1	6
105	в то	6	6
106	то же	12	5
107	по своему	5	5
108	отнюдь не	6	5
109	с этим	3	5
110	в самом	5	5
111	в себе	15	5
112	этом смысле	1	5
113	но уже	1	5
114	как и	10	5
115	что всякий	1	5
116	и более	3	5
117	для меня	1	5
118	это то	1	5
119	связи с	4	5
120	будто бы	3	5
121	той или	4	5
122	и это	5	5
123	как мы	3	5
124	данном случае	2	5
125	и на	1	5
126	с одной	2	5
127	же это	4	5
128	одной стороны	1	5
129	или иной	1	5
130	еще и	1	5
131	что не	6	5
132	другой стороны	4	5
133	уже давно	1	5
134	в частности	2	5
135	так же	2	5
136	кроме того	3	5
137	в связи	4	5
138	или другой	3	5
139	и все	12	5
140	или иного	1	5
141	есть то	1	5
142	пусть не	1	4
143	самом деле	4	4
144	на самом	2	4
145	и есть	4	4
146	и значение	1	4
147	что если	3	4
148	и тут	3	4
149	не был	1	4
150	но не	6	4
151	не все	1	4
152	в общем	2	4
153	сама по	7	4
154	в своем	4	4
155	и как	10	4
156	более или	2	4
157	вообще не	1	4
158	что она	14	4
159	всех этих	3	4
160	их в	2	4
161	таким образом	4	4
162	заключается в	4	4
163	и тем	1	4
164	далеко не	1	4
165	между собою	3	4
166	как таковой	4	4
167	на первый	1	4
168	или менее	2	4
169	в этих	3	4
170	или вообще	3	4
171	но если	1	4
172	сама собой	1	4
173	не будем	1	4
174	на свете	5	4
175	есть прежде	1	4
176	до сих	2	4
177	но только	3	4
178	что на	2	4
179	в каком	4	4
180	уже о	2	4
181	стороны и	1	4
182	не могут	4	4
183	и о	1	4
184	говоря уже	2	4
185	без всякого	4	4
186	и здесь	1	4
187	и только	4	4
188	значит что	12	4
189	тех пор	3	4
190	значение в	1	4
191	тот же	1	4
192	что он	6	4
193	есть в	2	4
194	то и	1	4
195	ведь если	1	4
196	представить себе	1	4
197	случае не	1	4
198	как же	3	4
199	тем что	2	4
200	ни о	2	4
201	и следовательно	5	4
202	мы говорим	3	4
203	или по	2	4
204	как бы	14	4
205	это значит	8	4
206	слова и	1	4
207	сих пор	2	4
208	все это	4	4
209	тут тоже	2	4
210	в результате	2	4
211	а в	4	4
212	до тех	1	4
213	не говоря	2	4
214	гораздо более	1	4
215	это и	3	3
216	в их	2	3
217	обойтись без	1	3
218	мы уже	8	3
219	вопрос о	3	3
220	такое положение	1	3
221	каком случае	2	3
222	что иное	3	3
223	но даже	1	3
224	то это	2	3
225	мы еще	1	3
226	только тогда	7	3
227	нет и	1	3
228	что они	6	3
229	в истории	2	3
230	не было	3	3
231	и к	7	3
232	в каком-то	4	3
233	только то	4	3
234	в целом	1	3
235	из этих	1	3
236	но ведь	2	3
237	только один	1	3
238	быть только	2	3
239	при этом	4	3
240	по самому	1	3
241	и по	4	3
242	то ни	1	3
243	его в	3	3
244	все равно	5	3
245	с тем	2	3
246	несмотря на	2	3
247	сосредоточиться на	1	3
248	или точнее	3	3
249	не во	2	3
250	но эта	1	3
251	тому что	2	3
252	иной раз	5	3
253	без его	1	3
254	как о	1	3
255	тогда когда	6	3
256	одна из	1	3
257	в науке	2	3
258	и притом	7	3
259	в основе	1	3
260	только не	2	3
261	только и	2	3
262	как только	3	3
263	не знает	1	3
264	оно не	1	3
265	если же	1	3
266	она не	8	3
267	то или	4	3
268	с самого	2	3
269	это только	3	3
270	имеется в	2	3
271	мы в	2	3
272	он сам	1	3
273	иное как	3	3
274	внимание на	1	3
275	но мы	2	3
276	нас в	1	3
277	и можно	2	3
278	есть тоже	1	3
279	каком-то смысле	2	3
280	ли он	1	3
281	есть ни	6	3
282	все на	4	3
283	и всякий	1	3
284	уже в	4	3
285	а это	1	3
286	или даже	1	3
287	и их	3	3
288	пока не	1	3
289	пусть даже	1	3
290	уже и	2	3
291	это будет	1	3
292	даже не	1	3
293	говорим о	1	3
294	же о	1	3
295	может ли	1	3
296	и если	4	3
297	только его	1	3
298	тому как	1	3
299	и символа	2	3
300	к тому	2	3
301	и от	3	3
302	всем этим	1	3
303	о котором	3	3
304	то не	3	3
305	и ни	1	3
306	мы должны	2	3
307	от всего	2	3
308	скажем что	1	3
309	тех или	2	3
310	здесь только	1	3
311	или других	2	3
312	только как	3	3
313	не что	3	3
314	в своих	2	3
315	точно так	1	3
316	все что	1	3
317	речь идет	1	2
318	чтобы не	6	2
319	мере в	2	2
320	предмета с	1	2
321	от самого	1	2
322	по преимуществу	1	2
323	от всяких	1	2
324	ведь и	1	2
325	в какой-то	1	2
326	из трех	1	2
327	в зависимости	2	2
328	нам в	1	2
329	что под	1	2
330	из которых	1	2
331	зависимости от	2	2
332	в ней	2	2
333	но при	1	2
334	здесь не	1	2
335	бы то	1	2
336	во всех	2	2
337	от его	1	2
338	в голове	2	2
339	не то	5	2
340	мы же	2	2
341	есть по	1	2
342	себе и	3	2
343	ведь мы	2	2
344	есть просто	3	2
345	или иное	4	2
346	которые не	2	2
347	нашего сознания	1	2
348	в той	3	2
349	независимо от	4	2
350	общего с	1	2
351	перед нами	2	2
352	как систему	1	2
353	не очень	2	2
354	даже совсем	1	2
355	и конечно	1	2
356	во многих	1	2
357	время и	2	2
358	он не	4	2
359	не говорим	1	2
360	не значит	3	2
361	пор мы	1	2
362	содержит в	4	2
363	себе вовсе	1	2
364	подобно тому	1	2
365	и независимо	1	2
366	и ее	1	2
367	но все	2	2
368	как они	3	2
369	на всю	2	2
370	об этом	3	2
371	и никакого	1	2
372	знает что	1	2
373	это вовсе	2	2
374	и которые	1	2
375	и мы	3	2
376	а скорее	1	2
377	или другого	1	2
378	в них	1	2
379	она и	2	2
380	ничем не	1	2
381	должно быть	7	2
382	точки зрения	12	2
383	и при	2	2
384	бы мы	1	2
385	взятые сами	1	2
386	не в	8	2
387	же тут	1	2
388	даже в	3	2
389	же мы	3	2
390	человека но	2	2
391	что с	2	2
392	самого начала	2	2
393	на него	2	2
394	та или	2	2
395	слово и	1	2
396	или как	3	2
397	или иная	2	2
398	ни тем	1	2
399	как на	1	2
400	ли это	1	2
401	однако это	2	2
402	отличается от	1	2
403	что оно	4	2
404	вывод из	1	2
405	о них	1	2
406	существует только	1	2
407	ясность и	1	2
408	о существовании	1	2
409	ни даже	1	2
410	более не	1	2
411	мысль о	1	2
412	такое в	1	2
413	нет никакой	4	2
414	но зато	1	2
415	вещи и	3	2
416	здесь как	1	2
417	во все	2	2
418	еще в	1	2
419	можно только	2	2
420	по тому	1	2
421	говорят что	4	2
422	и поэтому	1	2
423	время не	3	2
424	и нечто	2	2
425	это было	3	2
426	к нему	4	2
427	вообще о	1	2
428	что и	5	2
429	никаких сомнений	1	2
430	тотчас же	1	2
431	и всякое	1	2
432	если это	1	2
433	может иметь	3	2
434	общем смысле	1	2
435	быть и	4	2
436	для понятия	1	2
437	как нечто	4	2
438	и действительно	1	2
439	форме но	1	2
440	или в	2	2
441	же и	9	2
442	конечно не	6	2
443	с нею	3	2
444	является не	1	2
445	ни просто	1	2
446	уже с	1	2
447	а ведь	1	2
448	ни с	4	2
449	ведь это	3	2
450	значение этого	1	2
451	и символом	1	2
452	допустим что	1	2
453	сами по	3	2
454	само по	2	2
455	в состоянии	2	2
456	были бы	1	2
457	мы это	2	2
458	и прежде	2	2
459	и др	1	2
460	от другого	1	2
461	только по	1	2
462	смысла и	2	2
463	в одно	5	2
464	совершенно не	7	2
465	имея в	1	2
466	входить в	1	2
467	нет ничего	1	2
468	нами как	2	2
469	вместе с	2	2
470	поэтому если	2	2
471	на тот	1	2
472	это за	3	2
473	но который	1	2
474	в тех	2	2
475	вообще все	1	2
476	эти элементы	1	2
477	отдельно от	1	2
478	это уж	1	2
479	только мы	1	2
480	и времени	5	2
481	положение дела	1	2
482	сознания и	5	2
483	собственно говоря	2	2
484	или не	2	2
485	но вот	2	2
486	ли сказать	1	2
487	просто категория	1	2
488	в системе	2	2
489	состоит из	1	2
490	элементов а	1	2
491	из этого	1	2
492	в голову	1	2
493	приходить к	1	2
494	это в	1	2
495	слова это	1	2
496	необходимым образом	1	1
497	без этих	1	1
498	физики или	1	1
499	могут не	1	1
500	говоря о	1	1
501	слова которые	1	1
502	не должны	1	1
503	предыдущем изложении	1	1
504	к их	1	1
505	же как	3	1
506	для выяснения	1	1
507	простая вещь	1	1
508	котором уже	1	1
509	сам по	3	1
510	следовательно если	1	1
511	многих отношениях	1	1
512	сразу и	2	1
513	самый предмет	1	1
514	тем же	2	1
515	вещь не	1	1
516	субъект и	1	1
517	и до	1	1
518	что эти	2	1
519	бесконечно и	1	1
520	должна быть	5	1
521	тут в	1	1
522	по его	1	1
523	их и	1	1
524	отношениях даже	1	1
525	для своего	1	1
526	мы имеем	3	1
527	которую мы	1	1
528	вещи все	1	1
529	идти в	1	1
530	эти шесть	1	1
531	от своих	2	1
532	раньше как	1	1
533	время как	7	1
534	этом условии	2	1
535	оно есть	3	1
536	я не	6	1
537	ему в	1	1
538	в некотором	1	1
539	свой предмет	1	1
540	самый термин	1	1
541	первого взгляда	2	1
542	бы например	1	1
543	и говорить	2	1
544	что оба	1	1
545	когда есть	2	1
546	он был	1	1
547	на них	1	1
548	быть никакого	1	1
549	определенный предмет	1	1
550	время в	1	1
551	сам а	1	1
552	различия между	2	1
553	он может	2	1
554	даже вне	1	1
555	мы будем	1	1
556	к которой	1	1
557	ни стало	1	1
558	оформленности и	1	1
559	этого последнего	2	1
560	можно прямо	1	1
561	форме и	1	1
562	во что	1	1
563	меньше всего	1	1
564	первый взгляд	1	1
565	если она	2	1
566	это одно	1	1
567	как в	2	1
568	что именно	1	1
569	поскольку они	1	1
570	чем мы	1	1
571	дает нам	1	1
572	последнее время	1	1
573	ней или	1	1
574	с их	1	1
575	более и	2	1
576	придется говорить	1	1
577	вполне понятно	1	1
578	мало ли	1	1
579	есть ли	5	1
580	тогда получится	1	1
581	поэтому и	1	1
582	тут нет	2	1
583	или иную	1	1
584	будет значить	1	1
585	то нет	1	1
586	очень многие	1	1
587	потом уже	2	1
588	перестанет быть	1	1
589	что это	10	1
590	мы получаем	2	1
591	мы тогда	1	1
592	одно время	3	1
593	отличается то	1	1
594	часто даже	1	1
595	остановиться на	1	1
596	бы только	2	1
597	другом случае	1	1
598	иначе и	2	1
599	что отношения	1	1
600	если он	1	1
601	не могла	1	1
602	так сказать	1	1
603	выводу что	1	1
604	с чем	1	1
605	к выводу	1	1
606	только потому	2	1
607	в нем	10	1
608	все те	1	1
609	раз навсегда	1	1
610	предмет а	1	1
611	и еще	1	1
612	не связан	1	1
613	есть та	3	1
614	близким к	1	1
615	в силу	5	1
616	значение может	1	1
617	конечно такое	1	1
618	только ему	1	1
619	на земле	1	1
620	свое время	1	1
621	что тут	4	1
622	можно даже	1	1
623	может существовать	3	1
624	мы например	1	1
625	на этом	2	1
626	всех своих	1	1
627	себя самой	1	1
628	не очевидно	1	1
629	и различия	1	1
630	сейчас только	1	1
631	в окончательной	1	1
632	тут не	3	1
633	же не	3	1
634	тоже могут	1	1
635	в другом	4	1
636	об этой	2	1
637	в глубине	1	1
638	такое вообще	1	1
639	времени и	9	1
640	говорить не	1	1
641	входя в	1	1
642	и менее	1	1
643	это не	10	1
644	которая как	1	1
645	на почве	1	1
646	он есть	3	1
647	ни разу	1	1
648	уж не	1	1
649	то остается	1	1
650	реальности и	2	1
651	то как	3	1
652	или содержать	1	1
653	невозможна ведь	1	1
654	он действительно	1	1
655	ту или	1	1
656	есть оно	1	1
657	только указывает	1	1
658	сейчас мы	1	1
659	потому и	1	1
660	мере не	1	1
661	и различие	1	1
662	и тогда	3	1
663	понятия и	1	1
664	несомненно не	1	1
665	не указывает	1	1
666	но я	3	1
667	бы на	1	1
668	эта была	1	1
669	из сферы	1	1
670	о геометрических	1	1
671	в узком	2	1
672	говорил о	1	1
673	и значит	1	1
674	и этой	1	1
675	сам же	1	1
676	образом и	1	1
677	оба они	1	1
678	и меньше	1	1
679	видно что	1	1
680	она или	1	1
681	вещей и	3	1
682	не должно	2	1
683	тому чтобы	1	1
684	и почти	3	1
685	необходимо чтобы	2	1
686	в предыдущем	1	1
687	если тело	1	1
688	нас к	1	1
689	и очень	1	1
690	в психике	1	1
691	нет никакого	2	1
692	если их	1	1
693	что есть	2	1
694	случае в	1	1
695	начиная от	1	1
696	тут даже	1	1
697	возможна но	1	1
698	не раз	2	1
699	что эта	1	1
700	из тех	1	1
