N	2gram	Potebnia_M_3	Myshleni
1	то что	18	26
2	в этом	10	25
3	что он	6	25
4	потому что	46	21
5	таким образом	14	19
6	точки зрения	2	18
7	в том	32	18
8	не может	6	18
9	того чтобы	3	17
10	не только	21	16
11	и в	30	16
12	того что	18	16
13	так как	13	16
14	что в	17	16
15	том что	18	15
16	так же	3	15
17	для того	4	14
18	в сущности	1	13
19	в процессе	1	13
20	сказать что	5	13
21	вопрос о	1	12
22	по отношению	5	12
23	в области	2	12
24	и что	10	12
25	и не	15	12
26	отношению к	5	12
27	из того	2	11
28	отношение к	2	11
29	в его	4	11
30	развития и	1	11
31	но не	7	10
32	в силу	3	10
33	было бы	9	10
34	как мы	7	10
35	только в	21	10
36	а не	15	10
37	с точки	1	9
38	может быть	28	9
39	то же	23	8
40	должно быть	5	8
41	как и	10	8
42	если бы	12	8
43	тем самым	7	8
44	о том	2	8
45	он не	4	8
46	мы должны	4	8
47	того же	1	7
48	и есть	3	7
49	в нем	9	7
50	но он	1	7
51	по себе	16	7
52	так и	11	7
53	мы могли	1	7
54	если мы	1	7
55	с другом	1	7
56	друг с	1	7
57	и на	3	6
58	в мысли	2	6
59	могли бы	1	6
60	но в	1	6
61	в этой	2	6
62	как он	1	6
63	но если	1	6
64	не в	15	6
65	речи в	1	6
66	для развития	2	6
67	что оно	11	6
68	своего развития	1	6
69	что все	3	6
70	языка и	2	6
71	и следовательно	3	6
72	мы можем	3	6
73	у него	2	6
74	развития в	2	6
75	но и	19	6
76	в какой	2	6
77	к тому	7	6
78	в сфере	1	5
79	в такой	1	5
80	должна быть	1	5
81	что они	2	5
82	как в	10	5
83	в своем	5	5
84	в которой	3	5
85	он должен	1	5
86	на все	2	5
87	показывает что	2	5
88	тому что	3	5
89	мысли и	2	5
90	с ним	6	5
91	что с	2	5
92	в то	10	5
93	тогда когда	9	5
94	того как	4	5
95	ничего не	1	5
96	этом отношении	2	5
97	с самого	1	5
98	но мы	2	5
99	можно сказать	3	5
100	заключается в	1	5
101	значит что	1	5
102	тот же	1	5
103	для него	9	5
104	тем что	7	5
105	ребенка в	1	5
106	как бы	3	5
107	это значит	1	5
108	не является	1	5
109	только что	8	5
110	не знает	3	5
111	и то	8	4
112	уже по	1	4
113	той же	2	4
114	что между	1	4
115	что если	1	4
116	время как	1	4
117	мысль что	1	4
118	а только	3	4
119	не то	3	4
120	друг от	1	4
121	за пределы	2	4
122	сама по	2	4
123	в самом	8	4
124	все эти	1	4
125	отношение между	1	4
126	при этом	3	4
127	подобно тому	2	4
128	и по	4	4
129	мы его	1	4
130	это не	1	4
131	и другое	1	4
132	не имеет	6	4
133	речи не	1	4
134	могут быть	3	4
135	же самое	1	4
136	не есть	17	4
137	от друга	1	4
138	еще не	5	4
139	и т.д	1	4
140	не означает	1	4
141	так что	7	4
142	к мысли	3	4
143	то время	4	4
144	не могут	5	4
145	точек зрения	1	4
146	с другой	7	4
147	именно в	3	4
148	на этот	1	4
149	зависит от	6	4
150	что мы	8	4
151	вместе с	12	4
152	тому как	5	4
153	с этой	2	4
154	что сознание	1	4
155	в целом	3	4
156	мы видим	2	4
157	в результате	1	4
158	бы в	2	4
159	тем более	4	4
160	по самой	1	4
161	в системе	2	4
162	в свою	3	4
163	по одному	1	4
164	самом деле	2	3
165	это и	2	3
166	в первом	3	3
167	отношения между	1	3
168	с таким	2	3
169	мы не	9	3
170	говорить о	3	3
171	как я	1	3
172	речь без	1	3
173	по своему	2	3
174	он может	1	3
175	но как	2	3
176	если в	1	3
177	ответ на	3	3
178	мысли к	1	3
179	с этим	6	3
180	все же	2	3
181	и как	5	3
182	в действительности	5	3
183	то в	1	3
184	и отношения	1	3
185	и тот	2	3
186	что должно	2	3
187	положения что	1	3
188	и может	3	3
189	что мысль	2	3
190	и тем	5	3
191	с тем	7	3
192	мы видели	4	3
193	представляет себе	1	3
194	в этих	1	3
195	таким же	1	3
196	в их	2	3
197	и понятий	1	3
198	сих пор	3	3
199	и более	1	3
200	имеет свою	1	3
201	не менее	5	3
202	что эта	2	3
203	в смысле	4	3
204	но что	2	3
205	только не	2	3
206	больше чем	1	3
207	и его	4	3
208	связи с	2	3
209	этот закон	1	3
210	ничего общего	2	3
211	приходит к	1	3
212	свою очередь	3	3
213	и с	2	3
214	никак не	3	3
215	до сих	3	3
216	в чем	3	3
217	к нему	3	3
218	а потому	6	3
219	что и	13	3
220	своей природе	1	3
221	одной из	2	3
222	между тем	9	3
223	вопрос об	2	3
224	с одной	7	3
225	его и	1	3
226	мы знаем	1	3
227	в известной	1	3
228	в одном	2	3
229	а в	12	3
230	от того	8	3
231	еще и	1	3
232	на которые	1	3
233	один и	1	3
234	прежде всего	3	3
235	не на	1	3
236	мышления а	1	3
237	для ребенка	2	3
238	потому и	1	3
239	но это	6	3
240	одной стороны	3	3
241	я это	1	3
242	мысли но	1	3
243	допустить что	1	3
244	как на	5	3
245	ее в	1	3
246	к этому	3	3
247	отношения к	1	2
248	одним из	1	2
249	такое же	3	2
250	непосредственно не	2	2
251	нам кажется	2	2
252	что эти	1	2
253	необходимо принять	1	2
254	их и	1	2
255	есть не	7	2
256	которую мы	1	2
257	из сказанного	2	2
258	принадлежит к	1	2
259	на свою	2	2
260	в ней	8	2
261	быть в	1	2
262	столь же	4	2
263	во всех	1	2
264	же самые	1	2
265	с каким	2	2
266	что я	5	2
267	а тем	2	2
268	высшего понятия	1	2
269	мы нашли	1	2
270	очевидно что	5	2
271	отличие от	1	2
272	которые не	1	2
273	его на	1	2
274	общего с	1	2
275	стороны и	1	2
276	когда он	1	2
277	в образовании	1	2
278	что само	1	2
279	то и	6	2
280	только один	2	2
281	тому же	1	2
282	на его	2	2
283	что она	3	2
284	идет от	1	2
285	что сказать	1	2
286	к одному	5	2
287	в корне	1	2
288	из виду	2	2
289	свое время	1	2
290	мысли как	3	2
291	имел бы	1	2
292	но все	2	2
293	деятельность и	2	2
294	не станем	1	2
295	в совершенно	1	2
296	те же	6	2
297	в жизни	1	2
298	в них	5	2
299	все равно	4	2
300	оно имеет	3	2
301	понятия и	2	2
302	в своей	2	2
303	в котором	4	2
304	эта деятельность	1	2
305	иначе как	1	2
306	его отношение	1	2
307	что внимание	1	2
308	ребенком в	1	2
309	друг другу	1	2
310	все это	4	2
311	их в	2	2
312	который мы	1	2
313	целиком и	1	2
314	необходимо должно	1	2
315	но только	2	2
316	нам известно	1	2
317	во всем	1	2
318	с пониманием	2	2
319	до того	4	2
320	то это	6	2
321	и здесь	1	2
322	понятия к	1	2
323	и другим	1	2
324	знает что	1	2
325	для его	1	2
326	указывает на	6	2
327	уже на	2	2
328	в виду	1	2
329	в истории	1	2
330	речи то	1	2
331	своей мысли	4	2
332	что у	1	2
333	на нее	1	2
334	не с	1	2
335	том как	3	2
336	по мере	4	2
337	мысли которые	1	2
338	находится в	1	2
339	именно потому	1	2
340	понять как	1	2
341	мысли которая	3	2
342	находятся в	1	2
343	образом в	3	2
344	его в	3	2
345	образования понятия	1	2
346	вслед за	3	2
347	речи есть	2	2
348	происходит в	1	2
349	что только	6	2
350	к высшим	1	2
351	только на	3	2
352	в единстве	1	2
353	же в	2	2
354	не дает	2	2
355	из них	6	2
356	мы относим	2	2
357	никто не	3	2
358	вовсе не	7	2
359	к ним	1	2
360	само по	3	2
361	не говорит	1	2
362	более сложной	1	2
363	образом что	1	2
364	это будет	1	2
365	и даже	2	2
366	о влиянии	1	2
367	в ряде	1	2
368	и между	4	2
369	а с	2	2
370	себя и	4	2
371	что для	4	2
372	может ли	1	2
373	на который	1	2
374	самой своей	1	2
375	и потому	4	2
376	сознание и	1	2
377	предположить что	1	2
378	в область	1	2
379	научной мысли	1	2
380	в тот	1	2
381	об особенностях	1	2
382	и от	4	2
383	только для	1	2
384	в более	1	2
385	мы выше	1	2
386	об отношении	4	2
387	сознания и	1	2
388	и отношение	1	2
389	которая в	1	2
390	чем он	1	2
391	в одинаковой	1	2
392	предмета и	1	2
393	или не	1	2
394	мы различаем	2	2
395	другой стороны	4	2
396	но этот	2	2
397	в свое	2	2
398	жизни и	2	2
399	без всяких	1	2
400	по поводу	4	2
401	во всяком	1	2
402	все что	4	2
403	и наиболее	1	1
404	а между	2	1
405	говоря о	4	1
406	например в	6	1
407	словом как	1	1
408	переходит к	1	1
409	должно стать	1	1
410	сам по	5	1
411	понимания самого	1	1
412	себе путь	1	1
413	на самом	1	1
414	только потому	3	1
415	этого последнего	2	1
416	сливаются друг	1	1
417	но тем	2	1
418	на деле	5	1
419	что когда	1	1
420	мысли а	4	1
421	до следующей	1	1
422	заключается именно	1	1
423	из его	1	1
424	на отношение	1	1
425	собственном смысле	2	1
426	ему вообще	1	1
427	и возможность	1	1
428	и должен	1	1
429	одним и	3	1
430	мы уже	2	1
431	из ничего	1	1
432	же следует	1	1
433	миру и	1	1
434	на первом	1	1
435	нашу мысль	1	1
436	между его	2	1
437	и о	2	1
438	свойств и	2	1
439	что уже	2	1
440	который был	1	1
441	но она	1	1
442	самого говорящего	1	1
443	себе этот	2	1
444	и ее	1	1
445	же что	6	1
446	себе что	2	1
447	он был	1	1
448	он сам	1	1
449	знаем что	1	1
450	бы то	1	1
451	с его	1	1
452	общих чертах	1	1
453	в ее	2	1
454	понятий но	1	1
455	самым мы	1	1
456	взятые порознь	1	1
457	легко может	1	1
458	в голове	1	1
459	что язык	2	1
460	бы мало	2	1
461	есть по	1	1
462	прибавим к	1	1
463	можем не	1	1
464	способен к	2	1
465	есть основание	1	1
466	этим последним	1	1
467	в собственном	2	1
468	что хотя	2	1
469	или действие	1	1
470	и должны	1	1
471	как по	1	1
472	независимо от	5	1
473	это одно	1	1
474	что именно	4	1
475	не сделает	1	1
476	бы при	1	1
477	к новому	1	1
478	все остальные	3	1
479	перед нами	2	1
480	возможность не	1	1
481	целый ряд	2	1
482	из сознания	1	1
483	с понятием	2	1
484	и наконец	2	1
485	всеми остальными	3	1
486	и каждое	2	1
487	поздно и	1	1
488	более или	3	1
489	основывает свою	1	1
490	следует сказать	1	1
491	в себе	16	1
492	что это	4	1
493	сказать о	1	1
494	формы в	1	1
495	другого как	1	1
496	чем больше	1	1
497	самым и	1	1
498	всяком новом	1	1
499	думать что	5	1
500	еще один	1	1
501	что к	1	1
502	словами для	2	1
503	на то	2	1
504	в наших	1	1
505	но на	1	1
506	так сказать	2	1
507	оно было	1	1
508	к миру	1	1
509	единство в	1	1
510	и почему	2	1
511	именно то	2	1
512	без развития	1	1
513	в предметах	1	1
514	что очевидно	1	1
515	если скажем	1	1
516	не как	2	1
517	переходит от	1	1
518	том чтобы	2	1
519	в понятии	2	1
520	что без	1	1
521	но вместе	4	1
522	языком и	1	1
523	одной и	4	1
524	не делая	1	1
525	прежде чем	2	1
526	может понять	1	1
527	к очень	1	1
528	одно и	5	1
529	и связанное	1	1
530	от нее	2	1
531	этом последнем	2	1
532	в каждом	3	1
533	повторяет в	1	1
534	и понятие	1	1
535	здесь мы	1	1
536	тем же	4	1
537	главным образом	1	1
538	нам остается	1	1
539	конечно в	1	1
540	об этом	2	1
541	разница между	3	1
542	им мысль	1	1
543	лишь в	1	1
544	входит в	2	1
545	те или	1	1
546	может стать	2	1
547	и наша	1	1
548	в сложном	1	1
549	должен был	1	1
550	приходит в	1	1
551	мог бы	1	1
552	известным образом	3	1
553	оно как	1	1
554	творческую способность	1	1
555	ни в	2	1
556	шагу в	1	1
557	слово имеет	2	1
558	отвлеченного мышления	1	1
559	в общей	1	1
560	самому началу	1	1
561	в слове	32	1
562	его сознании	1	1
563	которой он	1	1
564	несмотря на	2	1
565	нигде не	1	1
566	наука в	1	1
567	он основывает	1	1
568	системе как	1	1
569	после этого	1	1
570	многие другие	2	1
571	это очевидно	1	1
572	нисколько не	1	1
573	на первый	1	1
574	закона и	1	1
575	места в	1	1
576	мысль а	1	1
577	в связь	1	1
578	та что	1	1
579	в понимании	1	1
580	что такая	1	1
581	причины и	1	1
582	чем более	1	1
583	место в	3	1
584	не столько	2	1
585	том смысле	3	1
586	те действия	1	1
587	способно не	1	1
588	от его	1	1
589	его действия	1	1
590	акт сознания	1	1
591	может вызвать	1	1
592	мысли есть	2	1
593	образом и	3	1
594	которые в	1	1
595	тем не	3	1
596	образом из	1	1
597	действие или	1	1
598	возможно только	3	1
599	языков и	1	1
600	однако в	1	1
601	том же	2	1
602	форму в	1	1
603	тем меньше	1	1
604	что происходит	1	1
605	чтобы иметь	1	1
606	о значении	1	1
607	ничего нового	1	1
608	с которой	1	1
609	она не	2	1
610	от нас	3	1
611	есть нечто	4	1
612	понятия мы	2	1
613	отличается от	1	1
614	иметь то	1	1
615	уже из	1	1
616	только из	1	1
617	и притом	2	1
618	много общего	1	1
619	и сама	1	1
620	как его	1	1
621	которого он	1	1
622	когда они	1	1
623	можем предположить	1	1
624	иметь в	2	1
625	не могло	1	1
626	является законом	1	1
627	это с	1	1
628	из него	2	1
629	на котором	2	1
630	этому что	1	1
631	настолько насколько	3	1
632	области где	1	1
633	что ни	2	1
634	к механическому	1	1
635	не принадлежат	1	1
636	можно видеть	5	1
637	предметом моего	1	1
638	к ней	5	1
639	относится к	4	1
640	развивается в	1	1
641	такой случай	1	1
642	такая же	2	1
643	исследования мы	1	1
644	и после	2	1
645	ним но	1	1
646	в сознании	15	1
647	что самые	1	1
648	его собственную	1	1
649	уже и	1	1
650	что на	1	1
651	в каком	5	1
652	языка в	5	1
653	мысли так	2	1
654	представляется нам	1	1
655	деятельности и	2	1
656	начиная с	1	1
657	быть восстановлена	1	1
658	следующей главы	1	1
659	есть только	5	1
660	этой способности	1	1
661	определенное место	1	1
662	предметам не	1	1
663	как для	1	1
664	ли что	1	1
665	что при	3	1
666	и он	1	1
667	для себя	3	1
668	и которая	1	1
669	из всего	1	1
670	слово не	5	1
671	это единство	2	1
672	нам о	1	1
673	не существует	3	1
674	восприятия предмета	1	1
675	следовательно в	1	1
676	и многие	1	1
677	без всякого	1	1
678	только при	2	1
679	от внешней	1	1
680	мы думаем	1	1
681	мысль о	5	1
682	в понятиях	1	1
683	только то	1	1
684	ею в	1	1
685	не те	1	1
686	если ему	1	1
687	по способу	1	1
688	с языком	1	1
689	до самого	1	1
690	ясно что	1	1
691	не даются	1	1
692	к тем	2	1
693	остается только	2	1
694	в общих	1	1
695	слова или	1	1
696	для этого	1	1
697	связанное с	2	1
698	сводится к	1	1
699	и той	2	1
700	имеет еще	1	1
701	законам и	1	1
702	развития как	1	1
703	к одной	3	1
704	одного из	1	1
705	или на	2	1
706	после того	1	1
707	все его	1	1
708	понятие и	1	1
709	вопросу о	1	1
710	различие в	1	1
711	образом мы	1	1
712	в которую	1	1
713	ребенка еще	1	1
714	бы она	1	1
715	другого в	1	1
716	язык в	1	1
717	предмета который	1	1
718	уже до	1	1
719	слова для	3	1
720	определяющее его	1	1
721	и деятельность	1	1
722	другой или	1	1
723	эти последние	2	1
724	словами но	1	1
725	один из	4	1
726	в большей	2	1
727	только одной	1	1
728	с ними	1	1
729	внутреннее единство	2	1
730	что даже	4	1
731	скажем что	2	1
732	целого и	1	1
733	не идет	1	1
734	который в	1	1
735	это слово	4	1
736	ее от	1	1
737	в природе	2	1
738	внешних условий	1	1
739	между этими	1	1
740	состоит не	3	1
741	принять что	3	1
742	без этого	1	1
743	лежащие в	1	1
744	есть в	3	1
745	с двумя	1	1
746	могут иметь	1	1
747	не можем	3	1
748	уже в	5	1
749	себя в	1	1
750	положение что	1	1
751	следовательно все	1	1
752	как например	1	1
753	в виде	2	1
754	в начале	3	1
755	для чего	1	1
756	ее из	1	1
757	что не	8	1
758	а это	1	1
759	в понятие	1	1
760	каким образом	1	1
761	а то	1	1
762	или даже	1	1
763	при помощи	1	1
764	языка но	1	1
765	за ним	3	1
766	только одно	1	1
767	даст нам	1	1
768	слова если	2	1
769	представить себе	3	1
770	своему строению	1	1
771	этом слове	1	1
772	тогда как	2	1
773	в прошлом	1	1
774	это верно	1	1
775	отношении к	2	1
776	должны будем	3	1
777	в систему	1	1
778	каждый из	1	1
779	это было	3	1
780	в изолированном	1	1
781	значение только	2	1
782	и вместе	3	1
783	другой а	1	1
784	в других	2	1
785	ближайшим образом	2	1
786	в форме	2	1
787	оно способно	1	1
788	из двух	3	1
789	своих понятий	1	1
790	со стороны	3	1
791	себе а	4	1
792	даже не	1	1
793	развития а	1	1
794	должны бы	1	1
795	к совокупности	1	1
796	и т.п	1	1
797	не изменяется	1	1
798	столько сколько	1	1
799	же раз	1	1
800	шаг к	1	1
801	или иначе	1	1
802	тем мы	1	1
803	язык во	1	1
804	нельзя сказать	3	1
805	от известного	1	1
806	мысль которая	1	1
807	же развитие	1	1
808	только по	5	1
809	не было	4	1
810	этого не	3	1
811	которое по	1	1
812	если даже	1	1
813	в ту	1	1
814	с которым	1	1
815	о понятии	1	1
816	также с	1	1
817	его собственной	1	1
818	там где	3	1
819	и непосредственно	1	1
820	всего остального	1	1
821	от внутренней	1	1
822	под влиянием	1	1
823	всю совокупность	2	1
824	если не	4	1
825	форма слова	4	1
826	повторяется в	1	1
827	есть одно	2	1
828	в речи	2	1
829	бы оно	1	1
830	связь с	3	1
831	уже о	1	1
832	я говорю	1	1
833	говорит нам	1	1
834	ко всем	2	1
835	в одной	1	1
836	насколько он	1	1
837	об изменении	1	1
838	чем то	1	1
839	речь только	1	1
840	он говорит	2	1
841	в данном	1	1
842	понятие о	2	1
843	она есть	1	1
844	в массе	1	1
845	смысле этого	7	1
846	что всякое	1	1
847	что же	2	1
848	и там	1	1
849	зрения и	2	1
850	есть как	1	1
851	а потом	1	1
852	или менее	3	1
853	да и	1	1
854	слов в	2	1
855	безразлично как	1	1
856	исходя из	1	1
857	и определяющее	1	1
858	что первое	2	1
859	более сложных	1	1
860	этого слова	11	1
861	акт мысли	2	1
862	находится под	1	1
