N	3gram	Vygotskiy__6	KulturaY
1	с точки зрения	10	16
2	в самом деле	1	11
3	для того чтобы	8	11
4	можно было бы	5	10
5	тем не менее	1	9
6	до сих пор	3	8
7	в том что	19	8
8	в зависимости от	5	7
9	той или иной	1	5
10	в этом случае	2	4
11	в данном случае	1	4
12	с одной стороны	1	4
13	и в этом	1	4
14	в связи с	2	4
15	после того как	1	4
16	только тогда когда	1	4
17	зависимости от того	1	3
18	на самом деле	1	3
19	сам по себе	1	3
20	бы сказать что	2	3
21	то обстоятельство что	1	3
22	не только в	1	3
23	в первую очередь	3	3
24	с другой стороны	2	3
25	не может быть	2	3
26	смысле этого слова	1	2
27	и того же	4	2
28	по отношению к	10	2
29	в том числе	1	2
30	как раз и	1	2
31	один и тот	1	2
32	это и значит	1	2
33	принять во внимание	2	2
34	самом деле не	1	2
35	только в том	1	2
36	в отличие от	1	2
37	только то что	2	2
38	от того что	6	2
39	в первом случае	3	2
40	отношений между понятиями	3	2
41	и тот же	1	2
42	потому что в	1	2
43	не могут быть	2	2
44	одного и того	4	2
45	от того как	1	2
46	что и в	1	2
47	письменной речи в	1	2
48	как мы видели	4	2
49	потому что он	4	1
50	на этот вопрос	2	1
51	у нас в	1	1
52	уже сказано выше	1	1
53	мы говорим что	2	1
54	и той же	3	1
55	ответить на этот	1	1
56	в этом смысле	2	1
57	то же самое	6	1
58	в силу того	5	1
59	он мог бы	2	1
60	по своему значению	1	1
61	связь между обучением	1	1
62	и не может	2	1
63	то что мы	2	1
64	что он не	1	1
65	в том какие	1	1
66	что все эти	2	1
67	по своему содержанию	1	1
68	каждой из этих	2	1
69	но в этом	1	1
70	самостоятельная и независимая	1	1
71	из того что	3	1
72	в собственном смысле	1	1
73	с тем что	2	1
74	не иначе как	4	1
75	что если бы	1	1
76	как увидим ниже	2	1
77	не только не	2	1
78	что в первом	1	1
79	словах потому что	1	1
80	с этой точки	1	1
81	вместе с тем	2	1
82	не то что	1	1
83	самом деле как	1	1
84	в равной мере	1	1
85	только в силу	2	1
86	точки зрения изучения	1	1
87	этом смысле можно	1	1
88	то время когда	1	1
89	в то время	6	1
90	так же как	6	1
91	как раз тех	1	1
92	возможным только в	1	1
93	становится возможным только	1	1
94	не потому что	1	1
95	мы видели уже	1	1
96	заключается в том	5	1
97	того как ему	1	1
98	и не могут	1	1
99	с помощью которого	1	1
100	что именно в	1	1
101	ясно что в	1	1
102	на первых порах	2	1
103	отношению к таким	1	1
104	в одном случае	1	1
105	то что он	2	1
106	а не как	1	1
107	и в отношении	1	1
108	это не значит	1	1
109	собственном смысле слова	1	1
110	в данной области	1	1
111	когда мы говорим	2	1
112	непосредственное значение для	1	1
113	этой точки зрения	1	1
114	силу того что	5	1
115	он не умеет	3	1
116	мы не можем	1	1
117	же самое что	1	1
118	том смысле что	2	1
119	в процессе развития	1	1
120	зависимости от той	1	1
121	в свою очередь	1	1
122	все эти факты	1	1
123	и в зависимости	1	1
124	как на основе	2	1
125	видно уже из	1	1
126	тогда когда мы	1	1
127	не с точки	1	1
128	с этим вопросом	1	1
129	к тому что	7	1
130	в том смысле	2	1
131	одной и той	3	1
132	в пределах данной	1	1
133	друг от друга	1	1
134	как самостоятельная и	1	1
135	тех или иных	1	1
136	именно потому что	2	1
137	не нужно если	1	1
