N	2gram	Bakhtin_sl_2	Myshleni
1	речи и	3	30
2	в этом	16	29
3	точки зрения	8	28
4	речи в	1	27
5	и в	39	26
6	не только	24	24
7	то что	2	24
8	таким образом	8	23
9	с точки	3	21
10	и речи	2	19
11	того чтобы	2	19
12	для того	2	18
13	в том	5	18
14	и не	22	18
15	том что	5	17
16	как и	6	15
17	к слову	1	14
18	как мы	7	14
19	того что	1	14
20	так как	4	14
21	этом случае	6	14
22	с помощью	4	13
23	и его	33	12
24	вместе с	2	12
25	что в	3	12
26	мысли и	1	11
27	в слове	6	11
28	только не	1	11
29	но и	21	11
30	не может	20	11
31	словом и	8	10
32	слова и	8	10
33	по своей	1	10
34	в сущности	6	9
35	в самом	1	9
36	в себе	2	9
37	мышления и	5	9
38	слово и	5	9
39	тем что	1	9
40	то же	4	8
41	той же	3	8
42	между словом	3	8
43	что она	1	8
44	что он	2	8
45	только в	5	8
46	свое выражение	1	8
47	сказать что	3	8
48	мы не	2	7
49	и к	6	7
50	с самого	1	7
51	самого начала	1	7
52	может быть	37	7
53	прежде всего	8	7
54	речи с	1	7
55	во всех	12	6
56	по отношению	4	6
57	все же	6	6
58	и слова	5	6
59	все эти	6	6
60	выражение в	1	6
61	и тем	1	6
62	в сознании	1	6
63	между собой	1	6
64	и что	1	6
65	в какой	1	6
66	именно в	2	6
67	а не	14	6
68	как бы	7	6
69	в смысле	4	6
70	от слова	1	6
71	речи как	2	6
72	все что	2	6
73	в целом	1	5
74	чем это	1	5
75	могли бы	1	5
76	и с	9	5
77	и значение	1	5
78	речи от	1	5
79	слова к	4	5
80	она не	6	5
81	тогда когда	2	5
82	в процессе	13	5
83	слова как	2	5
84	речи не	2	5
85	в направлении	1	5
86	никак не	1	5
87	во второй	1	5
88	в виду	1	5
89	можно сказать	1	5
90	и следовательно	1	5
91	с одной	5	5
92	в качестве	1	5
93	на всем	1	5
94	одно из	1	5
95	и их	5	5
96	слова в	13	5
97	речи к	1	5
98	одной стороны	5	5
99	речи а	1	5
100	до конца	17	5
101	как это	3	5
102	в данном	2	5
103	отношению к	4	5
104	и для	5	5
105	еще не	7	4
106	с другой	5	4
107	в нашем	2	4
108	это и	2	4
109	как в	13	4
110	стороны и	3	4
111	целый ряд	1	4
112	но в	6	4
113	не можем	1	4
114	нами в	1	4
115	на то	1	4
116	чем в	2	4
117	в такой	1	4
118	не в	9	4
119	в той	4	4
120	не менее	4	4
121	никогда не	7	4
122	связи с	3	4
123	в области	2	4
124	не могут	5	4
125	что оно	4	4
126	слова с	4	4
127	перейти к	1	4
128	приводит к	1	4
129	о том	2	4
130	в его	7	4
131	и только	1	4
132	в свете	3	4
133	речи о	1	4
134	одной из	1	4
135	в конце	1	4
136	друг друга	1	4
137	и от	3	4
138	и наконец	5	4
139	гораздо более	1	4
140	между двумя	1	3
141	собственном смысле	3	3
142	мы уже	2	3
143	есть не	1	3
144	в ней	3	3
145	в чем	3	3
146	но не	6	3
147	из важнейших	2	3
148	в этой	1	3
149	в одной	1	3
150	как к	3	3
151	он не	2	3
152	и по	1	3
153	одно и	1	3
154	так и	15	3
155	об этом	1	3
156	с другими	4	3
157	письменной речи	1	3
158	мы видели	2	3
159	такой же	1	3
160	для него	7	3
161	в своей	1	3
162	речи так	1	3
163	в основном	4	3
164	тем не	1	3
165	для нее	1	3
166	по себе	5	3
167	на котором	2	3
168	в основе	4	3
169	только и	2	3
170	во всем	4	3
171	этом отношении	3	3
172	отличается от	2	3
173	в собственном	3	3
174	с собой	1	3
175	мог бы	1	3
176	речь как	1	3
177	для этого	4	3
178	с ним	7	3
179	но мы	2	3
180	нуждается в	2	3
181	что и	3	3
182	это не	5	3
183	к нему	3	3
184	мысль и	1	3
185	значений и	1	3
186	только на	1	3
187	слова может	2	3
188	и обратно	1	3
189	менее всего	2	3
190	представить себе	1	3
191	самого слова	1	3
192	мы находим	1	3
193	мы можем	1	3
194	речи является	1	3
195	как раз	1	3
196	речью в	1	3
197	момент в	1	3
