N	2gram	Propp_Isto_1	KulturaY
1	т е	10	38
2	и т	25	33
3	в том	9	30
4	и в	28	24
5	потому что	4	23
6	том что	7	21
7	т п	1	18
8	что в	12	17
9	того чтобы	1	17
10	для того	1	16
11	было бы	7	15
12	и пр	4	15
13	в этом	8	14
14	т д	22	14
15	может быть	25	13
16	все же	10	12
17	таким образом	8	12
18	и не	9	12
19	в его	5	12
20	не в	9	11
21	только в	11	11
22	хотя бы	4	10
23	не только	12	10
24	в силу	5	10
25	у нас	1	10
26	вовсе не	2	10
27	так как	6	9
28	если бы	8	9
29	о том	9	9
30	того что	4	9
31	отношению к	3	9
32	прежде всего	10	9
33	то что	9	9
34	а только	2	8
35	по отношению	3	8
36	уже не	3	8
37	то же	12	8
38	том чтобы	2	8
39	в языке	1	8
40	тем что	3	8
41	как раз	2	8
42	а не	15	8
43	не может	15	7
44	не трудно	1	7
45	это не	7	7
46	в них	1	7
47	не менее	6	7
48	связи с	4	7
49	в области	2	7
50	так и	9	7
51	бы в	2	7
52	в качестве	5	7
53	с другой	6	7
54	как бы	2	7
55	вместе с	6	7
56	мы имеем	13	6
57	на себе	1	6
58	зависимости от	2	6
59	в ней	7	6
60	однако не	2	6
61	в которой	1	6
62	все эти	4	6
63	при этом	3	6
64	в которых	1	6
65	тогда когда	2	6
66	можно было	5	6
67	что он	10	6
68	в какой	3	6
69	но и	10	6
70	именно в	3	6
71	что же	3	6
72	все это	4	6
73	другой стороны	5	6
74	что такое	2	6
75	например в	5	5
76	в зависимости	2	5
77	еще не	7	5
78	xix века	2	5
79	но не	5	5
80	не просто	3	5
81	что это	8	5
82	и с	4	5
83	но уже	2	5
84	с тем	4	5
85	так сказать	1	5
86	и его	3	5
87	к тому	6	5
88	в виду	1	5
89	с ним	2	5
90	и что	10	5
91	между тем	2	5
92	еще и	2	5
93	что не	2	5
94	в результате	1	5
95	целый ряд	1	5
96	этом отношении	1	5
97	а в	7	5
98	во всяком	1	5
99	это и	1	4
100	что эти	1	4
101	и на	4	4
102	что они	5	4
103	в рамках	2	4
104	как в	2	4
105	в целом	2	4
106	из этих	1	4
107	на то	4	4
108	в нем	2	4
109	же касается	1	4
110	того или	1	4
111	и тогда	3	4
112	из области	1	4
113	тем не	6	4
114	в таких	2	4
115	того как	3	4
116	в пределах	4	4
117	не на	2	4
118	в самой	1	4
119	внимание на	1	4
120	что и	6	4
121	должен быть	3	4
122	так что	4	4
123	не есть	2	4
124	из них	3	4
125	со стороны	2	4
126	до сих	5	4
127	там где	4	4
128	в частности	2	4
129	и потому	2	4
130	с этим	4	4
131	в тех	2	4
132	по существу	5	4
133	сих пор	5	4
134	один из	4	4
135	в этих	7	4
136	так же	7	4
137	и то	1	3
138	в первом	1	3
139	в котором	3	3
140	ему нужно	1	3
141	на себя	1	3
142	то это	3	3
143	и он	3	3
144	то мы	4	3
145	только тогда	1	3
146	в истории	1	3
147	в связи	4	3
148	в своем	5	3
149	хотя и	1	3
150	когда он	6	3
151	более или	5	3
152	в этой	6	3
153	в себе	2	3
154	и если	2	3
155	должна быть	5	3
156	на том	1	3
157	что она	5	3
158	соответствии с	1	3
159	несмотря на	1	3
160	должно быть	2	3
161	нисколько не	2	3
162	или менее	5	3
163	в их	3	3
164	представление о	1	3
165	и эти	3	3
166	даже в	4	3
167	тому что	1	3
168	ли не	1	3
169	мере того	2	3
170	что оно	1	3
171	оно не	1	3
172	здесь не	4	3
173	сводится к	1	3
174	не с	3	3
175	ясно что	2	3
176	том как	2	3
177	для этого	3	3
178	по мере	2	3
179	в известных	1	3
180	и здесь	7	3
181	этом смысле	1	3
182	мы увидим	10	3
183	в одном	5	3
184	связано с	2	3
185	не было	1	3
186	в особенности	2	3
187	и даже	4	3
188	к которому	5	3
189	а с	2	3
190	в соответствии	1	3
191	как это	3	3
192	а если	1	3
193	смысле этого	1	3
194	этого слова	1	3
195	в системе	1	3
196	была бы	2	3
197	или иного	1	3
198	они не	4	3
199	гораздо более	1	3
200	можно говорить	1	2
201	речь идет	1	2
202	одним из	2	2
203	также и	3	2
204	явлений в	2	2
205	и есть	1	2
206	очень много	3	2
207	что если	2	2
208	я не	3	2
209	не знают	3	2
210	иное как	1	2
211	иных случаях	1	2
212	на самом	1	2
213	значение и	2	2
214	не все	4	2
215	относится к	2	2
216	так называемая	3	2
217	могли бы	3	2
218	и как	2	2
219	увидим что	5	2
220	но в	8	2
221	от этого	2	2
222	а во-вторых	1	2
223	еще один	2	2
224	во многих	2	2
225	но ведь	1	2
226	духовной культуры	1	2
227	сейчас не	1	2
228	он не	2	2
229	как с	1	2
230	и социальной	1	2
231	что нужно	2	2
232	пример из	1	2
233	так например	6	2
234	но все	4	2
235	здесь только	1	2
236	и мы	2	2
237	нас есть	1	2
238	и тем	2	2
239	есть средство	1	2
240	этого не	1	2
241	как и	4	2
242	между собою	1	2
243	и еще	1	2
244	нужно было	1	2
245	но если	2	2
246	в своей	1	2
247	от себя	1	2
248	вопрос о	5	2
249	иначе как	1	2
250	и более	1	2
251	по себе	3	2
252	можно ли	1	2
253	в то	3	2
254	как о	2	2
255	ничего не	2	2
256	что их	2	2
257	дело не	5	2
258	никогда не	14	2
259	знают что	1	2
260	не могут	2	2
261	и должно	3	2
262	когда мы	2	2
263	к жизни	1	2
264	если мы	3	2
265	действия и	3	2
266	идет речь	1	2
267	не мог	1	2
268	силу того	1	2
269	одно из	1	2
270	о нем	2	2
271	на примере	1	2
272	никак не	1	2
273	это было	2	2
274	должны быть	4	2
275	а именно	4	2
276	в современной	3	2
277	но с	1	2
278	тот же	2	2
279	в стороне	3	2
280	сторону от	1	2
281	же и	1	2
282	в сторону	1	2
283	конечно не	2	2
284	видеть что	2	2
285	доказывает что	1	2
286	в большинстве	4	2
287	то и	2	2
288	был бы	2	2
289	здесь как	1	2
290	были бы	2	2
291	в каком	1	2
292	на этот	2	2
293	которые можно	2	2
294	е то	1	2
295	социальной жизни	4	2
296	превращается в	4	2
297	так называемой	1	2
298	не всегда	8	2
299	именно так	2	2
300	в это	1	2
301	может иметь	1	2
302	в иных	1	2
303	к своему	2	2
304	на эту	3	2
305	этом случае	1	2
306	видно что	6	2
307	не раз	1	2
308	в более	1	2
309	и для	4	2
310	этих случаях	2	2
311	уже на	1	2
312	или в	5	2
313	для нас	13	2
314	и все	1	2
315	пришлось бы	1	2
316	на более	5	2
317	между ними	2	2
318	не говоря	1	2
319	ее в	5	2
320	после чего	1	2
321	но вернемся	1	1
322	с конкретными	1	1
323	же как	2	1
324	связана с	1	1
325	увидим ниже	2	1
326	и сейчас	1	1
327	утверждение что	1	1
328	тех же	1	1
329	к своей	1	1
330	но тем	1	1
331	и исторические	1	1
332	не меняется	1	1
333	ту же	1	1
334	смысл этого	1	1
335	из его	1	1
336	она все	1	1
337	исходит из	3	1
338	противном случае	1	1
339	ведь и	1	1
340	и больше	1	1
341	едва ли	1	1
342	всегда на	1	1
343	она стоит	1	1
344	действия это	1	1
345	и этот	1	1
346	в году	1	1
347	его не	1	1
348	есть не	1	1
349	языков что	1	1
350	для достижения	1	1
351	часто бывает	1	1
352	повседневной жизни	1	1
353	многих случаях	1	1
354	которые всегда	1	1
355	большую роль	2	1
356	ответить на	1	1
357	найти для	1	1
358	приводят к	1	1
359	свою работу	1	1
360	есть нечто	1	1
361	представлением о	1	1
362	так чтобы	2	1
363	говорить о	1	1
364	что иное	1	1
365	тем если	1	1
366	но даже	1	1
367	в некотором	2	1
368	и со	1	1
369	и ценное	1	1
370	черта в	1	1
371	на первых	2	1
372	это время	2	1
373	и иначе	1	1
374	всем этим	1	1
375	не найдем	1	1
376	редко и	1	1
377	столь же	2	1
378	время в	1	1
379	слова эти	1	1
380	важный вопрос	1	1
381	как правило	4	1
382	то он	2	1
383	не то	4	1
384	сказки и	6	1
385	к ним	4	1
386	на чужих	1	1
387	отличие от	2	1
388	широко распространенных	1	1
389	это или	1	1
390	из таких	1	1
391	материала так	1	1
392	не входят	1	1
393	поскольку они	1	1
394	как начало	1	1
395	бы понять	1	1
396	мы также	2	1
397	что ее	1	1
398	помнить что	1	1
399	в противном	1	1
400	перед нами	3	1
401	к тем	1	1
402	вопросом о	1	1
403	по пути	1	1
404	этих видов	1	1
405	е с	1	1
406	это легко	1	1
407	уже без	1	1
408	в действительности	2	1
409	них как	1	1
410	он дал	1	1
411	со своей	1	1
412	шире и	1	1
413	ни один	6	1
414	мы получаем	1	1
415	мне не	1	1
416	в нашем	1	1
417	бы не	1	1
418	в дальнейшем	5	1
419	не годится	1	1
420	говорят о	1	1
421	научных и	1	1
422	как он	2	1
423	в наших	1	1
424	их развития	1	1
425	его но	2	1
426	из сопоставления	1	1
427	чтобы установить	1	1
428	всех этих	2	1
429	не значит	1	1
430	чего следует	1	1
431	он должен	2	1
432	он язык	1	1
433	что еще	1	1
434	он пользуется	1	1
435	не хотят	1	1
436	и вот	2	1
437	у читателя	1	1
438	необходимо для	1	1
439	на необходимость	1	1
440	так часто	2	1
441	д все	3	1
442	века это	1	1
443	и по	3	1
444	на этом	3	1
445	или иных	1	1
446	именно это	2	1
447	от нее	1	1
448	тому чтобы	1	1
449	раз из	1	1
450	то ни	2	1
451	же не	3	1
452	где нет	2	1
453	связанные с	2	1
454	в совершенно	1	1
455	том случае	1	1
456	об этом	4	1
457	связанных с	1	1
458	них не	1	1
459	на ту	1	1
460	от степени	2	1
461	в данной	2	1
462	качестве дополнения	1	1
463	понимания слова	1	1
464	всего есть	1	1
465	чаще всего	1	1
466	не соответствует	1	1
467	стоит на	2	1
468	в жизни	1	1
469	это особенно	1	1
470	о характере	1	1
471	нет в	2	1
472	и воздействия	1	1
473	показывает что	3	1
474	и уже	1	1
475	для чего	1	1
476	мы видели	2	1
477	здесь можно	2	1
478	уже раньше	1	1
479	сейчас мы	1	1
480	раз и	3	1
481	стороне от	1	1
482	на первый	2	1
483	настолько тесно	2	1
484	которую мы	1	1
485	сделал в	1	1
486	в такой	2	1
487	наших дней	1	1
488	видел и	1	1
489	имени я	1	1
490	мы в	2	1
491	оказывается что	1	1
492	имен с	1	1
493	в отличие	2	1
494	таких случаях	2	1
495	своего рода	1	1
496	всякий раз	1	1
497	должны были	2	1
498	когда она	1	1
499	точку зрения	3	1
500	русской сказки	2	1
501	но это	4	1
502	но он	1	1
503	друг другу	1	1
504	в прямом	1	1
505	но они	2	1
506	однако в	2	1
507	с такими	1	1
508	что этот	2	1
509	предупредить что	1	1
510	что например	3	1
511	в историческом	1	1
512	случае мы	1	1
513	также что	1	1
514	пять лет	2	1
515	и развивается	1	1
516	ничего нового	1	1
517	должен будет	1	1
518	к нашей	1	1
519	только из	2	1
520	и притом	1	1
521	например что	1	1
522	большинство их	1	1
523	иметь в	1	1
524	это еще	1	1
525	из других	1	1
526	рассматривать как	2	1
527	дело в	3	1
528	одна из	2	1
529	отнестись к	1	1
530	с одним	1	1
531	тех или	1	1
532	но дело	1	1
533	можно рассматривать	1	1
534	что речь	1	1
535	хорошо что	1	1
536	установить по	1	1
537	здесь возможны	1	1
538	как будто	4	1
539	эту сторону	1	1
540	однако это	3	1
541	течением времени	1	1
542	один раз	1	1
543	относиться к	1	1
544	есть только	3	1
545	могут быть	4	1
546	здесь совершенно	1	1
547	иногда даже	1	1
548	одно только	1	1
549	получают свое	1	1
550	же только	1	1
551	раз навсегда	1	1
552	можно сравнивать	1	1
553	явление не	1	1
554	указывает на	2	1
555	в самых	1	1
556	где он	1	1
557	значение это	1	1
558	как мы	3	1
559	эти не	1	1
560	здесь необходимо	1	1
561	предполагалось что	1	1
562	говоря уже	1	1
563	сравнению со	1	1
564	в ее	2	1
565	на основе	5	1
566	необходимо еще	1	1
567	совершенно ясно	1	1
568	культуры но	1	1
569	и от	2	1
570	только то	1	1
571	в себя	1	1
572	с течением	1	1
573	не содержит	2	1
574	уяснить себе	2	1
575	и когда	2	1
576	если они	1	1
577	что у	1	1
578	слово есть	1	1
579	только через	3	1
580	за то	2	1
581	самый факт	1	1
582	идти дальше	1	1
583	которая была	1	1
584	это потому	1	1
585	можно только	1	1
586	имеется в	1	1
587	по сравнению	1	1
588	в последней	1	1
589	науки на	1	1
590	поэтому в	2	1
591	даже не	2	1
592	образом в	1	1
593	действительности по	1	1
594	находится в	4	1
595	все дело	1	1
596	что часто	1	1
597	момент в	1	1
598	принимают форму	1	1
599	после того	1	1
600	а также	1	1
601	на данном	1	1
602	оно слишком	1	1
603	нас в	2	1
604	в которую	3	1
605	во всех	2	1
606	первых порах	2	1
607	всех народов	1	1
608	однако с	1	1
609	должно было	1	1
610	в конечном	2	1
611	и хорошо	1	1
612	как его	1	1
613	из своего	1	1
614	не видел	1	1
615	в форме	3	1
616	и только	2	1
617	изучения но	1	1
618	это принципиально	1	1
619	трудно однако	1	1
620	у всех	1	1
621	если это	1	1
622	связь между	3	1
623	том откуда	1	1
624	что здесь	5	1
625	и история	1	1
626	мы получим	2	1
627	совсем не	1	1
628	этот вопрос	7	1
629	дело с	2	1
630	будь то	1	1
631	ссылками на	1	1
632	и так	1	1
633	простой и	1	1
634	или же	1	1
635	этот факт	1	1
636	случаи когда	3	1
637	не мешает	1	1
638	язык а	1	1
639	с одной	4	1
640	до наших	1	1
641	можно установить	1	1
642	многое не	1	1
643	и у	1	1
644	каждый из	1	1
645	себя в	2	1
646	только на	1	1
647	народов не	1	1
648	борьбы с	2	1
649	обстоит дело	4	1
650	еще одну	2	1
651	является не	1	1
652	для сравнения	1	1
653	не дает	2	1
654	большинстве случаев	4	1
655	или даже	3	1
656	связывается с	1	1
657	его и	2	1
658	из моих	1	1
659	на своего	1	1
660	которые в	2	1
661	не так	2	1
662	для него	2	1
663	и их	3	1
664	слова в	1	1
665	сами по	1	1
666	в конце	1	1
667	тому же	1	1
668	мы можем	1	1
669	но что	1	1
670	само по	2	1
671	не из	1	1
672	явно не	1	1
673	понятие а	1	1
674	науки в	1	1
675	связан с	1	1
676	одной стороны	4	1
677	пока еще	1	1
678	делом будущего	1	1
679	их разрешения	1	1
680	значение которое	1	1
681	ее только	1	1
682	имеем много	1	1
683	особое внимание	2	1
684	здесь в	2	1
685	было и	1	1
686	однако что	1	1
687	что для	1	1
688	говорит о	2	1
689	от другого	1	1
690	ничем не	1	1
691	в некоторых	2	1
692	к сожалению	3	1
693	в любой	1	1
694	а сам	2	1
695	основной вопрос	2	1
696	зависит от	2	1
697	его как	2	1
698	найдем ни	1	1
699	было ему	1	1
700	но никогда	1	1
701	отнюдь не	1	1
702	что обычно	1	1
703	него не	1	1
704	но как	1	1
705	же относится	2	1
706	все более	1	1
707	нет ничего	1	1
708	эти слова	1	1
709	сколько угодно	1	1
710	но кроме	1	1
711	как одно	1	1
712	что именно	1	1
713	принципиальное значение	1	1
714	наряду с	3	1
715	этим мы	1	1
716	просто забывает	1	1
717	конечном итоге	2	1
718	содержат в	1	1
719	быть только	1	1
720	да и	1	1
721	у самого	1	1
722	как средство	1	1
723	с представлением	1	1
724	как нельзя	1	1
725	есть признак	1	1
726	среди этих	3	1
727	здесь идет	1	1
728	только о	1	1
729	из русской	1	1
730	весь этот	1	1
731	сейчас же	1	1
732	его в	6	1
733	что мы	7	1
734	беду и	1	1
735	в основном	2	1
736	только для	2	1
737	в начале	3	1
738	процесс не	1	1
739	быть очень	1	1
740	что историческое	1	1
741	кроме того	1	1
742	к другим	1	1
743	с большой	1	1
744	при всем	1	1
745	одного лица	1	1
746	каждой из	1	1
747	только одна	1	1
748	и дают	1	1
749	это можно	1	1
750	а все	1	1
751	которая в	1	1
752	он за	1	1
753	эту точку	2	1
754	собственно говоря	1	1
755	бы он	1	1
756	еще что	1	1
757	или нет	1	1
758	главным образом	1	1
759	социальное значение	1	1
760	будто бы	3	1
761	и обычаями	1	1
762	своем курсе	1	1
763	всегда есть	1	1
764	очень редко	1	1
765	это все	1	1
766	не знает	5	1
767	сказать что	5	1
768	только как	1	1
769	для каждой	1	1
770	лишь тогда	1	1
771	совершенно не	1	1
772	в точности	2	1
773	их с	1	1
774	также в	1	1
775	первом случае	1	1
776	не что	1	1
777	та же	1	1
778	который в	1	1
779	на своем	1	1
780	об отношении	1	1
781	же приходится	1	1
782	а может	1	1
783	также не	1	1
784	в роли	1	1
785	это понятие	1	1
786	спросить себя	2	1
787	к этому	2	1
788	точно так	3	1
