N	3gram	Vygotskiy__6	Formalny
1	с точки зрения	10	14
2	не может быть	2	14
3	на самом деле	1	12
4	в зависимости от	5	5
5	с другой стороны	2	5
6	в самом деле	1	4
7	подобно тому как	1	4
8	и не может	2	4
9	может быть понято	1	4
10	в данном случае	1	4
11	в связи с	2	4
12	в направлении к	1	4
13	для того чтобы	8	4
14	как мы знаем	1	4
15	потому что он	4	3
16	иначе обстоит дело	1	3
17	по отношению к	10	3
18	то же самое	6	3
19	в этом отношении	3	3
20	вместе с тем	2	3
21	и не могут	1	3
22	обстоит дело с	1	3
23	в том что	19	3
24	раз и навсегда	1	3
25	нет и не	1	2
26	в этом смысле	2	2
27	о том как	1	2
28	как и все	1	2
29	до известной степени	2	2
30	сами по себе	1	2
31	в отличие от	1	2
32	лишь тогда когда	1	2
33	во всех областях	1	2
34	только то что	2	2
35	мы видели что	3	2
36	мы не можем	1	2
37	а и в	1	2
38	не только не	2	2
39	именно потому что	2	2
40	не может стать	1	2
41	к тому что	7	2
42	тем не менее	1	2
43	в процессе их	1	2
44	смысле этого слова	1	2
45	в конце концов	1	2
46	как мы видели	4	2
47	в пределах одного	1	2
48	и того же	4	1
49	а потому что	1	1
50	невозможно было бы	1	1
51	было бы невозможно	1	1
52	в школьном обучении	1	1
53	у них совершенно	1	1
54	чего требует от	1	1
55	что именно потому	1	1
56	и составляет содержание	1	1
57	в настоящее время	1	1
58	в том же	2	1
59	один и тот	1	1
60	в этом случае	2	1
61	таким образом оказывается	1	1
62	пределах одного и	1	1
63	на первый план	1	1
64	в том или	1	1
65	между ними возможны	2	1
66	в лучшем случае	1	1
67	сам по себе	1	1
68	совершается с помощью	1	1
69	только в связи	1	1
70	каждой из этих	2	1
71	точки зрения своей	1	1
72	не совпадает с	1	1
73	потому что и	1	1
74	из того что	3	1
75	в собственном смысле	1	1
76	с тем что	2	1
77	с этой точки	1	1
78	именно в этом	2	1
79	до сих пор	3	1
80	и тогда когда	1	1
81	от того что	6	1
82	понятно с самого	1	1
83	тот факт что	1	1
84	так же как	6	1
85	но только на	1	1
86	не потому что	1	1
87	не только в	1	1
88	как по отношению	1	1
89	с одной стороны	1	1
90	и тот же	1	1
91	она никогда не	1	1
92	и по отношению	1	1
93	так и по	2	1
94	связаны между собой	1	1
95	те или другие	1	1
96	но с точки	1	1
97	а не как	1	1
98	это не значит	1	1
99	оно не может	2	1
100	в последнее время	2	1
101	собственном смысле слова	1	1
102	и той же	3	1
103	но так как	1	1
104	потому что они	1	1
105	что при этом	1	1
106	этой точки зрения	1	1
107	и все же	1	1
108	отчета в том	1	1
109	которые сами по	1	1
110	по тем же	1	1
111	школьном обучении и	1	1
112	можно было бы	5	1
113	действительного положения вещей	1	1
114	вместе с этим	1	1
115	выйти за пределы	1	1
116	ней таким образом	1	1
117	к этим вопросам	1	1
118	с самого начала	7	1
119	зависимости от того	1	1
120	но отнюдь не	1	1
121	так как эта	1	1
122	в этом заключается	2	1
123	той или иной	1	1
124	можно сказать что	6	1
125	у нас в	1	1
126	с тем и	2	1
127	сводится только к	1	1
128	на то что	4	1
129	одного и того	4	1
130	которые могут быть	1	1
131	совершенно очевидно что	2	1
132	действительности но если	1	1
133	таким образом самая	1	1
134	в том числе	1	1
135	одной и той	3	1
136	тех или иных	1	1
137	друг с другом	5	1
138	ведь то что	1	1
139	будет так же	1	1
140	как и в	1	1
141	том числе и	1	1
142	ясно что при	1	1
143	в отдельности и	1	1
