N	2gram	Bakhtin_Fr_1	Hudozhes
1	то есть	45	18
2	и не	22	16
3	не только	10	15
4	и в	65	15
5	в том	16	15
6	может быть	6	13
7	в частности	5	13
8	при этом	6	12
9	и его	10	12
10	но не	2	11
11	в этом	15	11
12	в себе	3	11
13	то же	1	10
14	по отношению	1	10
15	как бы	22	10
16	так и	10	10
17	а не	1	10
18	отношению к	1	10
19	но и	10	10
20	точки зрения	7	9
21	в его	9	9
22	своего рода	1	8
23	сводится к	1	8
24	отличие от	5	7
25	но в	14	7
26	в отличие	4	7
27	в то	1	7
28	или иной	5	7
29	с другой	3	7
30	в искусстве	3	7
31	с его	5	6
32	отношение к	4	6
33	том что	6	6
34	не в	4	6
35	в основе	8	6
36	же время	1	6
37	по своей	3	6
38	в ее	3	6
39	приводит к	2	6
40	в состав	1	6
41	не может	3	6
42	что в	3	6
43	в их	4	5
44	в самом	4	5
45	то что	3	5
46	тем самым	1	5
47	могут быть	2	5
48	той или	5	5
49	можно сказать	2	5
50	того что	2	5
51	и одновременно	5	5
52	только в	7	5
53	уже не	3	5
54	и т.п	17	5
55	между ними	4	5
56	другой стороны	1	5
57	в нем	13	5
58	отношения к	2	4
59	мы имеем	1	4
60	место в	1	4
61	говорить о	1	4
62	жизни как	3	4
63	еще не	6	4
64	как к	1	4
65	хотя и	2	4
66	сознания в	1	4
67	и как	1	4
68	он не	2	4
69	самим собой	1	4
70	в этих	2	4
71	в своей	5	4
72	не столько	1	4
73	входит в	4	4
74	между тем	5	4
75	в форме	3	4
76	во времени	1	4
77	для него	5	4
78	со стороны	1	4
79	к которому	1	4
80	прежде всего	11	4
81	а на	1	4
82	не знает	6	4
83	как это	1	4
84	например в	2	4
85	к тому	2	4
86	особого рода	1	4
87	сказать что	6	4
88	речи и	2	4
89	на деле	1	3
90	и ее	1	3
91	в целом	2	3
92	в виду	3	3
93	как уже	1	3
94	и к	4	3
95	в противоположность	2	3
96	в которой	1	3
97	лишь в	1	3
98	его в	7	3
99	это не	3	3
100	как и	5	3
101	с точки	3	3
102	но он	1	3
103	их в	2	3
104	в отношении	6	3
105	не менее	1	3
106	как раз	3	3
107	потому что	5	3
108	имеет место	1	3
109	в произведении	1	3
110	в пределах	1	3
111	так в	1	3
112	что он	3	3
113	к нему	3	3
114	во всей	3	3
115	его эстетической	1	3
116	человека с	1	3
117	в области	7	3
118	далеко не	3	3
119	не на	1	3
120	человеческой жизни	1	3
121	по своему	8	3
122	о чем	1	3
123	в той	5	3
124	внешнего мира	1	3
125	и для	2	3
126	миропорядка и	1	3
127	в таком	2	3
128	человека и	1	2
129	и это	2	2
130	это и	1	2
131	между двумя	1	2
132	по преимуществу	1	2
133	и больше	1	2
134	в году	6	2
135	совпадает с	1	2
136	принадлежит к	1	2
137	не вполне	2	2
138	этого термина	1	2
139	и на	11	2
140	в чем	2	2
141	но как	3	2
142	не входит	2	2
143	человеческих отношений	2	2
144	в комедии	1	2
145	за пределы	8	2
146	в своем	8	2
147	говорит что	1	2
148	в себя	3	2
149	все эти	10	2
150	в нашем	1	2
151	всей своей	1	2
152	в этой	4	2
153	с их	5	2
154	но на	3	2
155	и возможность	1	2
156	на этом	1	2
157	значительной степени	2	2
158	могла бы	1	2
159	об этом	1	2
160	времени и	6	2
161	времени в	1	2
162	полноте и	1	2
163	по мысли	1	2
164	по себе	1	2
165	в них	5	2
166	несмотря на	2	2
167	жизни но	2	2
168	литературных произведений	1	2
169	известной степени	1	2
170	и более	1	2
171	до известной	1	2
172	вовсе не	18	2
173	даже в	3	2
174	одна из	1	2
175	не могло	1	2
176	этих двух	2	2
177	не является	3	2
178	глаза в	1	2
179	числе и	7	2
180	оно не	1	2
181	того чтобы	1	2
182	здесь не	1	2
183	в организации	1	2
184	к жизни	2	2
185	роль в	2	2
186	и сам	1	2
187	или в	2	2
188	с самим	1	2
189	с человеком	1	2
190	о том	2	2
191	в глаза	1	2
192	основе своей	2	2
193	в значительной	6	2
194	на всех	4	2
195	именно в	1	2
196	способность к	1	2
197	говорит в	1	2
198	в литературе	6	2
199	ни к	2	2
200	с одной	2	2
201	есть в	5	2
202	и др	24	2
203	за пределами	1	2
204	или даже	2	2
205	одно из	6	2
206	и прежде	3	2
207	в одном	5	2
208	при всей	2	2
209	у него	1	2
210	случае не	1	2
211	для того	1	2
212	себя и	1	2
213	нового времени	13	2
214	превращается в	5	2
215	мир все	1	2
216	одной стороны	2	2
217	мира в	3	2
218	начиная с	2	2
219	и особенно	2	2
220	и потому	10	2
221	как в	5	2
222	из которых	1	2
223	и по	2	2
224	для понимания	1	2
225	жизни в	5	2
226	в контексте	1	2
227	ни для	1	2
228	во всех	9	2
229	искусства как	1	2
230	речь идет	1	2
231	мира и	4	2
232	совершенно иной	2	2
233	с ним	3	2
234	отношении к	1	2
235	одной из	1	2
236	в романе	2	2
237	от всех	3	2
238	культуры в	4	2
239	том числе	10	2
240	говоря о	1	1
241	именно эта	1	1
242	он показывает	1	1
243	области литературы	2	1
244	даже сказать	1	1
245	между всеми	3	1
246	же по	1	1
247	здесь и	4	1
248	от своей	1	1
249	характерное для	1	1
250	конечно с	1	1
251	и иронии	1	1
252	можно говорить	3	1
253	переживаемый в	1	1
254	др в	2	1
255	вещей в	1	1
256	действительности и	1	1
257	к новой	1	1
258	со смертью	1	1
259	не была	2	1
260	в сущности	16	1
261	это всегда	2	1
262	в одиночку	1	1
263	такое историческое	1	1
264	никогда не	6	1
265	которое в	2	1
266	шекспира или	1	1
267	так называемые	2	1
268	в обычной	5	1
269	момент в	1	1
270	карнавального смеха	3	1
271	начало и	2	1
272	на них	2	1
273	эта позиция	1	1
274	людей в	1	1
275	время в	2	1
