N	3gram	Bakhtin_Pr_1	Formalny
1	с точки зрения	13	14
2	не может быть	4	14
3	на самом деле	4	12
4	в то же	9	7
5	то же время	9	7
6	во всяком случае	3	6
7	и т д	1	6
8	и т п	3	5
9	в зависимости от	5	5
10	с другой стороны	3	5
11	а вовсе не	1	4
12	в самом деле	2	4
13	подобно тому как	3	4
14	видения и понимания	3	4
15	и не может	2	4
16	может быть понято	1	4
17	в данном случае	2	4
18	бы то ни	2	4
19	то ни было	1	4
20	в большинстве случаев	2	4
21	для того чтобы	1	4
22	потому что он	1	3
23	по отношению к	8	3
24	то же самое	1	3
25	в самом произведении	2	3
26	в этом отношении	3	3
27	в художественном произведении	1	3
28	и не могут	1	3
29	в одной плоскости	5	3
30	в том что	6	3
31	раз и навсегда	1	3
32	социальных оценок и	1	2
33	но вовсе не	1	2
34	с таким же	1	2
35	как и всякое	1	2
36	в этом смысле	10	2
37	нам кажется что	1	2
38	и во всяком	1	2
39	в нем и	1	2
40	и в то	2	2
41	до известной степени	1	2
42	сами по себе	3	2
43	в неразрывной связи	1	2
44	лишь одним из	2	2
45	мы отвлечемся от	1	2
46	в процессе этого	1	2
47	может быть только	1	2
48	слова и его	1	2
49	в высшей степени	1	2
50	в литературе как	1	2
51	только то что	2	2
52	дело в том	1	2
53	так и в	1	2
54	не только не	1	2
55	как бы ни	1	2
56	каждый элемент художественной	1	2
57	именно потому что	2	2
58	к тому что	1	2
59	то же что	3	2
60	там где она	1	2
61	в конце концов	5	2
62	как мы видели	1	2
63	в своей изолированности	1	1
64	как их понимает	1	1
65	здесь же нам	1	1
66	хотя и не	1	1
67	которому как бы	1	1
68	возможно лишь там	1	1
69	говорит об этом	1	1
70	не значит конечно	2	1
71	какой бы то	1	1
72	да иначе и	1	1
73	так как и	1	1
74	имеем в виду	1	1
75	но самый факт	1	1
76	в настоящее время	1	1
77	лучшем случае они	1	1
78	т е не	2	1
79	к одной очень	1	1
80	и до конца	2	1
81	виду прежде всего	1	1
82	в процессе такой	1	1
83	в нем лишь	1	1
84	в этом случае	1	1
85	что же касается	1	1
86	в своей работе	1	1
87	том что это	1	1
88	оно ни было	1	1
89	момент художественного произведения	1	1
90	значит конечно что	2	1
91	до простой мотивировки	1	1
92	а следовательно и	1	1
93	всяком случае была	1	1
94	они не могут	1	1
95	в лучшем случае	2	1
96	хотя бы и	2	1
97	так чтобы она	1	1
98	что для них	1	1
99	между собою в	1	1
100	самом деле нет	1	1
101	не могло бы	1	1
102	же время не	3	1
103	не совпадает с	1	1
104	зависимости от характера	1	1
105	в этом произведении	1	1
106	тому как в	1	1
107	точки зрения ее	1	1
108	те же и	1	1
109	если бы герой	1	1
110	отношения между ними	1	1
111	в нем как	1	1
112	в противном случае	1	1
113	вовсе не как	1	1
114	до сих пор	2	1
115	и в других	1	1
116	начала и до	2	1
117	этой оценки и	1	1
118	в своем творчестве	1	1
119	если же мы	1	1
120	мы полагаем что	1	1
121	не была бы	1	1
122	чтобы убедиться в	1	1
123	т е в	2	1
124	и что в	1	1
125	так же как	1	1
126	между ними не	1	1
127	не потому что	1	1
128	и нисколько не	1	1
129	дело идет не	2	1
130	не только в	2	1
131	герой может быть	1	1
132	бы ни были	1	1
133	так именно и	1	1
134	отсюда следует что	1	1
135	и по отношению	1	1
136	была бы разрешена	1	1
137	это не так	1	1
138	что это не	1	1
139	оно ориентировано на	1	1
140	и пр как	1	1
141	уже не действительность	1	1
142	не в том	1	1
143	является лишь одним	2	1
144	а не как	4	1
145	это не значит	3	1
146	бы оно ни	1	1
147	тоже не может	1	1
148	одной очень важной	1	1
149	как впрочем и	1	1
150	элемент художественной структуры	1	1
151	совершенно неправильно утверждение	1	1
152	до настоящего времени	1	1
153	а не только	1	1
154	он и не	1	1
155	в его целом	6	1
156	все то что	3	1
157	между тем как	4	1
158	этой точки зрения	1	1
159	о том что	1	1
160	одной плоскости с	3	1
161	таким образом все	2	1
162	того или иного	1	1
163	в той же	2	1
164	функции в произведении	1	1
165	одного сознания одного	1	1
166	неразрывной связи с	1	1
167	которые сами по	1	1
168	к которому как	1	1
169	в виду прежде	1	1
170	можно было бы	2	1
171	уже говорить об	1	1
172	выйти за пределы	1	1
173	между материалом и	1	1
174	и никогда не	1	1
175	другой стороны и	1	1
176	с самого начала	1	1
177	зависимости от того	1	1
178	так всегда и	1	1
179	очень важной особенности	1	1
180	она так сказать	1	1
181	выходит за пределы	1	1
182	но все же	2	1
183	и в романе	2	1
184	можно сказать что	1	1
185	мы имеем в	1	1
186	быть понято как	1	1
187	с начала и	2	1
188	и быть не	1	1
189	вот что говорит	1	1
190	менее всего можно	1	1
191	лишь там где	2	1
192	произведения в самом	1	1
193	т е о	1	1
194	тех или иных	1	1
195	иначе и быть	1	1
196	в отношении к	1	1
197	сама по себе	1	1
198	друг с другом	1	1
199	и в нем	1	1
200	которая нашла свое	1	1
201	ведь то что	1	1
202	место в творчестве	1	1
203	героя и его	3	1
204	который был бы	1	1
205	видение и изображение	1	1
206	она не может	1	1
207	нам важно лишь	1	1
208	увидеть и показать	1	1
209	и только в	1	1
