N	3gram	Vygotskiy__3	Psycholo
1	на то что	3	12
2	в том что	17	11
3	и в самом	1	10
4	с точки зрения	1	9
5	то же самое	1	8
6	для того чтобы	7	8
7	мы увидим что	1	7
8	заключается в том	7	6
9	с самого начала	6	6
10	до сих пор	1	5
11	с одной стороны	5	5
12	с другой стороны	3	5
13	в ее основе	1	3
14	и в этом	2	3
15	не имеет никакого	1	3
16	мы могли бы	7	3
17	как если бы	1	3
18	и то что	2	3
19	указывает на то	1	3
20	мы уже говорили	5	3
21	о том что	3	3
22	то и другое	4	3
23	о том как	1	2
24	имеет место в	1	2
25	в таком виде	1	2
26	того же самого	1	2
27	только в том	2	2
28	как мы увидим	2	2
29	то что в	2	2
30	это имеет место	1	2
31	вместе с тем	10	2
32	с каждой новой	1	2
33	то время как	4	2
34	на наших глазах	1	2
35	в данном случае	1	2
36	смысле этого слова	4	2
37	и как бы	1	2
38	все более и	1	2
39	во всяком случае	4	2
40	он не мог	1	2
41	мы видели что	3	2
42	ни в малой	1	2
43	мы увидим ниже	1	2
44	мы не можем	1	2
45	в то время	4	2
46	и вместе с	2	2
47	в свою очередь	2	2
48	более и более	1	2
49	к тому что	1	2
50	малой степени не	1	2
51	по аналогии с	1	2
52	все же в	2	2
53	в малой степени	1	2
54	как мы видели	3	2
55	для нас важно	1	1
56	мы будем иметь	1	1
57	этим сказано все	1	1
58	том что она	1	1
59	в том виде	2	1
60	таким образом что	2	1
61	что так как	1	1
62	нового по сравнению	1	1
63	а отнюдь не	1	1
64	в окончательном виде	1	1
65	мы говорили уже	2	1
66	показывает что в	1	1
67	более или менее	1	1
68	что при такой	1	1
69	совпадает с тем	1	1
70	это внутреннее противоречие	1	1
71	как это имеет	1	1
72	того или иного	2	1
73	могли бы формулировать	1	1
74	в силу того	2	1
75	что только при	1	1
76	идет не о	1	1
77	никогда не можем	1	1
78	как и все	1	1
79	в зависимости от	5	1
80	есть в сущности	1	1
81	или иначе говоря	1	1
82	в отличие от	6	1
83	он пришел к	1	1
84	не могло бы	1	1
85	ясно до какой	1	1
86	и для взрослого	1	1
87	именно в тех	1	1
88	в этом отношении	3	1
89	с тем что	3	1
90	кроме того что	1	1
91	обратить внимание на	1	1
92	заключает в себе	2	1
93	можно было бы	5	1
94	с тем общим	1	1
95	со всеми остальными	1	1
96	ни в какой	4	1
97	что дело идет	1	1
98	с этой точки	2	1
99	не могли бы	2	1
100	уже говорили что	2	1
101	от общих законов	1	1
102	таким образом его	1	1
103	здесь мы видим	1	1
104	для нас ясно	1	1
105	в применении к	1	1
106	так как она	2	1
107	которые могли бы	1	1
108	и что в	1	1
109	здесь мы имеем	1	1
110	все эти три	1	1
111	не потому что	1	1
112	как раз обратным	1	1
113	из которых каждая	1	1
114	тот же самый	1	1
115	тот факт что	5	1
116	состоит в том	3	1
117	и как мы	1	1
118	так как они	1	1
119	если бы оно	1	1
120	отнюдь не как	1	1
121	а с другой	3	1
122	всегда имеет дело	1	1
123	мы говорили выше	1	1
124	перед нами в	1	1
125	мы никогда не	2	1
126	и что эти	1	1
127	на деле как	1	1
128	и той же	2	1
129	не только у	1	1
130	с таким образом	1	1
131	не мог бы	3	1
132	тем ближе подходит	1	1
133	этой точки зрения	2	1
134	если обратиться к	1	1
135	с теми же	1	1
136	что с одной	1	1
137	мы остановились на	1	1
138	в силу общих	1	1
139	это или не	1	1
140	по сравнению с	3	1
141	внутреннее противоречие которое	1	1
142	склонен думать что	1	1
143	или не так	1	1
144	в том чтобы	1	1
145	а в плане	1	1
146	совершенно ясно говорит	1	1
147	если бы мы	1	1
148	и что следовательно	1	1
149	в целом мы	2	1
150	до какой степени	3	1
151	к тому чтобы	1	1
152	с тем и	4	1
153	иметь ничего общего	1	1
154	по этому поводу	1	1
155	одной и той	2	1
156	потому что она	1	1
157	могли бы сказать	3	1
158	не в силу	1	1
159	не может быть	2	1
160	в высшей степени	6	1
161	подобно тому как	1	1
