N	3gram	Voloshinov_2	FransuaR
1	в то же	8	6
2	то же время	8	6
3	с точки зрения	13	5
4	мы уже говорили	1	5
5	не только в	1	5
6	но и в	2	4
7	до сих пор	3	4
8	не может быть	10	4
9	в этом отношении	1	3
10	но в то	5	3
11	с одной стороны	3	3
12	в его целом	1	3
13	о том что	3	3
14	с другой стороны	1	3
15	как мы уже	3	3
16	вполне понятно что	1	2
17	можно сказать что	1	2
18	в другом месте	1	2
19	о чем мы	1	2
20	в собственном смысле	2	2
21	в значительной степени	2	2
22	по сравнению с	1	2
23	во всяком случае	2	2
24	xvii и xviii	1	2
25	но все же	1	2
26	как мы видели	3	2
27	все разобранные нами	1	1
28	в старом и	1	1
29	он совершенно не	1	1
30	ровно ничего не	1	1
31	прежде всего на	1	1
32	дело в том	1	1
33	не проникает в	1	1
34	по отношению к	8	1
35	мы уже сказали	1	1
36	в этом последнем	2	1
37	и т.п то	1	1
38	в тесной связи	2	1
39	и в более	1	1
40	одной стороны и	2	1
41	священных слов и	1	1
42	как если бы	4	1
43	и не может	3	1
44	до известной степени	1	1
45	коем случае нельзя	1	1
46	ни в коем	2	1
47	в первую очередь	1	1
48	они вступают в	1	1
49	так как если	2	1
50	на самом же	3	1
51	таким образом в	1	1
52	к тому или	1	1
53	но он не	1	1
54	по нашей терминологии	1	1
55	входящих в него	1	1
56	дело вовсе не	1	1
57	начало и конец	1	1
58	не относится к	1	1
59	уже говорили что	1	1
60	на поверхностный взгляд	1	1
61	в коем случае	2	1
62	они являются лишь	1	1
63	связанных с ними	1	1
64	во франции и	1	1
65	еще тем что	1	1
66	же время это	1	1
67	понимания и оценки	1	1
68	и в особенности	1	1
69	в сущности это	1	1
70	и т.п эта	1	1
71	только с помощью	1	1
72	так и в	1	1
73	можно только с	1	1
74	друг с другом	1	1
75	в самой жизни	1	1
76	не могут быть	1	1
77	тесной связи с	1	1
78	являются как бы	1	1
79	но не только	1	1
80	мы видели что	1	1
81	может быть ничего	1	1
82	того или иного	2	1
83	во всех своих	1	1
84	но также и	1	1
85	даже и в	1	1
86	в этом случае	1	1
87	на самом деле	4	1
88	мы можем сказать	2	1
89	можем сказать что	1	1
90	же время эти	1	1
91	более и более	2	1
92	свое идеологическое выражение	1	1
93	как мы сказали	3	1
94	в низких жанрах	1	1
95	и прежде всего	2	1
96	самом же деле	3	1
97	на то что	2	1
98	того что эти	1	1
99	в большинстве случаев	5	1
100	нами в начале	2	1
101	рядом друг с	1	1
102	вовсе не является	3	1
103	для того чтобы	6	1
104	в том что	6	1
105	как и в	1	1
106	все более и	2	1
107	не нуждается в	1	1
108	и значение в	1	1
