N	2gram	Propp_Isto_2	Myshleni
1	в этом	11	29
2	и в	15	26
3	не только	18	24
4	то что	12	24
5	таким образом	7	23
6	представляет собой	5	19
7	того чтобы	2	19
8	в том	6	18
9	и не	11	18
10	том что	7	17
11	потому что	9	16
12	как и	2	15
13	как мы	1	14
14	того что	3	14
15	так как	14	14
16	так же	13	14
17	этом случае	5	14
18	и его	3	12
19	вместе с	7	12
20	что в	12	12
21	в которой	2	11
22	только не	1	11
23	но и	14	11
24	не может	5	11
25	что они	10	10
26	в сущности	2	9
27	в самом	1	9
28	в себе	4	9
29	слово и	1	9
30	тем что	4	9
31	что мы	3	9
32	по своему	1	9
33	же как	5	8
34	то же	10	8
35	той же	2	8
36	что она	5	8
37	что он	24	8
38	только в	6	8
39	ребенка и	2	8
40	ее в	2	8
41	сказать что	2	8
42	тем самым	2	8
43	и то	2	7
44	мы не	3	7
45	и к	1	7
46	с самого	2	7
47	представление о	2	7
48	самого начала	2	7
49	к тому	5	7
50	по мере	3	7
51	может быть	17	7
52	прежде всего	5	7
53	самом деле	2	6
54	вопрос о	4	6
55	во всех	2	6
56	по отношению	3	6
57	все же	9	6
58	что это	6	6
59	все эти	4	6
60	было бы	5	6
61	что эта	2	6
62	нас к	1	6
63	мы могли	2	6
64	и что	6	6
65	связь между	1	6
66	в какой	1	6
67	именно в	2	6
68	а не	5	6
69	как бы	6	6
70	мы должны	4	6
71	в целом	1	5
72	чем это	1	5
73	мы нашли	1	5
74	как говорит	1	5
75	в силу	2	5
76	и с	4	5
77	с тем	9	5
78	что этот	3	5
79	у нее	4	5
80	она не	5	5
81	в процессе	1	5
82	является в	1	5
83	в виду	2	5
84	на вопрос	2	5
85	и следовательно	1	5
86	как она	4	5
87	с одной	4	5
88	в качестве	3	5
89	если мы	1	5
90	одно из	2	5
91	себе в	1	5
92	и их	2	5
93	слова в	2	5
94	одной стороны	3	5
95	до конца	1	5
96	как это	3	5
97	отношению к	3	5
98	с этой	1	5
99	и для	2	5
100	показать что	2	4
101	едва ли	1	4
102	еще не	9	4
103	с другой	2	4
104	это и	1	4
105	как в	5	4
106	но в	6	4
107	говорится в	2	4
108	не можем	1	4
109	на то	3	4
110	и во	1	4
111	чем в	1	4
112	в котором	5	4
113	не в	7	4
114	в той	1	4
115	не менее	1	4
116	никогда не	15	4
117	связи с	8	4
118	не могут	1	4
119	приводит к	2	4
120	что у	2	4
121	о том	3	4
122	которые мы	1	4
123	в его	6	4
124	и только	2	4
125	в свете	2	4
126	одной из	4	4
127	по этому	1	4
128	так что	6	4
129	друг друга	1	4
130	нужно было	1	4
131	о чем	1	4
132	то о	1	4
133	и наконец	5	4
134	связана с	6	3
135	на самом	2	3
136	она все	1	3
137	что эти	4	3
138	мы уже	6	3
139	есть не	1	3
140	привести к	3	3
141	в ней	4	3
142	но не	2	3
143	из важнейших	1	3
144	в этой	4	3
145	в одной	4	3
146	как к	1	3
147	в этот	1	3
148	из этих	3	3
149	он не	8	3
150	и по	2	3
151	так и	5	3
152	об этом	11	3
153	с другими	2	3
154	это положение	1	3
155	мы видели	2	3
156	такой же	2	3
157	обратимся к	2	3
158	в своей	1	3
159	мы в	2	3
160	в основном	2	3
161	тем не	1	3
162	состоит в	2	3
163	по себе	1	3
164	на котором	2	3
165	я не	2	3
166	во всем	1	3
167	его значения	1	3
168	только по	1	3
169	его с	1	3
170	с собой	1	3
171	мог бы	3	3
172	с ним	1	3
173	этому поводу	1	3
174	нуждается в	1	3
175	что и	6	3
176	это не	2	3
177	к нему	5	3
178	мы видим	8	3
179	только на	1	3
180	мы можем	8	3
181	до сих	6	3
182	и потому	1	3
183	смысле этого	2	3
184	этого слова	1	3
185	и о	1	3
186	сих пор	7	3
187	но это	4	3
188	о его	2	3
189	все это	3	3
190	совершается в	2	3
191	в новой	2	3
192	есть то	1	3
193	в то	1	3
194	и состоит	1	3
195	и наиболее	1	2
196	ко всем	1	2
197	и есть	5	2
198	можно говорить	1	2
199	почти всегда	1	2
200	выражается в	1	2
201	и ничего	2	2
202	свою особую	1	2
203	и он	1	2
204	время в	1	2
205	что его	1	2
206	ответ на	1	2
207	отличие от	1	2
208	друг от	1	2
209	эта связь	3	2
210	с этим	5	2
211	что ее	3	2
212	остановиться на	1	2
213	перед нами	2	2
214	говорит что	3	2
215	что по	1	2
216	его к	1	2
217	но эта	1	2
218	не могла	2	2
219	на его	2	2
220	в нем	7	2
221	одной и	1	2
222	а затем	2	2
223	а по	1	2
224	его в	10	2
225	которого не	1	2
226	ни в	2	2
227	показывает что	4	2
228	несмотря на	1	2
229	они говорят	2	2
230	в этих	11	2
231	во время	2	2
232	но если	3	2
233	для уяснения	1	2
234	в их	3	2
235	оказывается что	2	2
236	в отличие	1	2
237	в которых	2	2
238	должны были	8	2
239	нельзя было	1	2
240	и той	1	2
241	которые в	1	2
242	но он	4	2
243	что было	1	2
244	даже в	1	2
245	того как	4	2
246	казалось бы	1	2
247	ничего не	7	2
248	с другом	1	2
249	специального исследования	1	2
250	у нас	1	2
251	себя у	1	2
252	что при	5	2
253	которой она	1	2
254	если же	1	2
255	с ее	2	2
256	от друга	1	2
257	можно было	5	2
258	и которые	1	2
259	образом в	1	2
260	находится в	2	2
261	и здесь	9	2
262	одного из	1	2
263	этих двух	1	2
264	входит в	1	2
265	должно было	3	2
266	в середине	1	2
267	к ней	2	2
268	мы ожидаем	1	2
269	показывают что	2	2
270	один из	8	2
271	и ее	2	2
272	с которыми	1	2
273	уже в	2	2
274	является не	2	2
275	на этих	1	2
276	и других	1	2
277	его и	4	2
278	мы знаем	11	2
279	никто не	1	2
280	вовсе не	1	2
281	и вместе	2	2
282	что на	1	2
283	в свою	1	2
284	себя и	2	2
285	что не	1	2
286	она является	1	2
287	подобного рода	1	2
288	и она	3	2
289	и приобретает	1	2
290	наряду с	6	2
291	могут быть	2	2
292	что же	1	2
293	друг с	1	2
294	только о	1	2
295	не мог	3	2
296	но с	2	2
297	или в	2	2
298	для нас	4	2
299	на одно	1	2
300	но всегда	1	2
301	а в	12	2
302	из этого	1	2
303	самое что	1	2
304	следовательно не	2	2
305	к этой	4	2
306	к этому	1	2
307	точно так	6	2
308	наши наблюдения	1	1
309	также что	2	1
310	в силе	2	1
311	и т	19	1
312	например в	2	1
313	увидим ниже	4	1
314	сам по	1	1
315	он может	1	1
316	к своей	1	1
317	что дает	1	1
318	полагают что	1	1
319	особого исследования	1	1
320	оно было	1	1
321	не вижу	1	1
322	высшей степени	1	1
323	верно что	1	1
324	в зависимости	1	1
325	когда с	1	1
326	и этот	1	1
327	и могут	1	1
328	которыми он	1	1
329	в несколько	1	1
330	а как	1	1
331	полагает что	1	1
332	мы имеем	15	1
333	при анализе	1	1
334	откроется перед	1	1
335	представлением о	1	1
336	но она	1	1
337	что иное	2	1
338	все известные	1	1
339	они были	2	1
340	и образуют	1	1
341	зависимости от	1	1
342	себе что	1	1
343	это наблюдение	1	1
344	иное как	2	1
345	ни одно	1	1
346	только после	4	1
347	там и	1	1
348	они у	1	1
349	есть случаи	1	1
350	но как	1	1
351	а только	1	1
352	к которой	1	1
353	этот круг	1	1
354	нам осветить	1	1
355	отнюдь не	1	1
356	там где	1	1
357	тем больше	1	1
358	в центре	1	1
359	это одно	1	1
360	дает нам	2	1
361	некоторое время	2	1
362	мы также	1	1
363	рассматриваться как	1	1
364	факт а	1	1
365	кроме того	2	1
366	и как	1	1
367	по пути	1	1
368	царство и	3	1
369	есть ли	2	1
370	от этого	1	1
371	за собой	1	1
372	к чему	2	1
373	еще на	1	1
374	этот случай	4	1
375	тому же	2	1
376	одном случае	2	1
377	еще один	1	1
378	что к	1	1
379	и тот	1	1
380	мы обратимся	1	1
381	но на	1	1
382	при этом	4	1
383	показал как	1	1
384	всех этих	3	1
385	с нашим	1	1
386	силу своей	1	1
387	но вместе	1	1
388	подобно тому	3	1
389	так например	1	1
390	ряд отдельных	1	1
391	в глубину	1	1
392	которое как	1	1
393	момент когда	2	1
394	от других	1	1
395	в основу	1	1
396	но все	5	1
397	еще более	1	1
398	согласуется с	1	1
399	в работе	3	1
400	мы слышим	1	1
401	не скажет	1	1
402	в сторону	1	1
403	другой раз	2	1
404	и может	2	1
405	в совершенно	1	1
406	в другом	9	1
407	она оказывается	1	1
408	и внутренняя	1	1
409	была в	1	1
410	вместо того	2	1
411	на этой	2	1
412	для своей	1	1
413	это было	1	1
414	обоих случаях	1	1
415	на путь	1	1
416	в учение	1	1
417	должен был	3	1
418	это ее	1	1
419	для них	1	1
420	в высшей	1	1
421	соответствии с	1	1
422	в общей	1	1
423	этого не	5	1
424	но значение	1	1
425	говорится о	1	1
426	для социальных	1	1
427	заставляют нас	2	1
428	ключ к	2	1
429	к их	1	1
430	стороны с	1	1
431	остается в	1	1
432	но я	1	1
433	пор в	1	1
434	прийти к	1	1
435	этого вопроса	1	1
436	и положили	1	1
437	от его	1	1
438	в одном	5	1
439	силу и	3	1
440	бы так	1	1
441	их в	2	1
442	сам с	1	1
443	особым образом	1	1
444	знал что	1	1
445	с ребенком	1	1
446	так часто	1	1
447	в обоих	1	1
448	дело не	4	1
449	правда в	1	1
450	одна из	2	1
451	говорить о	1	1
452	он еще	1	1
453	в самых	1	1
454	и снова	1	1
455	в разных	2	1
456	при наличии	1	1
457	а во	1	1
458	но очень	2	1
459	на природу	1	1
460	другой стороны	2	1
461	на него	5	1
462	которая называется	1	1
463	почти не	1	1
464	так сказать	2	1
465	в каком	1	1
466	детей не	2	1
467	имеет характер	1	1
468	у меня	1	1
469	такие же	1	1
470	и оно	1	1
471	мы встречаем	1	1
472	они и	1	1
473	понять эту	2	1
474	он вдруг	1	1
475	основой и	1	1
476	необходимо внести	1	1
477	и это	3	1
478	из всего	1	1
479	но по	3	1
480	здесь не	2	1
481	всего этого	1	1
482	ребенок как	1	1
483	без всякого	1	1
484	на основе	1	1
485	факт не	1	1
486	более поздней	1	1
487	и говорит	2	1
488	уже с	2	1
489	в себя	3	1
490	всей своей	1	1
491	огромное количество	1	1
492	отвечают что	1	1
493	о связи	2	1
494	он сам	1	1
495	совсем один	1	1
496	связанное с	1	1
497	о нем	4	1
498	случаях как	1	1
499	наблюдается в	1	1
500	вот почему	1	1
501	увидел что	1	1
502	другими словами	4	1
