N	2gram	Voloshinov_2	Psycholo
1	то что	4	32
2	и в	19	31
3	в том	7	30
4	то есть	2	26
5	что в	2	23
6	может быть	28	22
7	таким образом	14	20
8	при этом	9	19
9	ясно что	1	19
10	так как	3	18
11	не может	18	17
12	как и	9	16
13	том что	10	16
14	и не	19	16
15	точки зрения	17	15
16	искусства и	1	15
17	только в	8	14
18	не только	13	13
19	что и	3	13
20	а не	9	13
21	мы не	2	12
22	если мы	6	12
23	так же	5	12
24	в этом	15	12
25	в самом	6	11
26	не в	10	11
27	могут быть	3	11
28	в сущности	14	10
29	на то	4	10
30	того что	4	10
31	потому что	1	10
32	самом деле	9	9
33	по себе	3	9
34	ни в	6	9
35	как в	1	9
36	и что	1	8
37	никогда не	7	8
38	вместе с	2	8
39	все это	1	8
40	во всяком	3	8
41	только тогда	1	7
42	заключается в	1	7
43	на основании	1	7
44	сказать что	4	7
45	того чтобы	6	7
46	и его	16	7
47	о том	3	7
48	есть в	1	7
49	что он	4	7
50	что это	2	6
51	зависимости от	2	6
52	отнюдь не	8	6
53	из этих	1	6
54	что она	1	6
55	для того	6	6
56	было бы	4	6
57	если бы	11	6
58	в его	5	6
59	всяком случае	2	6
60	вовсе не	11	6
61	и даже	2	6
62	одной стороны	3	6
63	до конца	2	6
64	а в	3	6
65	в зависимости	2	5
66	то же	16	5
67	в ее	3	5
68	с одной	3	5
69	в целом	1	5
70	несмотря на	1	5
71	в то	8	5
72	тогда когда	1	5
73	в процессе	18	5
74	с и	1	5
75	не является	8	5
76	с другой	3	5
77	мы видим	1	5
78	в какой	3	5
79	так что	1	5
80	был бы	1	5
81	само по	1	5
82	совершенно не	5	5
83	как бы	19	5
84	все же	5	5
85	и для	7	5
86	формы и	2	5
87	и все	6	5
88	другой стороны	1	5
89	в котором	3	4
90	в которой	1	4
91	совпадает с	1	4
92	столь же	3	4
93	точка зрения	1	4
94	у него	2	4
95	со всеми	1	4
96	отличие от	3	4
97	искусство и	1	4
98	формы в	1	4
99	в последнее	1	4
100	в себе	4	4
101	и если	1	4
102	в совершенно	1	4
103	различие между	2	4
104	тому что	4	4
