N	3gram	Propp_Isto_1	Formalny
1	не может быть	7	14
2	и т д	22	6
3	и т п	1	5
4	в зависимости от	2	5
5	с другой стороны	5	5
6	подобно тому как	1	4
7	в связи с	3	4
8	бы то ни	2	4
9	то ни было	2	4
10	в большинстве случаев	4	4
11	для того чтобы	1	4
12	по отношению к	3	3
13	то же самое	3	3
14	в этом отношении	1	3
15	вместе с тем	2	3
16	обстоит дело с	2	3
17	в том что	4	3
18	да и не	1	2
19	равно как и	1	2
20	в этом смысле	1	2
21	о том как	1	2
22	самом же деле	1	2
23	в нем и	1	2
24	мы увидим что	5	2
25	до известной степени	1	2
26	сами по себе	1	2
27	в отличие от	2	2
28	лишь тогда когда	1	2
29	на самом же	1	2
30	может быть только	1	2
31	т е с	1	2
32	только то что	1	2
33	и между ними	1	2
34	со стороны его	1	2
35	дело в том	3	2
36	мы видели что	2	2
37	мы не можем	2	2
38	именно потому что	1	2
39	к тому что	1	2
40	тем не менее	6	2
41	то же что	1	2
42	дело не в	1	2
43	смысле этого слова	1	2
44	и даже в	1	1
45	что в этом	1	1
46	сводится к тому	1	1
47	же обстоит дело	2	1
48	иметь в виду	1	1
49	какой бы то	1	1
50	могут быть выделены	1	1
51	ни к каким	1	1
52	так же обстоит	2	1
53	но оно не	1	1
54	для нас важны	1	1
55	а иногда и	1	1
56	один и тот	2	1
57	вследствие этого и	1	1
58	в этом случае	1	1
59	глубока и широка	1	1
60	они не могут	1	1
61	только в связи	1	1
62	это значило бы	1	1
63	в чистом виде	2	1
64	друг на друга	1	1
65	к тому чтобы	1	1
66	но и здесь	1	1
67	только тем что	1	1
68	и потому в	1	1
69	в противном случае	1	1
70	до сих пор	5	1
71	и тем не	2	1
72	что там где	1	1
73	в это время	1	1
74	в значительной степени	1	1
75	так же как	2	1
76	мы знаем не	1	1
77	не только в	1	1
78	с одной стороны	4	1
79	и тот же	2	1
80	можно говорить о	1	1
81	если бы в	1	1
82	она никогда не	1	1
83	так и по	1	1
84	это не так	1	1
85	так и с	1	1
86	связаны между собой	1	1
87	никогда не может	1	1
88	мере того как	2	1
89	не в том	1	1
90	а не как	1	1
91	это не значит	1	1
92	том что они	2	1
93	мы не найдем	1	1
94	а не только	1	1
95	но так как	1	1
96	о том что	3	1
97	того или иного	1	1
98	но столь же	1	1
99	можно было бы	3	1
100	а для нас	1	1
101	с самого начала	2	1
102	не только на	1	1
103	но все же	3	1
104	на то что	4	1
105	в этих случаях	2	1
106	работа никогда не	1	1
107	не входят в	1	1
108	тех или иных	1	1
109	друг с другом	3	1
110	и в нем	1	1
111	сказка как таковая	1	1
112	по мере того	2	1
113	мы еще не	1	1
