N	3gram	Propp_Isto_1	Myshleni
1	для того чтобы	1	14
2	по отношению к	3	12
3	в том что	4	11
4	так же как	2	7
5	друг с другом	3	7
6	мы могли бы	1	6
7	в этом отношении	1	5
8	с самого начала	2	5
9	в другом месте	1	4
10	подобно тому как	1	4
11	то же самое	3	4
12	но он не	1	4
13	к тому чтобы	1	4
14	на этот вопрос	2	4
15	то время как	3	4
16	уже по одному	1	4
17	в своем развитии	1	4
18	в то время	3	4
19	о том что	3	4
20	в этом случае	1	3
21	по одному этому	1	3
22	до сих пор	5	3
23	можно было бы	3	3
24	с одной стороны	4	3
25	и тот же	2	3
26	связаны между собой	1	3
27	не может быть	7	3
28	один и тот	2	3
29	вопрос о том	2	3
30	в тот момент	1	2
31	так что в	1	2
32	о том как	1	2
33	в зависимости от	2	2
34	в отличие от	2	2
35	ответить на вопрос	1	2
36	таким образом в	1	2
37	вместе с тем	2	2
38	в самых общих	1	2
39	мы нашли что	2	2
40	приводит нас к	1	2
41	тем или иным	1	2
42	ответ на этот	1	2
43	с другой стороны	5	2
44	только в пределах	1	2
45	же самое что	2	2
46	само по себе	2	2
47	хотя бы в	1	2
48	того как он	1	2
49	именно потому что	1	2
50	но все же	3	2
51	тот момент когда	1	2
52	мы видим что	8	2
53	и в области	1	2
54	мы будем иметь	1	1
55	что иное как	1	1
56	в ее основе	1	1
57	что в этом	1	1
58	мы хотели бы	1	1
59	сводится к тому	1	1
60	и уже по	1	1
61	мы должны будем	4	1
62	в прямом смысле	1	1
63	не делает никаких	1	1
64	более или менее	5	1
65	с ним но	1	1
66	в нашем исследовании	1	1
67	в этих целях	2	1
68	что для того	1	1
69	на более ранней	1	1
70	в этом смысле	1	1
71	никак не может	1	1
72	одной стороны и	1	1
73	же как и	1	1
74	они не то	1	1
75	может оказаться что	2	1
76	они не могут	1	1
77	и в какой	1	1
78	будет видно из	1	1
79	что он должен	1	1
80	в его развитии	1	1
81	тесно связана с	1	1
82	для этой цели	1	1
83	мы исходим из	1	1
84	как мы увидим	2	1
85	это вопрос о	1	1
86	друг другу не	1	1
87	то что обычно	1	1
88	прямом смысле этого	1	1
89	как уже указано	2	1
90	эту точку зрения	2	1
91	но как это	1	1
92	с другом что	1	1
93	и многие другие	1	1
94	не что иное	1	1
95	а не только	1	1
96	того что он	1	1
97	в первом случае	1	1
98	в этой связи	1	1
99	таким образом и	1	1
100	только в системе	1	1
101	это было бы	1	1
102	никогда не делались	1	1
103	смысле этого слова	1	1
104	не только по	1	1
105	как мы это	1	1
106	будем иметь случай	1	1
107	не могут быть	1	1
108	это не так	1	1
109	в какой степени	1	1
110	мы должны были	2	1
111	так и с	1	1
112	не только для	1	1
113	одному этому мы	1	1
114	в связи с	3	1
115	мы никогда не	1	1
116	так как нам	1	1
117	а не как	1	1
118	о том не	1	1
119	связи с изучением	1	1
120	тесно связанного с	1	1
121	быть правильно поставлена	1	1
122	тем не менее	6	1
123	образом мы видим	1	1
124	есть не что	1	1
125	надо сказать что	3	1
126	между собой и	1	1
127	тем что они	1	1
128	мы не можем	2	1
129	таким образом мы	2	1
130	в том чтобы	1	1
131	происходит так что	1	1
132	того или иного	1	1
133	мы знаем что	1	1
134	а не на	2	1
135	но и по	1	1
136	которые господствуют над	1	1
137	видим что в	1	1
138	то же что	1	1
139	к тому что	1	1
140	тех или иных	1	1
141	так и по	1	1
142	но так же	1	1
143	что он в	1	1
144	влечет за собой	1	1
