N	2gram	Nazirov_Vr_1	FransuaR
1	и в	8	29
2	таким образом	2	20
3	и не	5	16
4	в этой	2	13
5	и все	7	13
6	но в	6	12
7	как и	6	12
8	и т.п	2	12
9	в этом	8	11
10	так и	1	11
11	то же	5	10
12	не только	9	10
13	во время	2	10
14	в то	5	10
15	в романе	6	10
16	и с	6	9
17	его в	3	9
18	и образы	2	9
19	в конце	3	9
20	но и	7	9
21	же время	5	8
22	и его	3	8
23	в его	3	8
24	прежде всего	1	8
25	как бы	4	8
26	в них	2	7
27	в том	3	7
28	так же	4	7
29	этот процесс	1	6
30	своего рода	1	6
31	но он	3	6
32	из них	2	6
33	это и	1	5
34	что это	1	5
35	в нем	6	5
36	он и	1	5
37	в своей	2	5
38	до конца	1	5
39	рядом с	2	5
40	и о	3	5
41	это не	4	5
42	у него	5	5
43	далеко не	3	5
44	во франции	1	5
45	того же	1	5
46	также и	1	4
47	и есть	1	4
48	еще не	2	4
49	с его	3	4
50	с помощью	1	4
51	конце концов	1	4
52	которую он	1	4
53	точки зрения	2	4
54	но они	1	4
55	в плане	1	4
56	жизнь и	1	4
57	в литературе	1	4
58	что он	4	4
59	тем что	3	4
60	связан с	1	4
61	с другой	1	4
62	по своему	1	4
63	но это	2	4
64	все это	4	4
65	один из	1	4
66	то что	7	4
67	жизни и	1	4
68	по преимуществу	1	3
69	той же	1	3
70	что образ	1	3
71	в ней	4	3
72	в чем	3	3
73	но как	2	3
74	как к	1	3
75	в своем	3	3
76	и как	3	3
77	то в	1	3
78	в себе	2	3
79	при этом	4	3
80	он не	3	3
81	всех этих	1	3
82	и сам	1	3
83	в году	18	3
84	этой традиции	1	3
85	такой же	1	3
86	том что	3	3
87	в эту	2	3
88	по своей	1	3
89	с ее	1	3
90	в ее	1	3
91	роль в	1	3
92	что у	3	3
93	имеется в	1	3
94	там же	2	3
95	к нему	1	3
96	того что	1	3
97	в качестве	1	3
98	и их	1	3
99	в известной	1	3
100	и даже	6	3
101	все же	6	3
102	другой стороны	1	3
103	в частности	1	3
104	как известно	1	2
105	и то	2	2
106	то время	1	2
107	в виду	4	2
108	в числе	1	2
109	он был	3	2
110	на них	1	2
111	ту эпоху	1	2
112	но не	1	2
113	если в	1	2
114	что они	1	2
115	как в	1	2
116	дает нам	1	2
117	хотя и	1	2
118	и наконец	1	2
119	романе не	1	2
120	всего романа	1	2
121	раз в	3	2
122	как он	1	2
123	время и	2	2
124	после этого	2	2
125	одному из	1	2
126	это конечно	1	2
127	может быть	4	2
128	из-за этого	1	2
129	этом он	1	2
130	в жизни	1	2
131	соответствии с	1	2
132	года и	1	2
133	не мог	2	2
134	на первый	2	2
135	в этих	1	2
136	в котором	6	2
137	с точки	2	2
138	в их	1	2
139	место в	2	2
140	его современников	1	2
141	что я	2	2
142	их в	2	2
143	том же	2	2
144	у вас	1	2
145	никогда не	2	2
146	общие черты	1	2
147	связи с	3	2
148	в эпизоде	1	2
149	был еще	1	2
150	о том	4	2
151	и это	2	2
152	же не	2	2
153	было в	1	2
154	во второй	1	2
155	быть может	1	2
156	с ним	4	2
157	но мы	1	2
158	а также	2	2
159	все в	1	2
160	в другой	1	2
161	партия в	1	2
162	также в	1	2
163	в ту	1	2
164	он стал	1	2
165	то он	1	2
166	это же	1	2
167	себя в	1	2
168	и детей	4	2
169	уже не	2	2
170	и у	3	2
171	уже в	4	2
172	его и	2	2
173	ни с	1	2
174	для правильного	1	2
175	друг друга	1	2
176	как раз	2	2
177	не поверите	1	2
178	происходит действие	1	2
179	в особенности	1	2
180	о своей	1	2
181	именно в	1	2
182	к которому	1	2
183	они не	1	2
184	de la	1	2
185	что из	1	2
186	уже давно	1	2
187	о чем	2	2
188	в той	2	2
189	да и	1	2
190	между прочим	1	2
191	которых он	1	2
192	еще раз	1	2
193	нет ничего	1	2
194	о своем	1	2
195	не может	2	2
196	из этого	1	2
197	как на	1	2
198	в своих	4	2
199	это в	2	2
200	к этому	3	2
201	себя как	1	1
202	отношения к	2	1
203	же как	2	1
204	обращается в	1	1
205	в миниатюре	1	1
206	запрещенные в	1	1
207	вряд ли	1	1
208	не хочет	1	1
209	поэтому он	1	1
210	в самом	1	1
211	и этот	1	1
212	эти не	1	1
213	на место	2	1
214	ж он	1	1
215	человека и	1	1
216	он как	1	1
217	это отношение	1	1
218	что ж	2	1
219	к брату	1	1
220	и он	2	1
221	это время	1	1
222	собой в	1	1
223	он сам	2	1
224	первый план	1	1
225	и всего	1	1
226	а тем	1	1
227	не все	1	1
228	отношение к	2	1
229	тут же	1	1
230	к сожалению	1	1
231	рассказ о	1	1
232	первый взгляд	1	1
233	ответил что	1	1
234	его на	2	1
235	с этим	1	1
236	целый ряд	4	1
237	них он	1	1
238	эпизоду в	1	1
239	в этот	3	1
240	роль играет	1	1
241	в целом	1	1
242	за это	1	1
243	тому же	1	1
244	на то	3	1
245	что слово	1	1
246	в плен	1	1
247	ведь не	1	1
248	прочим и	1	1
249	в силу	1	1
250	людей и	1	1
251	одно и	1	1
252	называя его	1	1
253	в мире	2	1
254	конечно в	1	1
255	об этой	2	1
256	об этом	5	1
257	обратился к	1	1
258	это было	1	1
259	на пиру	1	1
260	в итоге	1	1
261	не называя	1	1
262	этого старого	1	1
263	только о	1	1
264	в париже	3	1
265	а за	1	1
266	на этот	1	1
267	свою книгу	1	1
268	о которой	2	1
269	одного и	1	1
270	и пошел	1	1
271	так он	1	1
272	на свою	1	1
273	году когда	1	1
274	большой резонанс	1	1
275	в россии	5	1
276	времени а	1	1
277	раз и	1	1
278	вплоть до	1	1
