N	3gram	Losev_Vlad_2	Myslijsy
1	более или менее	3	8
2	во всяком случае	6	7
3	в том что	9	7
4	в свою очередь	2	6
5	по крайней мере	4	5
6	тем не менее	6	5
7	и в свою	1	4
8	до сих пор	1	4
9	сам по себе	2	4
10	не было бы	1	4
11	в то время	6	4
12	на то что	2	3
13	то время как	1	3
14	по себе не	1	3
15	но тем не	1	3
16	но во всяком	1	3
17	и т д	1	3
18	а не с	1	2
19	нам кажется что	2	2
20	было для него	1	2
21	после того как	2	2
22	то что в	1	2
23	или по крайней	2	2
24	не в том	3	2
25	для того чтобы	1	2
26	то же время	3	2
27	само по себе	2	2
28	не может быть	1	2
29	с самого начала	1	2
30	в этом смысле	1	2
31	в то же	3	2
32	в сравнении с	1	2
33	только тогда когда	1	2
34	мы его не	1	1
35	без всякого участия	1	1
36	потому что в	1	1
37	прежде всего на	1	1
38	дело в том	3	1
39	с а а	2	1
40	но и по	1	1
41	но даже и	1	1
42	том что он	2	1
43	есть для нас	1	1
44	что же касается	5	1
45	себе не может	1	1
46	прежде всего его	1	1
47	в сознании и	1	1
48	в отличие от	3	1
49	бы то ни	1	1
50	прочим потому что	1	1
51	но что именно	1	1
52	в собственном смысле	1	1
53	но это не	1	1
54	отчет в том	1	1
55	и для него	1	1
56	и не в	1	1
57	вместе с тем	1	1
58	не то что	2	1
59	и тем не	1	1
60	что во всех	1	1
61	имеет дело с	1	1
62	потому что тогда	1	1
63	отношения между двумя	1	1
64	каждый из этих	1	1
65	себе отчет в	1	1
66	я этого не	1	1
67	тот же с	1	1
68	так как это	2	1
69	в том как	1	1
70	то что он	3	1
71	на первых порах	1	1
72	в связи с	8	1
73	из этих последних	1	1
74	из них не	1	1
75	слов того же	1	1
76	далеко не все	1	1
77	то что я	1	1
78	а в том	2	1
79	между прочим потому	1	1
80	в нем две	1	1
81	и как бы	1	1
82	если не в	1	1
83	в том чтобы	2	1
84	в этом случае	1	1
85	о том что	3	1
86	ничего общего с	1	1
87	мы прежде всего	1	1
88	уже в самых	1	1
89	здесь не о	1	1
90	но все же	1	1
91	до тех пор	1	1
92	может быть названа	1	1
93	в его сознании	1	1
94	во многих случаях	1	1
95	в себе в	1	1
96	в с а	1	1
97	здесь как и	1	1
98	потому что для	1	1
