N	3gram	Voloshinov_1	KulturaY
1	с точки зрения	5	16
2	в самом деле	1	11
3	для того чтобы	7	11
4	можно было бы	1	10
5	тем не менее	1	9
6	до сих пор	1	8
7	в том что	1	8
8	в зависимости от	5	7
9	той или иной	3	5
10	в этом случае	3	4
11	и в этом	1	4
12	в связи с	2	4
13	только тогда когда	1	4
14	зависимости от того	2	3
15	на самом деле	3	3
16	того или иного	5	3
17	и в области	2	3
18	не только в	3	3
19	с другой стороны	1	3
20	не может быть	2	3
21	о том что	2	3
22	смысле этого слова	2	2
23	и того же	1	2
24	и тем же	1	2
25	не говоря уже	1	2
26	как раз и	1	2
27	слов и выражений	1	2
28	то у нас	1	2
29	ничего не значит	1	2
30	ни в какой	1	2
31	в нашем смысле	1	2
32	более или менее	1	2
33	то или иное	4	2
34	одного и того	1	2
35	тот или иной	1	2
36	как мы видели	3	2
37	уже не только	1	2
38	тому что мы	1	1
39	двух точек зрения	1	1
40	увидим ниже с	1	1
41	на этот вопрос	1	1
42	само слово как	1	1
43	само собой разумеется	2	1
44	и к тому	1	1
45	чуть ли не	2	1
46	прежде всего в	3	1
47	что мы в	1	1
48	и той же	2	1
49	то же самое	4	1
50	и в действительной	1	1
51	плоть и кровь	1	1
52	и не может	1	1
53	не надо думать	1	1
54	и в то	2	1
55	то что мы	4	1
56	нужно помнить что	1	1
57	это еще не	1	1
58	в другом месте	1	1
59	на минуту не	1	1
60	пока он не	1	1
61	но для того	3	1
62	но и в	3	1
63	в собственном смысле	1	1
64	по крайней мере	1	1
65	не иначе как	1	1
66	здесь же мы	1	1
67	не только не	1	1
68	относится к внешней	1	1
69	значением слова и	1	1
70	в наши дни	1	1
71	вместе с тем	2	1
72	в плоть и	1	1
73	ту или иную	3	1
74	хотя бы и	1	1
75	не может обойтись	1	1
76	теперь же мы	1	1
77	мы наблюдаем в	1	1
78	тому или иному	1	1
79	с другими формами	1	1
80	именно так и	1	1
81	ответа на вопрос	1	1
82	и не могут	1	1
83	с помощью которого	1	1
84	и при этом	1	1
85	они как бы	1	1
86	ни на минуту	1	1
87	или иной смысл	1	1
88	язык вовсе не	1	1
89	с нашей точки	1	1
90	и в отношении	1	1
91	говорить и с	1	1
92	собственном смысле слова	1	1
93	решительно ничего не	2	1
94	не должно быть	2	1
95	чем ближе он	1	1
96	то же слово	2	1
97	на вопрос о	1	1
98	если мы будем	1	1
99	на вопросе о	1	1
100	в тех случаях	2	1
101	от того в	1	1
102	если мы возьмем	1	1
103	то же время	7	1
104	мы не можем	1	1
105	в процессе развития	1	1
106	в свою очередь	4	1
107	само по себе	1	1
108	с какой точки	1	1
109	в конечном счете	1	1
110	это отнюдь не	1	1
111	тогда когда мы	1	1
112	но все же	2	1
113	нашей точки зрения	1	1
114	мы имеем в	1	1
115	как мы видим	1	1
116	мы видели есть	1	1
117	средством человеческого общения	1	1
118	тех случаях когда	2	1
119	в то же	9	1
120	мы приходим к	1	1
121	не будет уже	1	1
122	к тому что	2	1
123	одной и той	2	1
124	тех или иных	3	1
125	важную роль играет	1	1
126	этот вопрос в	1	1
127	ничего удивительного что	1	1
128	и в вопросе	1	1
129	мы увидим что	2	1
130	отражается не только	1	1
131	именно потому что	1	1
