N	2gram	Tiupa_Lite_1	Problema
1	то есть	6	39
2	то что	10	38
3	вовсе не	1	37
4	и не	12	37
5	и в	8	35
6	не есть	2	33
7	не только	24	24
8	сказать что	1	24
9	том что	14	19
10	что такое	2	18
11	о том	2	18
12	может быть	13	18
13	в этом	12	17
14	но и	17	16
15	такого рода	10	15
16	только в	8	14
17	не менее	7	13
18	потому что	3	13
19	не может	5	13
20	и что	1	13
21	во всяком	3	13
22	также и	3	12
23	тем не	2	12
24	того что	6	12
25	в том	16	12
26	хотя бы	2	12
27	не просто	1	11
28	никак не	1	11
29	и даже	3	11
30	прежде всего	11	11
31	что в	3	11
32	и то	2	10
33	говорить о	1	10
34	еще не	4	10
35	всяком случае	2	10
36	и с	1	10
37	а не	16	10
38	в данном	5	10
39	да и	3	10
40	тем более	2	10
41	едва ли	1	9
42	в этой	4	9
43	пока еще	1	9
44	для себя	5	9
45	если мы	1	9
46	только на	2	9
47	что же	1	9
48	для нас	1	9
49	тут же	1	8
50	все же	4	8
51	в виду	3	8
52	было бы	2	8
53	уже не	7	8
54	как раз	4	8
55	есть нечто	1	7
56	все эти	2	7
57	мы не	1	7
58	тем самым	5	7
59	не имеет	1	7
60	не является	2	7
61	в конце	4	7
62	так и	4	7
63	казалось бы	5	7
64	в его	7	7
65	так как	1	7
66	есть не	1	6
67	с другой	3	6
68	но как	1	6
69	а только	2	6
70	относится к	2	6
71	но в	3	6
72	так или	8	6
73	на то	1	6
74	по крайней	1	6
75	мы можем	1	6
76	не о	1	6
77	как будто	2	6
78	крайней мере	1	6
79	можно сказать	1	6
80	в виде	1	6
81	в области	3	6
82	или иначе	9	6
83	при условии	1	6
84	в то	5	6
85	то же	5	5
86	отнюдь не	2	5
87	в самом	3	5
88	в себе	7	5
89	как и	6	5
90	и более	1	5
91	раз и	2	5
92	связи с	6	5
93	как мы	1	5
94	данном случае	4	5
95	можно было	2	5
96	и на	1	5
97	тот или	1	5
98	с одной	2	5
99	же это	2	5
100	одной стороны	2	5
101	или иной	2	5
102	еще и	3	5
103	своего собственного	1	5
104	что не	2	5
105	другой стороны	1	5
106	в частности	15	5
107	в связи	4	5
108	и все	1	5
109	самом деле	2	4
110	на самом	1	4
111	человеческой речи	1	4
112	и есть	3	4
113	и самого	2	4
114	не был	1	4
115	но не	4	4
116	в общем	1	4
117	в своем	11	4
118	и как	1	4
119	же именно	1	4
120	таким образом	3	4
121	и тем	4	4
122	далеко не	3	4
123	между собою	1	4
124	на первый	1	4
125	в этих	1	4
126	сама собой	1	4
127	собой и	1	4
128	на свете	1	4
129	в отношении	1	4
130	значение слова	1	4
131	до сих	1	4
132	но только	1	4
133	в каком	1	4
134	уже о	1	4
135	и вполне	2	4
136	что при	1	4
137	и о	1	4
138	говоря уже	2	4
139	если бы	1	4
140	и здесь	1	4
141	и только	2	4
142	тех пор	1	4
143	значение в	1	4
144	тот же	1	4
145	что он	5	4
146	не можем	1	4
147	то и	2	4
148	представить себе	1	4
149	нами не	1	4
150	тем что	2	4
151	если не	1	4
152	как бы	7	4
153	сих пор	1	4
154	уже тем	1	4
155	а в	3	4
156	до тех	1	4
157	не говоря	2	4
158	гораздо более	1	4
159	и этот	1	3
160	в их	3	3
161	вопрос о	1	3
162	но даже	1	3
163	то это	2	3
164	в нашем	1	3
165	что они	1	3
166	просто как	1	3
167	могли бы	1	3
168	не было	3	3
169	только то	2	3
170	в целом	8	3
171	бы не	3	3
172	из этих	2	3
173	в случае	4	3
174	при этом	19	3
175	перестает быть	4	3
176	и по	1	3
177	то ни	1	3
178	лишь в	4	3
179	его в	3	3
180	для них	2	3
181	с тем	1	3
182	в слове	2	3
183	несмотря на	3	3
184	как угодно	1	3
185	в чистом	1	3
186	и того	2	3
187	никто не	1	3
188	к предмету	1	3
189	общения людей	2	3
190	иной раз	1	3
191	чистом виде	1	3
192	при всех	2	3
193	как о	1	3
194	тогда когда	1	3
195	одна из	3	3
196	в основе	3	3
197	и является	2	3
198	не знает	1	3
199	она не	1	3
200	ничего общего	1	3
201	с самого	1	3
202	на том	2	3
203	с самим	1	3
204	имеется в	2	3
205	мы в	2	3
206	он сам	1	3
207	для этого	4	3
208	в значительной	1	3
209	том или	1	3
210	и пусть	1	3
211	один из	3	3
212	по этому	2	3
213	уже в	5	3
214	в нашей	2	3
215	пока не	1	3
216	уже и	1	3
217	указание на	1	3
218	что для	2	3
219	и если	1	3
220	если оно	2	3
221	тому как	2	3
222	к тому	2	3
223	и от	1	3
224	от всего	1	3
225	тех или	1	3
226	только как	1	3
227	в своих	4	3
228	все что	1	3
229	чтобы не	2	2
230	от самого	2	2
231	по преимуществу	4	2
232	свое место	1	2
233	в зависимости	1	2
234	той же	3	2
235	от всякой	2	2
236	и само	2	2
237	нам в	1	2
238	из которых	1	2
239	зависимости от	1	2
240	но при	2	2
241	столько же	1	2
242	представляет собой	4	2
243	бы то	1	2
244	во всех	1	2
245	один и	1	2
246	в той	1	2
247	общего с	2	2
248	внутри себя	1	2
249	как нам	1	2
250	перед нами	1	2
251	роль в	2	2
252	во многих	2	2
253	он не	1	2
254	в понимании	1	2
255	языка как	1	2
256	в плане	1	2
257	подобно тому	2	2
258	но все	1	2
259	на всю	1	2
260	знает что	1	2
261	и мы	1	2
262	а скорее	1	2
263	в них	1	2
264	и вы	1	2
265	эту тему	1	2
266	должно быть	1	2
267	точки зрения	6	2
268	в советской	1	2
269	одним и	1	2
270	в условиях	1	2
271	не в	8	2
272	всякий акт	1	2
273	даже в	2	2
274	самого начала	1	2
275	на него	1	2
276	значение только	1	2
277	отличается от	1	2
278	что может	1	2
279	на это	2	2
280	о них	1	2
281	существует только	1	2
282	более не	2	2
283	только при	1	2
284	мысль о	1	2
285	и сам	6	2
286	но зато	1	2
287	здесь как	2	2
288	еще в	4	2
289	по тому	1	2
290	сводится к	3	2
291	о нем	1	2
292	а также	5	2
293	время не	1	2
294	это было	1	2
295	является здесь	1	2
296	к нему	1	2
297	этому поводу	1	2
298	что и	1	2
299	из моментов	1	2
300	и всякое	1	2
301	и весьма	2	2
302	между этими	1	2
303	или в	1	2
304	в качестве	17	2
305	же и	3	2
306	для всех	1	2
307	значения слов	1	2
308	мышления и	2	2
309	не так	1	2
310	себе в	2	2
311	только с	1	2
312	как такового	1	2
313	в состоянии	1	2
314	или ином	1	2
315	и прежде	3	2
316	на чем	1	2
317	и др	3	2
318	совершенно не	1	2
319	нет ничего	2	2
320	нами как	1	2
321	вместе с	1	2
322	и особенно	1	2
323	речь не	1	2
324	от ее	1	2
325	на эту	1	2
326	самого себя	3	2
327	предметы и	1	2
328	и времени	1	2
329	при таком	1	2
330	сознания и	1	2
331	свидетельствует о	1	2
332	собственно говоря	1	2
333	или не	1	2
334	по поводу	2	2
335	о своем	2	2
336	состоит из	1	2
337	они все	1	2
338	элементов а	1	2
339	из этого	1	2
340	в действительности	1	2
341	том числе	1	2
342	которых не	1	1
343	говоря о	1	1
344	одним из	5	1
345	же как	1	1
346	тем же	3	1
347	к другому	1	1
348	отношения между	2	1
349	ту же	2	1
350	должна быть	2	1
351	когда это	1	1
352	оторванности от	1	1
353	уже самого	1	1
354	для своего	2	1
355	мы имеем	1	1
356	это всегда	1	1
357	самом и	1	1
358	на себя	2	1
359	я не	7	1
360	ему в	1	1
361	к общему	2	1
362	как говорится	1	1
363	он был	1	1
364	столь же	4	1
365	что его	3	1
366	с его	5	1
367	только после	1	1
368	сознания а	2	1
369	тем как	1	1
370	от логических	1	1
371	он говорит	1	1
372	то он	2	1
373	с самой	1	1
374	к которой	1	1
375	его сознания	2	1
376	этой проблеме	1	1
377	отношение к	1	1
378	в настоящем	1	1
379	из таких	1	1
380	первый взгляд	1	1
381	оказывается не	2	1
382	в рамках	6	1
383	как в	5	1
384	последнее время	1	1
385	а иной	1	1
386	с их	3	1
387	более и	1	1
388	бы весьма	1	1
389	как уже	1	1
390	есть ли	1	1
391	говорится в	2	1
392	или иную	2	1
393	языка есть	1	1
394	в употреблении	1	1
395	за рамки	1	1
396	так сказать	1	1
397	в значении	1	1
398	с чем	2	1
399	только потому	1	1
400	в нем	2	1
401	все тот	1	1
