N	3gram	Losev_Prob_1	Problemy
1	с точки зрения	3	13
2	в этом смысле	6	10
3	в то же	4	9
4	в его целом	1	6
5	в том что	5	6
6	и в этом	2	5
7	но в то	1	5
8	в конце концов	4	5
9	на самом деле	4	4
10	не может быть	2	4
11	подобно тому как	2	3
12	как раз и	7	3
13	и т п	1	3
14	то что было	1	3
15	сами по себе	3	3
16	потому что она	1	3
17	это не значит	1	3
18	в этом отношении	1	3
19	во всяком случае	3	3
20	и это не	1	3
21	с другой стороны	3	3
22	в самом деле	2	2
23	он может быть	1	2
24	до сих пор	3	2
25	уже не как	1	2
26	и в то	1	2
27	бы то ни	1	2
28	только то что	4	2
29	во всей его	1	2
30	в данном случае	8	2
31	не только в	1	2
32	что может быть	2	2
33	к нему и	1	2
34	можно было бы	2	2
35	а следовательно и	1	1
36	он должен быть	1	1
37	хотя и не	2	1
38	же как и	1	1
39	свете формулированного нами	1	1
40	то ни стало	1	1
41	а вовсе не	1	1
42	дело в том	3	1
43	чего нет в	1	1
44	тем или другим	3	1
45	то что обычно	1	1
46	а не о	1	1
47	в том и	1	1
48	то же самое	9	1
49	в этом случае	2	1
50	что же касается	3	1
51	том что это	1	1
52	во что бы	1	1
53	тому что в	1	1
54	и художественный образ	1	1
55	то и другое	2	1
56	они вовсе не	2	1
57	и в других	3	1
58	что все эти	1	1
59	не было бы	1	1
60	остается в пределах	1	1
61	то что в	3	1
62	что в нем	3	1
63	он остается в	1	1
64	точно так же	4	1
65	как мы уже	1	1
66	в каждом отдельном	1	1
67	по крайней мере	2	1
68	раз и навсегда	1	1
69	что оно есть	1	1
70	так и в	1	1
71	может быть и	3	1
72	что бы то	1	1
73	если же мы	1	1
74	все это в	1	1
75	то время как	1	1
76	и что в	2	1
77	так же как	2	1
78	как мы сказали	1	1
79	а не только	2	1
80	то что для	1	1
81	не потому что	2	1
82	тем что он	1	1
83	человека а следовательно	1	1
84	деле это не	1	1
85	на первый взгляд	1	1
86	тех или иных	2	1
87	как будто бы	1	1
88	в известном смысле	1	1
89	не могут быть	1	1
90	и на его	2	1
91	его к тому	1	1
92	перед нами в	1	1
93	бы оно ни	1	1
94	к той же	1	1
95	тоже не может	1	1
96	как бы оно	1	1
97	до настоящего времени	1	1
98	в себе все	2	1
99	вовсе еще не	3	1
100	не то чем	1	1
101	в свете формулированного	1	1
102	о том что	5	1
103	к другой точке	1	1
104	того или иного	2	1
105	оно ни было	1	1
106	более или менее	3	1
107	этой действительности так	1	1
108	таким образом в	1	1
109	заключается в том	1	1
110	в то время	1	1
111	может быть это	1	1
112	не только не	3	1
113	ни одна из	1	1
114	на совсем другой	1	1
115	выходит за пределы	1	1
116	можно сказать что	3	1
117	в настоящее время	3	1
118	или может быть	1	1
119	и следовательно в	2	1
120	к тому что	1	1
121	до известной степени	1	1
122	сама по себе	4	1
123	это не только	1	1
124	кроме того он	1	1
125	что романы достоевского	1	1
126	тем что в	2	1
127	для того чтобы	8	1
128	или лучше сказать	1	1
129	именно тем что	1	1
130	перед нами не	1	1
131	и только в	1	1
132	и т д	10	1
133	как мы видели	1	1
134	за пределы данного	1	1
135	выходить за пределы	2	1
