N	2gram	Bakhtin_Fr_1	StatiiOP
1	и в	65	29
2	том что	6	27
3	в том	16	27
4	в этом	15	21
5	не только	10	19
6	но и	10	19
7	что в	3	19
8	о том	2	17
9	в его	9	13
10	что он	3	13
11	между прочим	2	12
12	в которой	1	11
13	то что	3	11
14	все это	9	11
15	к тому	2	10
16	в своем	8	9
17	он не	2	9
18	потому что	5	9
19	так и	10	9
20	этом отношении	3	9
21	и не	22	9
22	как на	1	9
23	но в	14	8
24	как раз	3	8
25	и пр	5	8
26	в ней	6	7
27	в самом	4	7
28	так например	2	7
29	но все	3	7
30	в своей	5	7
31	не столько	1	7
32	для того	1	7
33	в виду	3	7
34	одним из	2	6
35	и на	11	6
36	все же	6	6
37	вовсе не	18	6
38	того чтобы	1	6
39	и его	10	6
40	об этом	1	6
41	в одном	5	6
42	до сих	4	6
43	в течение	1	6
44	в свет	1	5
45	было бы	1	5
46	точки зрения	7	5
47	в языке	1	5
48	того что	2	5
49	между тем	5	5
50	своего рода	1	5
51	прежде всего	11	5
52	а не	1	5
53	о чем	1	5
54	в той	5	5
55	как бы	22	5
56	сих пор	4	5
57	речь идет	1	4
58	кроме того	2	4
59	хотя и	2	4
60	и к	4	4
61	в нем	13	4
62	и с	3	4
63	не в	4	4
64	дело в	2	4
65	ничего не	3	4
66	у шекспира	3	4
67	времени и	6	4
68	но с	2	4
69	связи с	4	4
70	для него	5	4
71	до того	1	4
72	с другой	3	4
73	именно в	1	4
74	в частности	5	4
75	еще более	5	4
76	того времени	1	4
77	а как	1	4
78	в романе	2	4
79	к этому	1	4
80	например в	2	3
81	самом деле	3	3
82	на самом	6	3
83	в году	6	3
84	в их	4	3
85	по его	3	3
86	оба эти	1	3
87	хотя бы	1	3
88	подчеркнуть что	2	3
89	и он	2	3
90	но не	2	3
91	в общем	4	3
92	которые не	1	3
93	как в	5	3
94	с этим	1	3
95	в полном	1	3
96	не было	1	3
97	в известном	1	3
98	тому же	1	3
99	вообще не	1	3
100	в начале	1	3
101	отношений между	1	3
102	из них	4	3
103	в эту	1	3
104	в этих	2	3
105	одном из	1	3
106	но он	1	3
107	по себе	1	3
108	не менее	1	3
109	на рубеже	1	3
110	одной из	1	3
111	не могло	1	3
112	никогда не	6	3
113	и по	2	3
114	тем что	1	3
115	у нас	1	3
116	и именно	2	3
117	оно не	1	3
118	и здесь	3	3
119	должно было	1	3
120	наконец в	1	3
121	но это	3	3
122	с нею	1	3
123	всяком случае	1	3
124	связан с	3	3
125	что на	1	3
126	и даже	8	3
127	еще и	5	3
128	до конца	2	3
129	сколько в	1	3
130	xix века	5	3
131	другой стороны	1	3
132	не является	3	3
133	отношении к	1	3
134	во всяком	1	3
135	то же	1	2
136	и была	1	2
137	в письмах	1	2
138	для своего	2	2
139	на первом	1	2
140	почти все	1	2
141	это время	2	2
142	с его	5	2
143	отличие от	5	2
144	нет и	2	2
145	на то	1	2
146	там где	1	2
147	и как	1	2
148	в чисто	2	2
149	все эти	10	2
150	в этой	4	2
151	в себе	3	2
152	как он	1	2
153	на его	2	2
154	при этом	6	2
155	не к	2	2
156	и более	1	2
157	о мире	1	2
158	значительной степени	2	2
159	а затем	2	2
160	тем в	1	2
161	конечно в	2	2
