N	2gram	Tiupa_Hudo_1	Vladivir
1	и в	14	40
2	то что	8	28
3	не только	12	25
4	и не	2	25
5	у него	9	24
6	том что	16	18
7	в том	12	18
8	но и	5	18
9	еще и	1	18
10	также и	1	17
11	что в	6	17
12	в этом	11	16
13	в его	8	14
14	так что	2	14
15	не может	7	14
16	точки зрения	5	13
17	вовсе не	1	13
18	только в	5	13
19	в конце	4	12
20	сказать что	1	12
21	едва ли	3	11
22	л м	2	11
23	никогда не	6	11
24	потому что	5	11
25	о том	12	11
26	ни в	5	10
27	тем не	4	10
28	и его	5	10
29	прежде всего	11	10
30	как раз	4	10
31	и потому	2	10
32	и то	1	9
33	уже не	7	9
34	в себе	11	9
35	и с	4	9
36	в своей	10	9
37	не менее	5	9
38	что же	2	9
39	под названием	1	9
40	как мы	3	8
41	в своем	4	8
42	в этой	8	8
43	он не	4	8
44	и что	2	8
45	а также	3	8
46	раз и	1	8
47	для него	10	8
48	может быть	5	8
49	а не	12	8
50	а только	4	7
51	хотя и	2	7
52	и как	1	7
53	что все	1	7
54	с тем	1	7
55	как и	9	7
56	несмотря на	4	7
57	в то	8	7
58	там же	2	7
59	того что	4	7
60	так как	1	7
61	к тому	7	7
62	а в	7	7
63	в своих	3	7
64	смысле слова	1	6
65	и на	3	6
66	то в	4	6
67	не мог	1	6
68	с точки	3	6
69	по себе	2	6
70	иной раз	1	6
71	в смысле	1	6
72	и это	4	6
73	и от	4	6
74	так и	13	6
75	об этом	5	6
76	и даже	3	6
77	xix века	1	6
78	да и	2	6
79	но это	1	6
80	хотя бы	1	6
81	мы уже	4	5
82	в ней	4	5
83	совсем не	1	5
84	тут же	1	5
85	отнюдь не	3	5
86	более или	1	5
87	все эти	3	5
88	содержит в	1	5
89	можно было	5	5
90	же касается	2	5
91	можно считать	1	5
92	должно быть	2	5
93	или менее	1	5
94	в отношении	1	5
95	дело в	1	5
96	тем что	3	5
97	для нас	1	5
98	ничего не	8	5
99	ничего общего	1	5
100	для себя	3	5
101	еще в	3	5
102	с другой	1	5
103	конце концов	1	5
104	что он	9	5
105	только на	2	5
106	в одном	1	5
107	не было	4	5
108	в данном	1	5
109	между прочим	1	5
110	никакого отношения	1	5
111	в самом	4	4
112	то же	9	4
113	и о	4	4
114	вопрос о	2	4
115	еще не	7	4
116	но не	3	4
117	все же	3	4
118	но в	5	4
119	на то	4	4
120	было бы	6	4
121	такой же	3	4
122	даже в	3	4
123	тому что	4	4
124	не имеет	2	4
125	или как	1	4
126	в дальнейшем	1	4
127	мог бы	1	4
128	никак не	2	4
129	по мнению	5	4
130	а с	2	4
131	говорит о	1	4
132	до конца	2	4
133	однако и	3	4
134	и все	4	4
135	него в	1	4
136	как это	1	4
137	если оно	1	4
138	такого рода	3	4
139	в результате	2	4
140	мы должны	1	4
141	же как	2	3
142	на самом	2	3
143	я не	1	3
144	здесь не	2	3
145	в чем	1	3
146	не все	1	3
147	отличие от	1	3
148	перед нами	5	3
149	и у	1	3
150	уже в	1	3
151	из этих	1	3
152	поскольку в	1	3
153	в нем	3	3
154	при этом	12	3
155	является не	1	3
156	но все	1	3
157	то ни	1	3
158	том случае	1	3
159	в качестве	9	3
160	это не	7	3
161	этом смысле	1	3
162	однако здесь	1	3
163	далеко не	1	3
164	этого не	1	3
165	в я	4	3
166	нисколько не	1	3
167	не столько	2	3
168	в отличие	1	3
169	не в	7	3
170	что этот	1	3
171	того чтобы	3	3
172	тех кто	2	3
173	сводится к	1	3
174	в духе	4	3
175	всегда есть	1	3
176	в виду	1	3
177	жизнь и	1	3
178	если бы	3	3
179	находится в	1	3
180	что бы	1	3
181	и тем	1	3
182	с одной	1	3
183	ни с	1	3
184	мы знаем	2	3
185	всяком случае	1	3
186	церкви и	1	3
187	и только	1	3
188	человека и	1	3
189	даже не	1	3
190	именно в	7	3
191	и нельзя	1	3
192	вопросе о	1	3
193	в связи	3	3
194	одной стороны	1	3
195	как бы	7	3
196	же самое	1	3
197	но для	1	3
198	и для	3	3
199	или не	3	3
200	же в	3	3
201	но вот	1	3
202	только о	1	3
203	и эта	1	3
204	в таком	3	3
205	во всяком	1	3
206	в этот	1	2
207	по преимуществу	3	2
208	не имеют	3	2
209	с таким	1	2
210	и этот	1	2
211	и за	1	2
212	по его	1	2
213	мы не	2	2
214	в сущности	1	2
215	это время	1	2
216	не нужно	2	2
217	он сам	1	2
218	нам представляется	1	2
219	что его	1	2
220	данном случае	1	2
221	чем это	1	2
222	а тем	1	2
223	но как	2	2
224	в сторону	1	2
225	а и	2	2
226	себе и	2	2
227	в настоящем	1	2
228	в тонах	1	2
229	общего с	1	2
230	с этим	3	2
231	что касается	1	2
232	это тоже	1	2
233	и к	4	2
234	от этого	1	2
235	в которой	1	2
236	в целом	2	2
237	так или	2	2
238	можно не	1	2
239	но на	1	2
240	он всегда	1	2
241	что она	4	2
242	же это	1	2
243	не как	1	2
244	в силу	1	2
245	и по	3	2
246	случае если	1	2
247	же не	1	2
248	в другом	2	2
249	в жизни	1	2
250	в это	2	2
251	но уже	1	2
252	таком случае	1	2
253	с такой	1	2
254	на первый	1	2
255	в этих	5	2
256	имеет ничего	1	2
257	ли можно	1	2
258	вне всякого	1	2
259	в их	2	2
260	знаем что	1	2
261	и более	1	2
262	и такого	1	2
263	тем самым	1	2
264	как можно	1	2
265	что эта	1	2
266	она не	4	2
267	таков был	1	2
268	тут тоже	1	2
269	на него	2	2
270	и всегда	1	2
271	же время	8	2
272	по своей	4	2
273	был и	1	2
274	связи с	4	2
275	что на	2	2
276	не могут	1	2
277	и вполне	1	2
278	всего во	1	2
279	в в	1	2
280	его творчества	1	2
281	всей своей	1	2
282	роль в	1	2
283	в мире	3	2
284	здесь нет	1	2
285	во многом	1	2
286	но у	1	2
287	это вполне	1	2
288	но мы	1	2
289	его в	3	2
290	путь к	1	2
291	нечто иное	1	2
292	когда оно	1	2
293	бы в	1	2
294	другого для	1	2
295	но тут	1	2
296	но с	2	2
297	о двух	2	2
298	одной из	2	2
299	в какой	1	2
300	и так	2	2
301	он уже	4	2
302	то и	3	2
303	в начале	2	2
304	а то	2	2
305	из них	4	2
306	могло бы	1	2
307	не о	2	2
308	друг друга	5	2
309	бытия и	4	2
310	письма т	1	2
311	заметить что	2	2
312	и отрицает	1	2
313	же деле	1	2
314	со стороны	3	2
315	или иначе	2	2
316	самом же	1	2
317	не на	1	2
318	что мы	1	2
319	нет ничего	2	2
320	то можно	1	2
321	к своему	2	2
322	в изображении	2	2
323	стороны и	1	2
324	с этой	2	2
325	еще раз	2	2
326	как например	1	2
327	является для	1	2
328	но когда	1	2
329	ни к	2	2
330	этом отношении	3	2
331	только что	4	2
332	бы на	2	2
333	к его	1	2
334	из этого	1	2
335	с его	5	2
336	же и	1	2
337	об этих	1	2
338	но еще	2	2
339	к этой	3	2
340	ни на	1	2
341	нельзя назвать	1	2
342	я и	2	1
343	а между	1	1
344	как известно	1	1
345	можно говорить	1	1
346	речь идет	3	1
347	например в	2	1
348	в сфере	1	1
349	начинается с	2	1
350	по адресу	2	1
351	мы здесь	1	1
352	не делает	1	1
353	противоречие с	1	1
354	только потому	2	1
355	тех же	1	1
356	это и	1	1
357	решительно все	1	1
358	не принимая	1	1
359	из его	1	1
360	под которым	1	1
361	о речи	1	1
362	и конечно	1	1
363	для своего	2	1
364	та же	4	1
365	с самых	1	1
366	есть нечто	1	1
367	но она	1	1
368	принадлежит к	1	1
369	с но	1	1
370	проблемы мы	1	1
371	как впрочем	1	1
372	в каждой	1	1
373	ничего в	1	1
374	внутреннюю опору	1	1
375	в существовании	1	1
376	во всех	1	1
377	без которого	1	1
378	иных случаях	1	1
379	свою жизнь	1	1
380	если в	2	1
381	в общем	1	1
382	с совершенно	1	1
383	нет и	1	1
384	в свои	1	1
385	что они	1	1
386	один и	1	1
387	к сожалению	1	1
388	относится к	1	1
389	как первые	1	1
390	это одно	1	1
391	как в	8	1
392	впадая в	1	1
393	переживания и	1	1
394	понять и	1	1
395	и думать	1	1
396	когда он	1	1
397	от изучения	1	1
398	сознания в	1	1
399	знаю что	1	1
400	автора и	2	1
401	и последний	1	1
402	к чему	1	1
403	точку зрения	1	1
404	себя то	1	1
405	он в	1	1
406	бы не	1	1
407	не годится	1	1
408	как он	2	1
409	его но	1	1
410	так сказать	2	1
411	наш взгляд	2	1
412	о которой	1	1
413	в первую	2	1
414	зрения в	1	1
415	к одному	1	1
416	что еще	1	1
417	и вот	1	1
418	имеют никакого	1	1
419	их в	1	1
420	на земле	1	1
421	том и	1	1
422	в плане	1	1
423	его от	1	1
424	что ни	1	1
425	на наш	2	1
426	различие между	1	1
427	смысле как	1	1
428	теоретических проблем	2	1
429	поскольку она	1	1
430	несомненно есть	1	1
431	этом он	1	1
432	его не	1	1
433	была в	1	1
434	на этой	1	1
435	каждой отдельной	1	1
436	лишь в	3	1
437	исток и	1	1
438	который так	1	1
439	уже знаем	2	1
440	растворяется в	1	1
441	истории и	1	1
442	всю его	1	1
443	то сердце	1	1
444	рядом с	1	1
445	все равно	2	1
446	как об	1	1
447	и вопреки	1	1
448	которой он	1	1
449	третья как	1	1
450	и прямо	1	1
451	смысл и	1	1
452	свое назначение	1	1
453	от своего	1	1
454	она сама	1	1
455	еще предстоит	1	1
456	как все	2	1
457	в такой	2	1
458	и без	1	1
459	молодого человека	1	1
460	в письме	1	1
461	представить себе	1	1
462	она в	3	1
463	каким был	1	1
464	место в	1	1
465	себе а	1	1
466	в которых	1	1
467	не исчерпывается	1	1
468	признать что	1	1
469	не раз	2	1
470	не будем	1	1
471	но он	3	1
472	друг другу	1	1
473	есть именно	1	1
474	не тем	1	1
475	с такими	2	1
476	человеческого я	4	1
477	на всю	1	1
478	следующими словами	1	1
479	возвращается к	3	1
480	личность в	1	1
481	этой работы	1	1
482	сам он	1	1
483	ничего такого	1	1
484	на работу	1	1
485	возможным и	1	1
486	и другое	2	1
487	самого начала	1	1
488	одна из	2	1
489	что их	1	1
490	в науке	1	1
491	чтобы в	1	1
492	удивительным образом	1	1
493	на себе	2	1
494	в основе	1	1
495	и имеет	1	1
496	нельзя ли	1	1
497	это еще	1	1
498	для всего	2	1
499	письме к	1	1
500	то чего	1	1
501	того и	1	1
502	и весь	1	1
503	а тогда	1	1
504	все дело	1	1
505	и чувства	1	1
506	добру и	1	1
507	одной лишь	1	1
508	мнению с	1	1
509	никуда не	1	1
510	как будто	4	1
511	о человечности	1	1
512	ему не	2	1
513	бытия как	1	1
514	к отдельным	1	1
515	то а	1	1
516	была на	1	1
517	относиться к	1	1
518	когда мы	1	1
519	так а	1	1
520	однако для	1	1
521	только еще	1	1
522	всего в	1	1
523	за что	1	1
524	но также	1	1
525	для его	1	1
526	было уже	1	1
527	все еще	2	1
528	что при	3	1
529	и он	5	1
530	с ее	2	1
531	принадлежал к	1	1
532	в ее	3	1
533	только не	1	1
534	в себя	2	1
535	с самого	1	1
536	говорится что	1	1
537	так в	2	1
538	вопрос что	1	1
539	другое в	1	1
540	другом и	1	1
541	его нет	1	1
542	что ведь	1	1
543	ясно что	2	1
544	особенно в	2	1
545	и каждый	2	1
546	историю своей	1	1
547	когда в	1	1
548	том как	3	1
549	наше внимание	2	1
550	а еще	1	1
551	она легко	1	1
552	в личности	1	1
553	в самой	1	1
554	на вопрос	2	1
555	и поэтому	2	1
556	то во	1	1
557	внимание на	2	1
558	не личность	1	1
559	одного из	1	1
560	с того	2	1
561	сознания есть	1	1
562	можно сказать	4	1
563	может не	1	1
564	самому себе	1	1
565	все та	1	1
566	а во	1	1
567	все в	1	1
568	первую очередь	2	1
569	не могло	1	1
570	мы о	1	1
571	человека именно	1	1
572	какие были	1	1
573	говорить об	2	1
574	творчества в	1	1
575	в глазах	6	1
576	считаем необходимым	1	1
577	непосредственно в	1	1
578	вслед за	1	1
579	говорить и	1	1
580	личность не	2	1
581	века и	1	1
582	с а	1	1
583	и она	1	1
584	у которого	1	1
585	а она	1	1
586	в литературе	3	1
587	другое не	1	1
588	с той	2	1
589	один из	4	1
590	и думал	1	1
591	будто бы	3	1
592	это очень	1	1
593	впрочем и	2	1
594	для нее	2	1
595	их не	1	1
596	же он	1	1
597	самом деле	5	1
598	человеческой личности	1	1
599	литературы в	1	1
600	да еще	1	1
601	него и	1	1
602	в третьей	2	1
603	оно всегда	1	1
604	не дает	1	1
605	мышления и	2	1
606	а ведь	1	1
607	за ним	2	1
608	человека на	1	1
609	их как	1	1
610	эти два	1	1
611	не чем	1	1
612	не будут	1	1
613	тогда в	1	1
614	которая может	1	1
615	как основное	1	1
616	иначе как	1	1
617	при всей	2	1
618	должны в	1	1
619	есть его	1	1
620	его внутренний	1	1
621	и никогда	1	1
622	но вероятно	1	1
623	свое проявление	1	1
624	он один	1	1
625	внутреннего мира	2	1
626	но из	1	1
627	представляют собой	2	1
628	и др	1	1
629	тотчас же	1	1
630	и правде	1	1
631	о своей	2	1
632	смысла жизни	1	1
633	и из	1	1
634	на примере	1	1
635	до сих	2	1
636	влияние на	2	1
637	если говорить	3	1
638	по своим	1	1
639	потом в	1	1
640	во второй	5	1
641	в природе	1	1
642	всякого человека	1	1
643	себя и	2	1
644	что для	1	1
645	к человеку	1	1
646	в изучение	1	1
647	есть личность	1	1
648	имеет к	1	1
649	личности в	7	1
650	о чем	1	1
651	человеческой жизни	4	1
652	только от	1	1
653	января г	1	1
654	уверенность в	1	1
655	и об	2	1
656	которого она	1	1
657	его я	2	1
658	в творчестве	3	1
659	в частности	5	1
660	для них	1	1
661	по необходимости	1	1
662	какая же	1	1
663	в иных	1	1
664	его на	1	1
665	не сразу	1	1
666	из которых	1	1
667	в человеке	2	1
668	по своему	3	1
669	нам видится	1	1
670	к жизни	5	1
671	мы считаем	1	1
672	она есть	1	1
673	в последнем	1	1
674	пишет в	1	1
675	есть на	1	1
676	для человека	1	1
677	в первой	6	1
678	от раннего	1	1
679	реакции на	1	1
680	которым он	1	1
681	том смысле	1	1
682	претендуя на	1	1
683	внешнего мира	1	1
684	в контексте	1	1
685	было ни	1	1
686	на пути	1	1
687	в гораздо	1	1
688	сих пор	2	1
689	но так	1	1
690	своей жизни	2	1
691	только для	2	1
692	все это	2	1
693	видно что	2	1
694	ближе к	2	1
695	пока еще	2	1
696	не исчерпывает	1	1
697	уже на	1	1
698	с л	1	1
699	имеют для	1	1
700	относительно понимания	1	1
701	не впадая	1	1
702	категорий как	1	1
703	души в	1	1
704	находит свое	1	1
705	интерес к	5	1
706	мышления не	1	1
707	чувствовал себя	1	1
708	и мне	1	1
709	не являются	1	1
710	здесь даже	1	1
711	нами не	1	1
712	может и	3	1
713	в свою	1	1
714	всего мира	2	1
715	в системе	2	1
716	него то	1	1
717	легко заметить	2	1
718	в трех	1	1
719	в действительности	4	1
720	которой я	1	1
721	жизни и	5	1
722	и другие	1	1
723	того времени	1	1
724	кажется ему	1	1
725	молодой человек	1	1
726	который не	1	1
727	например его	1	1
728	все что	1	1
729	этой точки	1	1
730	они не	2	1
