N	2gram	Vinokur_Ku_1	Myshleni
1	речи и	5	30
2	в этом	14	29
3	точки зрения	14	28
4	речи в	4	27
5	и в	24	26
6	для себя	1	24
7	не только	10	24
8	то что	9	24
9	таким образом	12	23
10	с точки	9	21
11	того чтобы	17	19
12	для того	16	18
13	в том	30	18
14	и не	12	18
15	том что	21	17
16	потому что	23	16
17	как и	2	15
18	внутренняя речь	1	15
19	как мы	1	14
20	того что	9	14
21	так как	9	14
22	так же	4	14
23	этом случае	2	14
24	значение слова	3	13
25	с помощью	7	13
26	в ходе	1	12
27	и его	5	12
28	вместе с	7	12
29	что в	17	12
30	мысли и	1	11
31	в которой	6	11
32	в слове	2	11
33	только не	1	11
34	но и	6	11
35	не может	7	11
36	что они	4	10
37	в развитии	1	10
38	слова и	4	10
39	в сущности	3	9
40	в самом	10	9
41	в себе	3	9
42	тому что	3	9
43	мысли в	1	9
44	по сравнению	1	9
45	тем что	8	9
46	что мы	1	9
47	по своему	1	9
48	же как	1	8
49	то же	8	8
50	той же	3	8
51	что она	3	8
52	что он	6	8
53	только в	11	8
54	свое выражение	1	8
55	ее в	2	8
56	сказать что	1	8
57	тем самым	4	8
58	и то	3	7
59	представление о	3	7
60	к тому	5	7
61	по мере	3	7
62	может быть	13	7
63	прежде всего	9	7
64	речи с	1	7
65	самом деле	9	6
66	вопрос о	2	6
67	во всех	1	6
68	по отношению	8	6
69	все же	12	6
70	что это	5	6
71	все эти	6	6
72	выражение в	1	6
73	было бы	15	6
74	и тем	2	6
75	в ее	1	6
76	в сознании	1	6
77	и что	5	6
78	заключается в	2	6
79	связь между	1	6
80	в какой	6	6
81	иначе как	2	6
82	именно в	6	6
83	а не	8	6
84	как бы	7	6
85	в смысле	2	6
86	речи как	1	6
87	как на	3	6
88	все что	1	6
89	связи между	1	5
90	в целом	4	5
91	как говорит	1	5
92	могли бы	2	5
93	с внешней	1	5
94	в силу	10	5
95	и с	5	5
96	и значение	2	5
97	с тем	5	5
98	что этот	1	5
99	что с	2	5
100	тогда когда	6	5
101	в процессе	1	5
102	слова как	3	5
103	речи не	2	5
104	в устной	1	5
105	никак не	2	5
106	во второй	1	5
107	если бы	9	5
108	в виду	5	5
109	можно сказать	3	5
110	и следовательно	1	5
111	как она	1	5
112	с одной	1	5
113	в качестве	7	5
114	если мы	2	5
115	в начале	1	5
116	одно из	2	5
117	себе в	3	5
118	и их	1	5
119	слова в	1	5
120	речь и	1	5
121	речи к	1	5
122	одной стороны	1	5
123	речи а	1	5
124	от мысли	1	5
125	до конца	2	5
126	как это	3	5
127	в данном	4	5
128	отношению к	9	5
129	с этой	2	5
130	и для	2	5
131	в речи	3	5
132	бы в	7	5
133	только что	1	5
134	показать что	1	4
135	едва ли	1	4
136	на пороге	1	4
137	еще не	5	4
138	с другой	7	4
139	в нашем	1	4
140	если в	2	4
141	это и	4	4
142	смысловой и	1	4
143	как в	4	4
144	целый ряд	5	4
145	но в	2	4
146	отношение между	1	4
147	на то	4	4
148	в наших	1	4
149	речи можно	4	4
150	и во	1	4
151	в такой	1	4
152	в котором	3	4
153	не в	11	4
154	в той	5	4
155	не менее	7	4
156	никогда не	2	4
157	учения о	1	4
158	связи с	7	4
159	в области	7	4
160	не могут	2	4
161	что оно	3	4
162	не есть	4	4
163	слова с	1	4
164	что у	1	4
165	о том	9	4
166	в его	12	4
167	и только	1	4
168	так что	4	4
169	то и	2	4
170	к мысли	1	4
171	в конце	1	4
172	нужно было	2	4
173	это есть	2	4
174	речи это	1	4
175	о чем	2	4
176	речь в	4	4
177	должны быть	2	4
178	и от	1	4
179	и звуковой	1	4
180	этой точки	2	4
181	гораздо более	3	4
182	связана с	1	3
183	на самом	2	3
184	только потому	6	3
185	в первом	3	3
186	она все	1	3
187	что эти	4	3
188	собственном смысле	1	3
189	есть не	1	3
190	из того	1	3
191	в ней	6	3
192	речи ее	1	3
193	в чем	1	3
194	но не	5	3
195	очевидно что	3	3
196	в этой	3	3
197	в одной	1	3
198	как к	1	3
199	из этих	4	3
200	учение о	4	3
201	он не	2	3
202	наших глазах	1	3
203	и по	1	3
204	одно и	1	3
205	так и	7	3
206	об этом	1	3
207	делается в	1	3
208	письменной речи	3	3
209	мы видели	1	3
210	для него	1	3
211	в своей	2	3
212	речи так	1	3
213	мы в	1	3
214	в основном	1	3
215	втором случае	2	3
216	друг другу	1	3
217	тем не	4	3
218	состоит в	3	3
219	том и	2	3
220	по себе	2	3
221	что ему	1	3
222	но только	1	3
223	только и	3	3
224	в самой	4	3
225	я не	2	3
226	его значения	1	3
227	каждой из	1	3
228	этом отношении	5	3
229	но также	2	3
230	значения и	1	3
231	в собственном	2	3
232	мог бы	1	3
233	речь как	1	3
234	для этого	3	3
235	с ним	5	3
236	во втором	2	3
237	нуждается в	3	3
238	что и	4	3
239	это не	7	3
240	значений в	1	3
241	все больше	1	3
242	и является	4	3
243	устной речи	2	3
244	есть в	4	3
245	только на	1	3
246	менее всего	1	3
247	мы находим	1	3
248	мы можем	1	3
249	речи является	1	3
250	как раз	8	3
251	момент в	1	3
252	были бы	2	3
253	до сих	4	3
254	и потому	4	3
255	это делается	1	3
256	тенденцию к	1	3
257	смысле этого	3	3
258	содержат в	1	3
259	этого слова	3	3
260	сих пор	4	3
261	но это	1	3
262	о его	1	3
263	все это	6	3
264	уяснить себе	1	3
265	не является	2	3
266	слова но	2	3
267	или тем	1	3
268	между ними	2	3
269	речи здесь	1	3
270	первом случае	1	3
271	в то	2	3
272	ту же	1	2
273	одним из	2	2
274	также и	2	2
275	а из	1	2
276	выражения в	1	2
277	мере в	6	2
278	на деле	1	2
279	в предложении	1	2
280	и есть	2	2
281	можно говорить	2	2
282	почти всегда	1	2
283	все те	2	2
284	не раз	2	2
285	и ничего	1	2
286	что если	2	2
287	приводят к	1	2
288	мы и	1	2
289	этого термина	2	2
290	речь эта	1	2
291	и он	3	2
292	слово не	1	2
293	столь же	1	2
294	время в	1	2
295	что его	2	2
296	и грамматической	1	2
297	значение и	2	2
298	годится для	1	2
299	отношение к	1	2
300	отличие от	1	2
301	друг от	1	2
302	относится к	2	2
303	идет о	2	2
304	чтобы уяснить	1	2
305	с этим	4	2
306	что ее	1	2
307	перед нами	1	2
308	которое и	1	2
309	его к	3	2
310	речи из	1	2
311	себе по	1	2
312	в действительности	1	2
313	зрения как	1	2
314	что слово	3	2
315	в известном	1	2
316	их развития	1	2
317	в случае	1	2
318	на его	3	2
319	в нем	4	2
320	понятий и	1	2
321	его значением	1	2
322	от нее	1	2
323	значение в	1	2
324	поэзии и	1	2
325	особенности в	1	2
326	лишь в	2	2
327	его в	1	2
328	которого не	1	2
329	ни в	2	2
330	показывает что	1	2
331	шаг вперед	1	2
332	несмотря на	3	2
333	должно быть	3	2
334	убедиться что	2	2
335	бы сказать	1	2
336	в этих	4	2
337	но если	2	2
338	и при	2	2
339	в их	3	2
340	есть речь	1	2
341	оказывается что	1	2
342	в отличие	1	2
343	в которых	6	2
344	должны были	1	2
345	точку зрения	1	2
346	которые в	1	2
347	но он	1	2
348	что было	2	2
349	особую функцию	1	2
350	том же	2	2
351	даже в	3	2
352	можно ли	2	2
353	и против	2	2
354	сущности говоря	1	2
355	не имеет	2	2
356	того как	4	2
357	в центр	1	2
358	нельзя не	1	2
359	казалось бы	3	2
360	ничего не	2	2
361	как такового	1	2
362	прежде чем	1	2
363	и делает	1	2
364	у нас	10	2
365	есть только	1	2
366	чтобы сделать	1	2
367	ли не	3	2
368	и больше	1	2
369	основной и	1	2
370	которого мы	1	2
371	от друга	1	2
372	что все	2	2
373	свою очередь	3	2
374	сравнению со	1	2
375	можно было	6	2
376	здесь как	2	2
377	связанных между	1	2
378	образом в	1	2
379	находится в	1	2
380	и здесь	3	2
381	ему нужно	3	2
382	внимание на	4	2
383	одного из	1	2
384	перед вами	2	2
385	нас в	1	2
386	в конечном	1	2
387	должно было	1	2
388	слов и	1	2
389	в современной	2	2
390	которое было	1	2
391	один из	4	2
392	этот факт	1	2
393	с которыми	1	2
394	к изменению	1	2
395	значению и	1	2
396	уже в	3	2
397	вопроса о	1	2
398	в большинстве	2	2
399	мысль от	1	2
400	является не	1	2
401	на этих	1	2
402	и других	1	2
403	его и	1	2
404	только к	2	2
405	моментов в	1	2
406	вовсе не	10	2
407	и вместе	1	2
408	он понял	1	2
409	что на	1	2
410	по своим	2	2
411	в свою	3	2
412	себя и	1	2
413	что не	5	2
414	что для	1	2
415	в мысль	1	2
416	большинстве случаев	1	2
417	именно поэтому	2	2
418	в определенных	2	2
419	изменяется в	1	2
420	к его	1	2
421	мы говорим	2	2
422	наряду с	1	2
423	могут быть	1	2
424	что же	6	2
425	даже с	1	2
426	только о	1	2
427	той мере	5	2
428	речь а	1	2
429	этом и	1	2
430	но для	1	2
431	не мог	2	2
432	но с	2	2
433	или в	2	2
434	развития и	1	2
435	для нас	2	2
436	а в	5	2
437	гораздо больше	1	2
438	может и	1	2
439	совершенно не	1	2
440	какой мере	1	2
441	но именно	1	2
442	в своих	1	2
443	я могу	1	2
444	к этому	1	2
445	точно так	1	2
446	во всяком	5	2
447	также что	1	1
448	и т	33	1
449	например в	5	1
450	говорящих на	1	1
451	я понимаю	1	1
452	и фактически	1	1
453	увидим ниже	1	1
454	того же	4	1
455	форму выражения	1	1
456	других областей	1	1
457	переход от	4	1
458	к своей	1	1
459	отношений в	1	1
460	всякой социальной	1	1
461	нас на	1	1
462	действительности и	1	1
463	с таким	1	1
464	в зависимости	5	1
465	и этот	1	1
466	живой речи	1	1
467	знания о	2	1
468	о внутренней	1	1
469	полагает что	1	1
470	языка с	1	1
471	мы имеем	6	1
472	внутреннему расчленению	1	1
473	своего развития	1	1
474	с более	1	1
475	которую мы	1	1
476	акустическое восприятие	1	1
477	именно к	1	1
478	является необходимым	1	1
479	во внутреннем	1	1
480	слов как	1	1
481	представлением о	1	1
482	что иное	1	1
483	зависимости от	6	1
484	с большим	3	1
485	и иначе	1	1
486	развития с	1	1
487	иное как	2	1
488	ответа на	1	1
489	не был	1	1
490	который проходит	1	1
491	создает в	1	1
492	его так	2	1
493	как правило	1	1
494	совершенно прав	1	1
495	есть случаи	1	1
496	совсем не	1	1
497	но как	1	1
498	а только	8	1
499	только тогда	3	1
500	силу этого	1	1
501	с совершенно	1	1
502	этой проблеме	1	1
503	факты из	1	1
504	есть вещь	1	1
505	предполагал что	1	1
506	которые не	1	1
507	настолько тесно	1	1
508	отнюдь не	1	1
509	там где	4	1
510	в развернутом	1	1
511	в акте	1	1
512	данный момент	1	1
513	части в	1	1
514	в среду	1	1
515	не это	1	1
516	и конструкции	1	1
517	в своем	3	1
518	мы также	1	1
519	выражения мысли	2	1
520	рассматриваться как	1	1
521	кроме того	1	1
522	и понимания	1	1
523	и как	2	1
524	мысль в	1	1
525	по пути	1	1
526	от этого	2	1
527	в необходимости	1	1
528	та же	1	1
529	проблем в	1	1
530	же слово	1	1
531	из той	1	1
532	тому же	1	1
533	в ответ	1	1
534	бы не	1	1
535	думать что	1	1
