N	2gram	Vygotskiy__4	StatiiOP
1	и в	33	29
2	том что	22	27
3	в том	21	27
4	в этом	28	21
5	не только	7	19
6	но и	3	19
7	что в	21	19
8	о том	20	17
9	в трагедии	10	17
10	в его	10	13
11	что он	20	13
12	свою трагедию	2	12
13	своей трагедии	4	12
14	в которой	4	11
15	то что	44	11
16	все это	13	11
17	таким образом	13	10
18	к тому	12	10
19	и т	6	9
20	в своем	7	9
21	он не	11	9
22	потому что	24	9
23	так и	3	9
24	и не	13	9
25	как на	6	9
26	но в	2	8
27	как раз	9	8
28	по поводу	4	8
29	я не	4	7
30	в сцене	1	7
31	в ней	6	7
32	в самом	12	7
33	так например	4	7
34	но все	2	7
35	в своей	4	7
36	в котором	2	7
37	не столько	1	7
38	тому что	6	7
39	того как	1	7
40	для того	23	7
41	в виду	2	7
42	с тем	4	7
43	вместе с	8	7
44	вопрос о	2	6
45	и на	5	6
46	все же	5	6
47	т д	2	6
48	факт что	1	6
49	вовсе не	5	6
50	того чтобы	22	6
51	и его	5	6
52	об этом	4	6
53	и что	25	6
54	в одном	3	6
55	до сих	3	6
56	в течение	1	6
57	было бы	12	5
58	точки зрения	6	5
59	в русской	2	5
60	была бы	2	5
61	того что	4	5
62	между тем	1	5
63	прежде всего	2	5
64	а не	6	5
65	в той	3	5
66	как бы	25	5
67	сих пор	3	5
68	речь идет	3	4
69	то обстоятельство	1	4
70	и к	2	4
71	по словам	2	4
72	в нем	7	4
73	что у	4	4
74	в другом	1	4
75	и с	2	4
76	должен был	3	4
77	не в	2	4
78	дело в	1	4
79	ничего не	2	4
80	трагедии в	2	4
81	у шекспира	2	4
82	обстоятельство что	1	4
83	и о	4	4
84	трагедию в	1	4
85	времени и	2	4
86	внимание на	2	4
87	но с	1	4
88	связи с	2	4
89	при помощи	4	4
90	для него	1	4
91	до того	1	4
92	с другой	2	4
93	именно в	2	4
94	действующих лиц	1	4
95	в частности	4	4
96	тот факт	1	4
97	того времени	1	4
98	а как	2	4
99	к этому	4	4
100	например в	3	3
101	же как	3	3
102	самом деле	12	3
103	на самом	6	3
104	идет о	3	3
105	в их	2	3
106	его не	2	3
107	хотя бы	2	3
108	и он	3	3
109	не был	2	3
110	но не	3	3
111	могло быть	1	3
112	не то	4	3
113	в общем	1	3
114	которые не	1	3
115	меньше всего	2	3
116	как в	3	3
117	с этим	5	3
118	в полном	1	3
119	не было	3	3
120	что это	13	3
121	тому же	3	3
122	вообще не	1	3
123	из них	4	3
124	ни в	3	3
125	трагедии не	1	3
126	трагедии то	3	3
127	в эту	1	3
128	в этих	1	3
129	и сейчас	3	3
130	одном из	1	3
131	но он	6	3
132	по себе	9	3
133	что эта	6	3
134	самого начала	5	3
135	что ему	2	3
136	одной из	1	3
137	никогда не	5	3
138	тем что	3	3
139	у нас	4	3
140	у меня	1	3
141	и именно	2	3
142	действующие лица	1	3
143	из трагедии	1	3
144	с самого	5	3
145	на нее	2	3
146	за то	3	3
147	что трагедия	5	3
148	и здесь	3	3
149	должно было	2	3
150	но это	1	3
151	вот что	1	3
152	так что	7	3
153	ни одного	2	3
154	кажется что	2	3
155	всяком случае	3	3
156	т п	3	3
157	из нее	3	3
158	что на	1	3
159	и даже	1	3
160	в предисловии	1	3
161	а с	2	3
162	до конца	7	3
163	шекспира но	1	3
164	так же	13	3
165	другой стороны	2	3
166	не сумел	3	3
167	не является	2	3
168	во всяком	3	3
169	также и	2	2
170	того же	1	2
171	тем же	1	2
172	из его	2	2
173	где я	1	2
174	то же	9	2
175	для своего	1	2
176	как следствие	1	2
177	почти все	2	2
178	со страниц	1	2
179	действующего лица	1	2
180	это время	2	2
181	бы то	2	2
182	с его	2	2
183	и который	1	2
184	к шекспиру	1	2
185	что они	6	2
186	на то	10	2
187	и я	1	2
188	там где	1	2
189	в истории	1	2
190	в одной	2	2
191	что сцена	1	2
192	и как	5	2
193	все эти	6	2
194	в этой	9	2
195	в себе	6	2
196	и те	1	2
197	как он	5	2
198	на его	1	2
199	при этом	2	2
200	если бы	10	2
201	и более	1	2
202	то ни	1	2
203	тем в	1	2
204	для своей	1	2
205	его в	3	2
206	это было	4	2
207	истории и	1	2
208	в это	2	2
209	о которых	2	2
210	как и	5	2
211	несмотря на	1	2
212	нигде не	1	2
213	в один	1	2
214	которую он	2	2
215	полном смысле	1	2
216	что такое	1	2
217	два слова	1	2
218	в отношении	1	2
219	с точки	4	2
220	трагедия не	1	2
221	от его	1	2
222	не раз	1	2
223	борьбу с	3	2
224	не могли	1	2
225	что этот	3	2
226	даже в	2	2
227	и вся	1	2
228	нет никакого	1	2
229	но они	1	2
230	что с	1	2
231	в то	3	2
232	не имеет	2	2
233	только не	2	2
234	вообще нет	1	2
235	и всегда	1	2
236	не может	10	2
237	не по	2	2
238	только с	2	2
239	не до	1	2
240	в каком	8	2
241	не потому	2	2
242	взглянуть на	2	2
243	чтобы сделать	2	2
244	трагедию с	1	2
245	на это	1	2
246	и это	5	2
247	меня в	1	2
248	в ее	2	2
249	и сам	1	2
250	свое мнение	1	2
251	даны в	4	2
252	а также	1	2
253	разумеется в	1	2
254	никак не	6	2
255	в которую	1	2
256	что и	3	2
257	в заключительной	1	2
258	этот вопрос	4	2
259	в какой	5	2
260	только в	4	2
261	бы ни	1	2
262	свидетельствуют о	2	2
263	раз в	7	2
264	очевидно что	1	2
265	сами по	3	2
266	в конце	8	2
267	так как	12	2
268	может быть	22	2
269	в них	2	2
270	в особенности	1	2
271	со стороны	2	2
272	и речи	1	2
273	о своей	1	2
274	с той	2	2
275	и др	1	2
276	говорит о	4	2
277	в обращении	1	2
278	и самый	1	2
279	в некоторых	1	2
280	на этот	3	2
281	не на	2	2
282	как говорит	2	2
283	и вообще	1	2
284	связь с	5	2
285	эти слова	3	2
286	и потому	2	2
287	как это	14	2
288	шесть лет	1	2
289	что именно	3	2
290	предисловии к	1	2
291	что за	1	2
292	такого рода	1	2
293	в тех	2	2
294	из этой	3	2
295	по существу	2	2
296	с этой	4	2
297	ее в	4	2
298	сцены в	1	2
299	в результате	2	2
300	не должен	1	2
301	только что	15	2
302	во время	6	2
303	которыми пользовался	1	2
304	ни было	1	2
305	сказать что	13	2
306	совершенно не	4	2
307	с трагедией	1	2
308	и другие	1	2
309	последней сцене	2	1
310	совершенно новой	1	1
311	зависимость от	1	1
312	с жизнью	1	1
313	сам по	2	1
314	с кем	1	1
315	и то	2	1
316	совершенно новый	3	1
317	трагедии и	6	1
318	к своей	3	1
319	это и	5	1
320	критики но	1	1
321	перемена в	1	1
322	которого является	1	1
323	в первом	1	1
324	это однако	1	1
325	своего романа	1	1
326	и до	3	1
327	не имеют	1	1
328	в какой-то	1	1
329	для понимания	2	1
330	действительности и	1	1
331	против него	1	1
332	анализа трагедии	1	1
333	века в	1	1
334	той же	4	1
335	смотреть на	1	1
336	несколько лет	1	1
337	и значение	1	1
338	мы не	5	1
339	число таких	2	1
340	бы что	1	1
341	ответить на	1	1
342	психологически и	1	1
343	в сущности	6	1
344	основания и	1	1
345	говорить о	3	1
346	на тему	2	1
347	к началу	1	1
348	из того	1	1
349	событий и	3	1
350	ни малейшего	2	1
351	которое в	1	1
352	как не	1	1
353	лет прежде	1	1
354	объяснений для	1	1
355	литературы и	2	1
356	еще не	1	1
357	он сам	1	1
358	у критиков	1	1
359	в чем	1	1
360	в создании	1	1
361	на другой	1	1
362	друг к	1	1
363	в трагедию	2	1
364	сохраняет и	1	1
365	истинный смысл	2	1
366	совсем не	1	1
367	о смерти	5	1
368	но как	1	1
369	нет не	1	1
370	в сторону	3	1
371	перед глазами	1	1
372	по отношению	1	1
373	себе и	2	1
374	не просто	4	1
375	воплощенной в	1	1
376	евгений онегин	1	1
