N	2gram	Trubetskoy_1	FransuaR
1	и в	23	40
2	то есть	2	18
3	и его	1	17
4	прежде всего	3	16
5	в этом	12	15
6	мы уже	4	13
7	не только	7	13
8	в его	5	13
9	и не	8	13
10	вовсе не	2	12
11	что в	8	12
12	как и	9	11
13	но и	9	11
14	таким образом	31	10
15	как мы	2	10
16	в сущности	2	9
17	он не	3	9
18	в них	2	9
19	может быть	16	9
20	и все	7	9
21	и до	3	8
22	той же	1	8
23	и на	6	8
24	отношение к	4	8
25	все эти	19	8
26	и с	5	8
27	в том	30	8
28	у него	5	8
29	но в	4	8
30	то же	4	7
31	в своем	10	7
32	культуры и	9	7
33	он и	1	7
34	в виду	2	7
35	в ту	2	7
36	во всех	10	6
37	в самом	8	6
38	в этих	3	6
39	в то	6	6
40	же время	2	6
41	связи с	4	6
42	и других	2	6
43	до конца	1	6
44	в своей	1	6
45	к этому	5	6
46	в нем	3	5
47	в основе	2	5
48	и для	6	5
49	те же	2	5
50	связаны с	1	5
51	мы видим	1	5
52	для него	2	5
53	то что	18	5
54	не было	2	5
55	а не	1	5
56	в связи	3	5
57	в своих	2	5
58	смысле слова	1	4
59	также и	2	4
60	жизни и	2	4
61	из всех	5	4
62	в ней	3	4
63	в истории	3	4
64	в нашем	3	4
65	в мире	6	4
66	было бы	3	4
67	том что	19	4
68	в эту	2	4
69	в их	4	4
70	даже в	3	4
71	того чтобы	8	4
72	в области	4	4
73	у нас	3	4
74	о том	7	4
75	так в	1	4
76	роль в	1	4
77	один из	1	4
78	только на	1	4
79	из них	5	4
80	так как	7	4
81	и даже	1	4
82	до сих	8	4
83	и потому	3	4
84	в данном	3	4
85	сих пор	8	4
86	все это	11	4
87	в культуре	1	4
88	ни для	2	4
89	еще более	1	4
90	самом деле	12	3
91	на самом	7	3
92	с его	1	3
93	по отношению	9	3
94	отличие от	3	3
95	в этой	6	3
96	кроме того	1	3
97	и как	1	3
98	и наконец	3	3
99	и к	5	3
100	в себе	5	3
101	в свет	2	3
102	при этом	9	3
103	всех этих	4	3
104	но именно	1	3
105	мы видели	2	3
106	их в	2	3
107	для этого	7	3
108	одна из	2	3
109	во всем	3	3
110	уже говорили	1	3
111	начиная с	1	3
112	но все	5	3
113	правда не	1	3
114	здесь не	1	3
115	не подлежит	3	3
116	можно было	1	3
117	если бы	8	3
118	в другом	2	3
119	другими словами	2	3
120	никак не	1	3
121	в значительной	1	3
122	связь между	1	3
123	между тем	12	3
124	что и	7	3
125	во всей	1	3
126	этого нельзя	1	3
127	и следовательно	1	3
128	еще не	5	3
129	только в	6	3
130	поэтому и	1	3
131	так и	10	3
132	же и	1	3
133	в начале	2	3
134	одно из	3	3
135	не так	4	3
136	мы находим	1	3
137	в конце	4	3
138	тем что	1	3
139	в других	1	3
140	для того	8	3
141	сказать что	1	3
142	для этой	1	3
143	в частности	2	3
144	не может	17	3
145	вместе с	6	3
146	ко всем	3	3
147	как в	1	3
148	как бы	10	3
149	в более	1	3
150	и от	5	3
151	а в	3	3
152	между ними	2	3
153	они не	2	3
154	том числе	1	3
155	как известно	3	2
156	одним из	4	2
157	например в	1	2
158	он считает	2	2
159	того же	9	2
160	это и	1	2
161	тем же	2	2
162	из самых	1	2
163	с в	3	2
164	мы не	1	2
165	общества и	1	2
166	по адресу	1	2
167	хотя бы	4	2
168	на такой	1	2
169	быть в	1	2
170	но не	2	2
171	в течение	4	2
172	что он	7	2
173	все же	13	2
174	и той	1	2
175	его к	1	2
176	в этот	1	2
177	в которой	5	2
178	в целом	5	2
179	он в	1	2
180	из этих	8	2
181	в дальнейшем	2	2
182	и если	6	2
183	к тем	2	2
184	на его	1	2
185	и еще	1	2
186	не к	1	2
187	в корне	1	2
188	и вот	1	2
189	свидетельствует о	1	2
190	одной и	2	2
191	на этом	2	2
192	людей которые	1	2
193	здесь мы	1	2
194	друг в	1	2
195	лишь в	5	2
196	далеко не	5	2
197	в общей	2	2
198	в один	2	2
199	если их	1	2
200	точки зрения	13	2
201	в котором	2	2
202	представление о	3	2
203	жизни с	1	2
204	том же	4	2
205	не менее	7	2
206	ее не	1	2
207	как о	1	2
208	дело в	1	2
209	этого явления	2	2
210	числе и	1	2
211	должны быть	3	2
212	борьбе между	1	2
213	целом в	1	2
214	они и	1	2
215	и это	3	2
216	данном случае	3	2
217	смертью в	1	2
218	следовательно и	1	2
219	и сам	2	2
220	по сравнению	5	2
221	не исчерпывается	1	2
222	в разных	3	2
223	в риме	1	2
224	образом в	3	2
225	с другой	6	2
226	язык и	1	2
227	это не	3	2
228	в большей	1	2
229	к нему	2	2
230	сомнению что	3	2
231	как нечто	1	2
232	и так	2	2
233	но как	2	2
234	и ее	2	2
235	больше чем	1	2
236	в эти	3	2
237	конечно не	3	2
238	с нею	1	2
239	и у	4	2
240	уже в	1	2
241	в нашей	1	2
242	мы знаем	10	2
243	на их	1	2
244	даже и	1	2
245	рядом с	1	2
246	не были	1	2
247	или иной	1	2
248	именно в	5	2
249	еще и	1	2
250	что для	4	2
251	все то	2	2
252	с этим	11	2
253	к жизни	1	2
254	сравнению с	5	2
255	это есть	4	2
256	из этой	2	2
257	в состоянии	4	2
258	этого слова	2	2
259	и сама	1	2
260	всем этим	1	2
261	и перед	1	2
262	потому что	9	2
263	ноги и	1	2
264	гораздо больше	3	2
265	отношению к	9	2
266	ко всему	2	2
267	из этого	6	2
268	эти элементы	2	2
269	и другие	1	2
270	все что	9	2
271	наконец из	1	1
272	этого положения	1	1
273	говоря о	1	1
274	и отчасти	1	1
275	предполагает что	1	1
276	это делает	1	1
277	том именно	1	1
278	от самого	1	1
279	от своей	2	1
280	которую они	1	1
281	из его	1	1
282	исходит из	1	1
283	все те	1	1
284	высшей степени	1	1
285	но те	1	1
286	долгое время	1	1
287	элементы в	1	1
288	есть не	1	1
289	на тех	1	1
290	и вырождения	1	1
291	с более	3	1
292	не во	1	1
293	и тут	1	1
294	мы говорили	7	1
295	на эти	1	1
296	почти все	2	1
297	их народ	1	1
298	мало и	1	1
299	вместо того	1	1
300	но даже	3	1
301	не совсем	1	1
302	начала в	1	1
303	на которых	1	1
304	смысл и	1	1
305	чтобы проверить	1	1
306	меньше чем	2	1
307	между собой	4	1
308	иное как	1	1
309	это действительно	1	1
310	народа который	2	1
311	бы то	2	1
312	тем как	1	1
313	это имеет	1	1
314	а следовательно	1	1
315	на мою	1	1
316	видели что	1	1
317	в общем	6	1
318	и трагическую	1	1
319	нет и	1	1
320	что они	2	1
321	и я	1	1
322	культуре в	3	1
323	что во	1	1
324	похожа на	1	1
325	культуру не	1	1
326	народа в	15	1
327	все остальные	1	1
328	перед нами	1	1
329	смысле этого	1	1
330	не являются	1	1
331	этой цели	1	1
332	от этого	1	1
333	со своей	1	1
334	что это	5	1
335	отношениях лучше	1	1
336	в тех	3	1
337	во многих	1	1
338	этой культуре	1	1
339	если он	2	1
340	но на	2	1
341	не могла	1	1
342	все они	5	1
343	видит и	1	1
344	для народа	1	1
345	оно было	1	1
346	культуры а	3	1
347	при виде	2	1
348	он должен	2	1
349	однако он	1	1
350	том чтобы	2	1
351	в первом	1	1
352	характер в	1	1
353	что ни	1	1
354	и по	3	1
355	всех своих	1	1
356	без исключения	1	1
357	и убеждения	1	1
358	это конечно	2	1
359	больше всего	1	1
360	то ни	3	1
361	а затем	2	1
362	распространяется на	1	1
363	указывали на	1	1
364	главным образом	1	1
365	в совершенно	3	1
366	на все	5	1
367	а как	1	1
368	его в	5	1
369	это было	1	1
370	заключается в	2	1
371	при встрече	1	1
372	с другими	1	1
373	всех народов	1	1
374	бы нам	1	1
375	и тем	1	1
376	между отдельными	2	1
377	взглядов на	1	1
378	истории и	1	1
379	по всему	1	1
380	быть на	1	1
381	в высшей	1	1
