N	3gram	Bakhtin_Fr_2	Myshleni
1	с точки зрения	5	18
2	для того чтобы	1	15
3	в том что	1	15
4	с другой стороны	3	9
5	с одной стороны	3	8
6	по отношению к	1	7
7	в другом месте	2	6
8	о том что	3	6
9	в собственном смысле	2	5
10	по сравнению с	2	5
11	не может быть	4	5
12	до сих пор	4	4
13	в этом отношении	3	4
14	можно сказать что	2	4
15	друг с другом	1	4
16	на то что	1	3
17	в первую очередь	1	3
18	в том чтобы	1	3
19	и в отношении	1	3
20	во всяком случае	2	3
21	прежде всего в	1	2
22	и той же	1	2
23	как если бы	1	2
24	то же время	6	2
25	именно в этом	1	2
26	в значительной степени	2	2
27	мы говорили выше	1	2
28	все более и	1	2
29	более и более	1	2
30	неизбежно должны были	1	2
31	в то же	6	2
32	таким образом и	1	2
33	одной и той	1	2
34	только тогда когда	1	2
35	иначе чем она	1	1
36	стороны и к	1	1
37	совершенно иначе чем	1	1
38	время от времени	1	1
39	или во всяком	1	1
40	в чем же	1	1
41	дело в том	1	1
42	большей или меньшей	3	1
43	на самом деле	1	1
44	и все остальные	1	1
45	свое выражение в	1	1
46	в том же	1	1
47	в силу того	1	1
48	в его книге	1	1
49	во всех своих	1	1
50	и не может	1	1
51	в своей книге	2	1
52	и в то	2	1
53	с господствовавшим в	1	1
54	но и в	4	1
55	тех случаях когда	1	1
56	так как если	1	1
57	только то что	2	1
58	в себе и	2	1
59	в основном и	2	1
60	и значение в	1	1
61	виду прежде всего	2	1
62	то что в	1	1
63	в известной мере	3	1
64	одной стороны и	1	1
65	содержит в себе	2	1
66	не только в	5	1
67	в конце концов	1	1
68	в сущности это	1	1
69	в этой идее	1	1
70	одну из этих	1	1
71	только в самом	1	1
72	не только как	1	1
73	в строгом смысле	1	1
74	и в силу	1	1
75	в целом ряде	1	1
76	мы видели что	1	1
77	лишь в самом	1	1
78	до наших дней	2	1
79	и до наших	1	1
80	в тех случаях	1	1
81	являются как бы	1	1
82	в виду прежде	2	1
83	силу того что	1	1
84	и вот в	1	1
85	несмотря на этот	1	1
86	на точку зрения	1	1
87	выхода в свет	1	1
88	прежде всего от	2	1
89	что человек с	1	1
90	не только не	1	1
91	потому что в	1	1
92	но все же	2	1
93	мы будем говорить	1	1
94	к действительности и	1	1
95	о чем мы	2	1
96	как мы уже	3	1
97	лишь в тех	1	1
98	находит свое выражение	1	1
99	как и в	1	1
100	как именно в	2	1
101	том что только	1	1
102	именно в области	1	1
