N	3gram	Voloshinov_1	FransuaR
1	то же время	1	9
2	в то же	1	9
3	в свою очередь	1	3
4	с точки зрения	2	3
5	но в то	1	3
6	в том что	4	3
7	дело в том	4	2
8	по отношению к	11	2
9	более или менее	1	2
10	имеем в виду	2	2
11	но все это	1	2
12	в этом отношении	1	2
13	можно было бы	1	2
14	в значительной степени	1	2
15	как и в	1	2
16	это прежде всего	1	2
17	бы оно ни	1	2
18	не должно быть	1	2
19	оно ни было	1	2
20	мы имеем в	1	2
21	имеет дело с	1	1
22	вошли в плоть	1	1
23	мы уже сказали	1	1
24	на самом деле	2	1
25	в том и	1	1
26	то же самое	2	1
27	в том же	1	1
28	плоть и кровь	1	1
29	и по отношению	3	1
30	имеет в виду	3	1
31	сам по себе	1	1
32	но и в	1	1
33	на самом же	1	1
34	по аналогии с	1	1
35	на все это	1	1
36	со всех сторон	1	1
37	и не в	3	1
38	в плоть и	1	1
39	как нечто само	1	1
40	и в каком	1	1
41	так и к	1	1
42	с такою же	1	1
43	в данном случае	2	1
44	таким образом мы	1	1
45	и так называемый	1	1
46	нечто само собой	1	1
47	и в этом	1	1
48	с жизнью и	1	1
49	о том что	1	1
50	можно определить как	1	1
51	во всяком случае	1	1
52	в них и	1	1
53	ничего общего с	1	1
54	с самого начала	1	1
55	к тому же	1	1
56	как мы уже	1	1
57	и прежде всего	1	1
58	самом же деле	1	1
59	находит свое выражение	2	1
60	в приведенном нами	1	1
61	они как бы	1	1
62	в этом смысле	1	1
63	само собой разумеющееся	1	1
64	но в них	1	1
65	мы увидим что	1	1
