N	3gram	Losev_Prob_4	Analitik
1	о том что	3	6
2	в том что	8	6
3	в данном случае	5	5
4	с одной стороны	1	4
5	к тому же	2	4
6	мы имеем дело	3	3
7	по крайней мере	6	3
8	содержит в себе	8	3
9	того или иного	3	3
10	той или иной	11	3
11	тем не менее	10	3
12	как и в	1	3
13	в этом смысле	3	2
14	с точки зрения	11	2
15	в таком случае	1	2
16	в то же	2	2
17	можно было бы	4	2
18	и то что	1	2
19	то есть в	6	2
20	не только в	4	2
21	в том или	2	2
22	с другой стороны	6	2
23	и тем самым	1	2
24	не только не	4	2
25	на то что	1	2
26	тех или иных	3	2
27	если бы он	1	1
28	крайней мере в	1	1
29	что иное как	2	1
30	не так ли	1	1
31	сказать что в	1	1
32	между прочим и	1	1
33	более или менее	2	1
34	никак не может	1	1
35	свидетельствует о том	1	1
36	но в нашем	1	1
37	как раз и	1	1
38	хотя бы и	2	1
39	сами по себе	2	1
40	и даже в	1	1
41	с этой точки	1	1
42	то и другое	3	1
43	и тем что	1	1
44	на каждом из	1	1
45	вся его жизнь	1	1
46	они могут быть	1	1
47	но и его	1	1
48	в известном смысле	1	1
49	имеем дело с	1	1
50	нам представляется что	2	1
51	ни к какой	1	1
52	в свою очередь	1	1
53	в связи с	3	1
54	одно и то	1	1
55	не случайно и	1	1
56	не говорит о	1	1
57	прежде всего в	1	1
58	а то что	2	1
59	в первую очередь	1	1
60	но если бы	2	1
61	этой точки зрения	1	1
62	а в том	1	1
63	только то что	1	1
64	есть не что	2	1
65	там и здесь	1	1
66	отнюдь не является	1	1
67	том смысле что	1	1
68	заключается в том	2	1
69	сказать и о	1	1
70	или иной эстетической	1	1
71	и по преимуществу	1	1
72	но и для	1	1
73	другой стороны и	1	1
74	времени и пространстве	1	1
75	не что иное	2	1
76	не менее в	1	1
77	ничего не говорит	1	1
78	но отнюдь не	1	1
79	в том смысле	2	1
80	к тому что	1	1
81	сама по себе	2	1
82	дело не в	2	1
83	точно так же	3	1
84	то же самое	6	1
85	не только для	2	1
