N	3gram	Losev_Vlad_3	Problema
1	тем не менее	9	10
2	в том что	10	9
3	вовсе не есть	2	8
4	сама по себе	1	8
5	той или иной	1	8
6	то же самое	1	7
7	и то что	4	7
8	в связи с	2	7
9	в данном случае	2	7
10	сам по себе	2	6
11	во всяком случае	3	6
12	и в этом	5	6
13	в этом случае	1	5
14	с другой стороны	2	5
15	не может быть	6	5
16	что иное как	1	4
17	потому что он	1	4
18	что же касается	5	4
19	но даже и	2	4
20	как раз и	5	4
21	в таком случае	2	4
22	ни в каком	2	4
23	бы то ни	3	4
24	на самом же	2	4
25	же самое время	1	4
26	в то же	3	4
27	это вовсе не	1	4
28	даже и не	2	4
29	так как иначе	1	4
30	то время как	2	4
31	и то же	1	4
32	также и то	3	4
33	самом же деле	2	4
34	той или другой	1	4
35	не что иное	1	4
36	в то время	4	4
37	и вовсе не	1	4
38	дело в том	5	3
39	должны сказать что	2	3
40	не имеет никакого	1	3
41	в первую очередь	1	3
42	можно было бы	1	3
43	точно так же	4	3
44	и тем не	1	3
45	может быть и	1	3
46	одно и то	1	3
47	содержит в себе	4	3
48	то ни было	1	3
49	и в его	3	3
50	в конце концов	5	3
51	имеет ничего общего	2	3
52	как будто бы	1	3
53	не есть ни	1	3
54	не имеет ничего	2	3
55	заключается в том	1	3
56	само по себе	3	3
57	мы должны сказать	1	3
58	а не просто	1	3
59	но никак не	1	3
60	о том что	8	3
61	в том смысле	1	3
62	никакого отношения к	3	3
63	на этот раз	1	3
64	что и в	3	3
65	это же самое	2	2
66	взятое само по	1	2
67	то это значит	4	2
68	ровно ничего не	1	2
69	здесь перед нами	1	2
70	в настоящее время	3	2
71	о том как	1	2
72	да и то	1	2
73	же как и	1	2
74	то что является	1	2
75	не имеют никакого	1	2
76	и если мы	1	2
77	с точки зрения	6	2
78	на первый план	2	2
79	до сих пор	1	2
80	мы не будем	1	2
81	том что вся	1	2
82	в отличие от	3	2
83	только при помощи	1	2
84	отнюдь не является	1	2
85	у нас выше	3	2
86	еще не есть	1	2
87	не только в	1	2
88	все такого рода	1	2
89	а к толстого	1	2
90	ясно что в	1	2
91	потому что они	1	2
92	этой точки зрения	1	2
93	одна с другой	1	2
94	только то что	1	2
95	ничего общего с	2	2
96	и ни в	1	2
97	даже и в	2	2
98	как мы говорили	1	2
99	только и можно	1	2
100	едва ли можно	2	2
101	это значит что	6	2
102	есть некоторого рода	1	2
