N	3gram	Bakhtin_Fr_7	Problema
1	с точки зрения	3	11
2	содержит в себе	1	8
3	в том что	3	8
4	то же самое	1	6
5	сам по себе	1	6
6	то есть в	4	6
7	в данном случае	1	5
8	можно было бы	2	4
9	не только в	1	4
10	во всяком случае	1	4
11	имеем в виду	2	3
12	на самом деле	1	3
13	в этом смысле	1	3
14	в связи с	1	3
15	и во всяком	1	3
16	о том что	1	3
17	потому что он	1	2
18	что иное как	1	2
19	в другом случае	1	2
20	здесь не в	1	2
21	все эти образы	1	2
22	в том или	1	2
23	а также и	1	2
24	имеет ничего общего	1	2
25	не только для	1	2
26	вовсе не являются	1	2
27	самом же деле	1	2
28	на самом же	1	2
29	более или менее	2	2
30	есть не что	1	2
31	не что иное	1	2
32	взятый сам по	1	2
33	ничего общего с	1	2
34	и прежде всего	1	2
35	в то же	9	2
36	и все они	2	2
37	здесь как и	1	2
38	к тому же	1	2
39	божественная комедия данте	1	2
40	не имеет ничего	1	2
41	и может быть	1	1
42	силой и с	1	1
43	а следовательно и	2	1
44	не обходится и	1	1
45	дело в том	2	1
46	мы имеем в	2	1
47	как и во	1	1
48	так что в	1	1
49	но оказывается что	1	1
50	свидетельствует о том	1	1
51	о том как	2	1
52	сильных мира сего	1	1
53	не есть нечто	1	1
54	пространства и времени	1	1
55	и не в	1	1
56	но все это	2	1
57	как мы сказали	1	1
58	по себе и	1	1
59	ведь это не	1	1
60	то что тот	1	1
61	том числе и	2	1
62	за то что	3	1
63	в мировой литературе	1	1
64	точки зрения их	1	1
65	как и его	1	1
66	в эпоху возрождения	1	1
67	мы не знаем	1	1
68	в конце концов	4	1
69	к самому предмету	1	1
70	в чем же	1	1
71	не есть отвлеченное	1	1
72	с ним как	1	1
73	обходится и без	1	1
74	эти заимствованы из	1	1
75	прежде всего в	4	1
76	здесь в ряд	1	1
77	том что они	1	1
78	в том числе	4	1
79	а только в	1	1
80	в себе все	2	1
81	то есть только	1	1
82	то что в	2	1
83	почти во всех	1	1
84	дело не обходится	1	1
85	так и в	3	1
86	в свою очередь	3	1
87	это и есть	1	1
88	но в одном	1	1
89	и тем самым	1	1
90	но и для	1	1
91	с самого начала	1	1
92	был в своем	1	1
93	о котором мы	1	1
94	по этому поводу	1	1
95	было бы сказать	1	1
96	из которой состоит	1	1
97	как бы оно	1	1
98	выходит за пределы	1	1
99	в это время	1	1
100	как и в	2	1
101	именно потому что	1	1
