N	2gram	Bakhtin_Fr_5	Komedia
1	и в	45	22
2	и не	15	21
3	том что	7	13
4	таким образом	8	12
5	в том	10	12
6	так как	6	11
7	в доме	4	10
8	ни в	3	10
9	потому что	7	10
10	в самом	4	9
11	до сих	3	9
12	вместе с	3	9
13	сих пор	3	9
14	в этом	14	8
15	его в	5	8
16	в своем	11	8
17	к ней	2	8
18	о том	4	8
19	если бы	1	8
20	в его	13	8
21	что и	7	8
22	что он	6	8
23	то же	11	7
24	при этом	2	7
25	не по	1	7
26	об этом	4	7
27	в конце	7	7
28	о чем	3	7
29	а в	4	7
30	в свою	1	7
31	того же	3	6
32	самом деле	5	6
33	еще не	1	6
34	тому же	4	6
35	в то	11	6
36	и его	13	6
37	к тому	2	6
38	того чтобы	6	6
39	свою очередь	1	6
40	и что	2	6
41	для того	6	6
42	может быть	2	6
43	как раз	5	6
44	во время	12	6
45	к этому	2	6
46	не хочет	2	5
47	более чем	1	5
48	но в	14	5
49	не только	14	5
50	он не	6	5
51	в своей	3	5
52	в которых	3	5
53	то это	1	5
54	не менее	3	5
55	же время	9	5
56	связи с	6	5
57	и сам	1	5
58	хотя и	5	5
59	с ним	5	5
60	к нему	2	5
61	что в	12	5
62	по отношению	1	5
63	из них	1	5
64	тем что	1	5
65	прежде всего	10	5
66	как это	4	5
67	все это	7	5
68	он знает	2	4
69	в ней	8	4
70	он был	7	4
71	тут же	2	4
72	нет и	2	4
73	и речи	1	4
74	все же	2	4
75	когда он	2	4
76	то что	2	4
77	в себе	1	4
78	что она	3	4
79	но все	1	4
80	и с	10	4
81	должен был	1	4
82	с тем	2	4
83	несмотря на	2	4
84	точки зрения	4	4
85	не в	7	4
86	в отношении	2	4
87	на него	2	4
88	у него	4	4
89	и здесь	4	4
90	друг друга	1	4
91	так и	6	4
92	здесь нет	3	4
93	и поэтому	1	4
94	с помощью	3	4
95	до нас	3	4
96	не дает	1	4
97	вовсе не	8	4
98	но и	10	4
99	до конца	1	4
100	а не	4	4
101	в связи	5	4
102	и для	3	4
103	бы в	4	4
104	тем более	1	4
105	хотя бы	2	4
106	речи о	1	4
107	так же	8	4
108	говорить о	2	3
109	к началу	3	3
110	столь же	1	3
111	с его	7	3
112	с этим	4	3
113	и к	5	3
114	тем же	1	3
115	в этой	6	3
116	как он	3	3
117	на то	1	3
118	в нем	10	3
119	приводит к	1	3
120	дома и	1	3
121	было бы	2	3
122	по всему	1	3
123	в них	6	3
124	далеко не	1	3
125	как и	10	3
126	и еще	1	3
127	том как	2	3
128	себе в	1	3
129	с точки	2	3
130	тем не	1	3
131	их в	1	3
132	к ним	1	3
133	не имеет	3	3
134	никогда не	1	3
135	ничего не	4	3
136	и мысли	2	3
137	же самое	2	3
138	обращается к	1	3
139	не позволяет	1	3
140	и мы	1	3
141	любовь к	1	3
142	в двух	1	3
143	не о	1	3
144	одной из	5	3
145	нисколько не	3	3
146	в начале	2	3
147	что не	1	3
148	мы можем	2	3
149	отношению к	1	3
150	в других	1	3
151	и даже	4	3
152	на этот	3	3
153	один из	2	3
154	если не	1	3
155	в частности	1	3
156	не может	5	3
157	конечно не	2	3
158	по своему	4	3
159	в течение	3	3
160	как бы	12	3
161	в целом	2	3
162	из себя	1	3
163	бы он	1	3
164	не знает	1	3
165	во всяком	1	3
166	на своей	1	2
167	здесь и	5	2
168	из его	2	2
169	его не	4	2
170	г в	1	2
171	мы не	4	2
172	с радостью	1	2
173	в сущности	4	2
174	не совсем	1	2
175	и он	3	2
176	и на	5	2
177	и отец	1	2
178	во всех	13	2
179	его а	1	2
180	конечном счете	1	2
181	отличие от	2	2
182	за пределы	1	2
183	что они	1	2
184	как в	3	2
185	в известной	2	2
186	в сопровождении	1	2
187	целый ряд	1	2
188	бы не	1	2
189	раз в	2	2
190	и если	2	2
191	на его	1	2
192	о которой	1	2
193	чтобы в	1	2
194	человека в	1	2
195	а затем	1	2
196	в мире	1	2
197	а как	1	2
198	это не	3	2
199	отца и	1	2
200	ни одной	1	2
201	не мог	4	2
202	в г	2	2
203	этой связи	3	2
204	и без	2	2
205	в котором	1	2
206	в их	4	2
207	в одном	3	2
208	что эта	2	2
209	сам он	1	2
210	тому что	1	2
211	что с	1	2
212	вплоть до	2	2
213	что ему	1	2
214	в основе	4	2
215	больше чем	2	2
216	к концу	1	2
217	с участием	1	2
218	в области	1	2
219	больше того	1	2
220	одним из	5	2
221	и со	1	2
222	известной степени	4	2
223	нет ни	2	2
224	надежды на	1	2
225	ii в	1	2
226	и это	4	2
227	как мы	8	2
228	и о	4	2
229	здесь не	6	2
230	без всякого	1	2
231	то время	3	2
232	роль в	2	2
233	в образе	1	2
234	можно было	4	2
235	она была	1	2
236	по тому	2	2
237	в эпоху	7	2
238	именно потому	1	2
239	а также	4	2
240	в другом	3	2
241	на вопрос	1	2
242	и во	4	2
243	в конечном	1	2
244	которой мы	1	2
245	между тем	2	2
246	этих слов	2	2
247	отрывки из	1	2
248	нуждается в	3	2
249	не как	1	2
250	тот же	1	2
251	могло быть	1	2
252	пор не	1	2
253	должен быть	2	2
254	и любовь	1	2
255	и ее	1	2
256	в качестве	2	2
257	если мы	2	2
258	нового времени	1	2
259	мы знаем	1	2
260	при всей	1	2
261	этом отношении	5	2
262	от того	3	2
263	к одной	1	2
264	чувствует себя	2	2
265	до начала	1	2
266	себя и	2	2
267	что для	1	2
268	дошедших до	1	2
269	не было	3	2
270	а сам	1	2
271	под влиянием	1	2
272	он и	3	2
273	до этого	1	2
274	в присутствии	1	2
275	отрывок из	1	2
276	его на	1	2
277	к своему	1	2
278	в пределах	2	2
279	не могут	2	2
280	он сумел	2	2
281	по существу	3	2
282	для понимания	1	2
283	только для	2	2
284	о его	1	2
285	видно что	1	2
286	все остальные	1	2
287	при всем	1	2
288	с известной	1	2
289	и все	7	2
290	свои чувства	1	2
291	человека не	1	2
292	не будет	1	2
293	между ними	1	2
294	из этого	1	2
295	в свое	1	2
296	это в	2	2
297	в таком	1	2
298	и наиболее	2	1
299	формы и	1	1
300	и боится	1	1
301	своем доме	1	1
302	например в	5	1
303	чтобы не	2	1
304	с жизнью	1	1
305	а из	1	1
306	свою жену	1	1
307	и до	2	1
308	уверен что	2	1
309	со многими	1	1
310	за несколько	1	1
311	принадлежит к	1	1
312	ему в	1	1
313	в числе	1	1
314	жизни это	1	1
315	из ее	1	1
316	это время	2	1
317	страданий в	1	1
318	в большинстве	2	1
319	все эти	5	1
320	в чем	2	1
321	тем как	1	1
322	но не	4	1
323	нападение на	1	1
324	но как	1	1
325	в сторону	2	1
326	если в	2	1
327	происходящая в	1	1
328	должны были	1	1
329	он полагает	1	1
330	друг от	1	1
331	он уверен	1	1
332	человеку и	1	1
333	внешних проявлений	1	1
334	относится к	2	1
335	мы обязаны	1	1
336	в истории	2	1
337	тем больше	1	1
338	в одной	3	1
339	если она	1	1
340	независимо от	2	1
341	общего с	1	1
342	в прологе	1	1
343	это был	1	1
344	перед нами	4	1
345	берет его	1	1
346	на земле	1	1
347	сходство между	1	1
348	и как	5	1
349	что по	1	1
350	и наконец	2	1
351	связанный с	1	1
352	может послужить	2	1
353	самом начале	1	1
354	от этого	2	1
355	в этот	2	1
356	роль играет	3	1
357	рассказывает как	1	1
358	чем больше	1	1
359	за это	1	1
360	из этих	3	1
361	право на	10	1
362	еще один	2	1
363	тем он	1	1
364	им в	2	1
365	на площади	3	1
366	больше всего	1	1
367	остались в	1	1
368	человек не	1	1
369	в разработке	1	1
370	которой не	1	1
371	чтобы они	1	1
372	в понимании	1	1
373	пить и	2	1
374	предназначалось для	1	1
375	принадлежат к	1	1
376	на этом	5	1
377	находим у	1	1
378	в нее	1	1
379	именно это	1	1
380	в каждом	2	1
381	для всей	1	1
382	что все	2	1
383	значение в	1	1
384	конечно в	2	1
385	той же	4	1
386	них не	1	1
387	по-видимому он	1	1
388	это было	4	1
389	на пиру	3	1
390	ко второму	1	1
391	еще вернемся	1	1
392	известно что	1	1
393	чаще всего	1	1
394	на сцене	1	1
395	этом образе	1	1
396	из первых	1	1
397	в это	1	1
398	его и	1	1
399	для них	2	1
400	же образом	1	1
401	убежден в	1	1
402	их для	1	1
403	со своими	1	1
404	на пир	1	1
405	такой же	4	1
406	одно из	2	1
407	бы к	1	1
408	человеком и	2	1
409	которая связывает	1	1
410	доме и	1	1
411	время своего	1	1
412	не столько	2	1
413	за своим	1	1
414	не от	1	1
415	в отличие	2	1
416	что я	1	1
