N	2gram	Bakhtin_Fr_8	TeoriaLi
1	в мире	2	24
2	не только	8	18
3	в качестве	4	17
4	и не	9	16
5	а в	2	14
6	состоит в	1	13
7	и в	56	13
8	в частности	7	13
9	то есть	24	12
10	так и	13	12
11	может быть	3	12
12	в этом	14	11
13	при этом	4	11
14	в том	13	11
15	но не	5	10
16	и его	12	10
17	а не	2	10
18	то же	11	9
19	в его	18	9
20	по отношению	1	8
21	своего рода	5	8
22	но и	9	8
23	отношению к	1	8
24	что в	5	8
25	отличие от	1	7
26	в себе	4	7
27	том что	8	7
28	точки зрения	6	7
29	в отличие	1	7
30	в то	12	7
31	по своей	4	7
32	только в	9	7
33	себя в	1	7
34	в данном	2	7
35	еще не	10	6
36	с его	5	6
37	но в	6	6
38	в первой	3	6
39	лишь в	1	6
40	место в	1	6
41	же время	10	6
42	картина мира	2	6
43	как бы	11	6
44	данном случае	2	5
45	в своем	3	5
46	в самом	9	5
47	он не	5	5
48	как и	5	5
49	не в	3	5
50	в нем	8	5
51	в ее	6	5
52	в пределах	5	5
53	или иной	1	5
54	а также	3	5
55	между тем	3	5
56	и одновременно	1	5
57	уже не	3	5
58	с другой	2	5
59	как в	1	5
60	между ними	2	5
61	по преимуществу	2	4
62	как правило	1	4
63	хотя и	2	4
64	то что	3	4
65	ни в	2	4
66	в слове	2	4
67	в своей	2	4
68	в их	3	4
69	или менее	2	4
70	можно сказать	2	4
71	в форме	3	4
72	и ее	4	4
73	но он	3	4
74	и т.п	11	4
75	первой строфе	1	4
76	мира и	2	4
77	не знает	1	4
78	сказать что	3	4
79	не может	2	4
80	более или	2	4
81	и то	2	3
82	на две	2	3
83	например в	4	3
84	и т.д	3	3
85	перед нами	3	3
86	и к	4	3
87	в точке	2	3
88	все эти	15	3
89	в нашем	2	3
90	в этой	6	3
91	и вот	1	3
92	его в	2	3
93	этом смысле	1	3
94	мог бы	1	3
95	и сам	2	3
96	в этих	11	3
97	в отношении	5	3
98	и внешней	1	3
99	картины мира	2	3
100	никогда не	5	3
101	на меня	1	3
102	как раз	2	3
103	потому что	6	3
104	в эпизоде	4	3
105	той или	2	3
106	другой стороны	2	3
107	так в	1	3
108	в другом	3	3
109	и что	1	3
110	того что	1	3
111	а с	1	3
112	во времени	1	3
113	для него	2	3
114	слова в	1	3
115	с ее	5	3
116	на почве	1	3
117	именно в	1	3
118	и др	8	3
119	нового времени	2	3
120	прежде всего	6	3
121	и потому	4	3
122	по своему	8	3
123	этого слова	1	3
124	мира в	1	3
125	к которому	3	3
126	таким образом	17	3
127	в основе	4	3
128	речи и	3	3
129	того же	1	2
130	и это	1	2
131	перед лицом	1	2
132	между собой	1	2
133	в чем	1	2
134	и мира	1	2
135	чем это	1	2
136	у него	7	2
137	за пределы	4	2
138	что они	2	2
139	как к	2	2
140	и как	2	2
141	это тоже	1	2
142	самом начале	1	2
143	в которой	4	2
144	образом и	3	2
145	но на	1	2
146	к одному	1	2
147	в году	3	2
148	без исключения	1	2
149	не следует	1	2
150	здесь мы	3	2
151	дома и	1	2
152	это не	2	2
153	и иных	1	2
154	и тем	1	2
155	тарасе бульбе	4	2
156	вовсе не	6	2
157	и некоторые	2	2
158	одного и	1	2
159	с точки	2	2
160	к такой	1	2
161	их в	4	2
162	даже в	4	2
163	автора и	1	2
164	и одной	1	2
165	и притом	1	2
166	дело не	2	2
167	только не	2	2
168	казалось бы	3	2
169	слова как	1	2
170	как будто	1	2
171	личности к	1	2
172	и для	2	2
173	для такого	1	2
174	имеет место	1	2
175	не ограничивается	1	2
176	и о	3	2
177	здесь не	1	2
178	в себя	1	2
179	роль в	5	2
180	к его	3	2
181	мы в	1	2
182	если бы	2	2
183	в виду	1	2
184	и здесь	3	2
185	о том	4	2
186	времени в	3	2
187	это было	1	2
188	к нему	2	2
189	во всех	8	2
190	в литературе	3	2
191	с одной	4	2
192	этой системе	1	2
193	в большинстве	7	2
194	или иным	1	2
195	во всей	2	2
196	в структуре	1	2
197	и даже	8	2
198	в области	5	2
199	а именно	1	2
200	одной стороны	2	2
201	а на	2	2
202	не на	3	2
203	в тарасе	4	2
204	на фоне	1	2
205	о себе	2	2
206	вместе с	2	2
207	так же	2	2
208	и особенно	1	2
209	из которых	2	2
210	в той	6	2
211	могут быть	1	2
212	к тому	1	2
213	одной из	3	2
214	в романе	21	2
215	что он	2	2
216	культуры в	2	2
217	говоря о	1	1
218	те же	1	1
219	также и	2	1
220	с жизнью	1	1
221	человека и	2	1
222	начинается с	1	1
223	и четвертой	3	1
224	идет о	1	1
225	между всеми	1	1
226	тем же	1	1
227	и чрезвычайно	2	1
228	и до	10	1
229	можно лишь	1	1
230	др в	2	1
231	действительности и	2	1
232	сливается с	1	1
233	всех и	1	1
234	одним из	5	1
235	что даже	1	1
236	той же	6	1
237	как целому	1	1
238	при анализе	1	1
239	и себя	1	1
240	не во	1	1
241	наиболее глубокий	1	1
242	вопрос о	1	1
243	из своих	1	1
244	чтобы не	1	1
245	со смертью	1	1
246	мира выступает	1	1
247	и такой	1	1
248	с политической	1	1
249	и со	1	1
250	хомы брута	1	1
251	пребывания в	1	1
252	момент в	2	1
253	собой в	1	1
254	и на	7	1
255	на них	3	1
256	время в	3	1
257	и служит	1	1
258	бы то	2	1
259	совсем не	2	1
260	системы языка	1	1
261	для других	1	1
262	одной общей	1	1
263	с совершенно	1	1
264	в комедии	1	1
265	с собою	1	1
266	значение для	1	1
267	еще один	2	1
268	это тот	1	1
269	в центре	2	1
270	независимо от	1	1
271	это игра	2	1
272	родного дома	1	1
273	глубже чем	1	1
274	целый ряд	2	1
275	что по	1	1
276	лишь ее	1	1
277	отвечая на	1	1
278	шире и	1	1
279	в условиях	5	1
280	в груди	2	1
281	что это	4	1
282	за это	2	1
283	не забвение	1	1
284	он в	1	1
285	из этих	1	1
286	и принципиальной	1	1
287	в известном	2	1
288	в современных	1	1
289	с их	2	1
290	на рынок	1	1
291	всей его	1	1
292	что одна	2	1
293	жизнью и	1	1
294	на его	6	1
295	что она	2	1
296	в реальной	1	1
297	ключ к	1	1
298	первой части	3	1
299	принадлежат и	1	1
300	том числе	3	1
301	подобно тому	1	1
302	не бывает	1	1
303	ни был	1	1
304	то ни	2	1
305	что все	4	1
306	деталей в	1	1
307	это первый	1	1
308	времени и	4	1
309	глубокий и	1	1
310	большинстве случаев	6	1
311	художественный образ	1	1
312	его личности	1	1
313	было бы	2	1
314	должен был	1	1
315	в речевом	2	1
316	в них	11	1
317	нет в	1	1
318	рядом с	3	1
319	выступает не	1	1
320	мира где	1	1
321	с тем	2	1
322	не всегда	1	1
323	грани между	1	1
324	он и	2	1
325	как целого	1	1
326	обратимся к	1	1
327	хвалы или	1	1
328	являются наиболее	1	1
329	но если	1	1
330	в котором	2	1
331	даль и	1	1
332	на свою	1	1
333	не как	2	1
334	этих моментов	1	1
335	но во	1	1
336	друг другу	2	1
337	разные формы	1	1
338	и более	4	1
339	в прошлом	1	1
340	и вся	1	1
341	между людьми	2	1
342	так он	1	1
343	таких случаях	1	1
344	до известной	1	1
345	в таких	3	1
346	строя и	1	1
347	она могла	1	1
348	не имеет	1	1
349	дело в	2	1
350	одна из	4	1
351	это существенно	1	1
352	и эпизод	3	1
353	и сама	1	1
354	был но	1	1
355	героев и	1	1
356	синтаксической конструкции	1	1
357	он мог	1	1
358	каждый из	1	1
359	только и	1	1
360	народной жизни	1	1
361	в самой	1	1
362	это явление	1	1
363	и речевой	1	1
364	с одним	2	1
365	рода а	1	1
