N	3gram	Vygotskiy__3	Istorich
1	и т д	4	16
2	с другой стороны	5	8
3	о том что	3	5
4	с одной стороны	5	4
5	что у него	2	4
6	в тех случаях	1	4
7	в том что	11	4
8	уже выше в	1	3
9	этой точки зрения	1	3
10	то что в	2	3
11	что и здесь	1	3
12	с этой точки	1	3
13	мы видим что	7	3
14	не может быть	1	3
15	в данном случае	2	3
16	дело не в	1	3
17	показывает что он	1	3
18	то время как	2	2
19	и здесь мы	1	2
20	до сих пор	5	2
21	здесь мы имеем	1	2
22	в том чтобы	1	2
23	образом мы видим	2	2
24	а в том	1	2
25	мы не можем	2	2
26	таким образом мы	1	2
27	в то время	2	2
28	но все же	1	2
29	на то чтобы	1	2
30	мы увидим что	7	2
31	о том как	2	1
32	таким образом что	1	1
33	мы знаем что	1	1
34	что под этим	1	1
35	той роли которую	1	1
36	с точки зрения	9	1
37	состоит в том	1	1
38	он не мог	2	1
39	и может быть	1	1
40	те случаи когда	1	1
41	и показывают что	1	1
42	в самом деле	18	1
43	никак не может	1	1
44	и действительно мы	1	1
45	он склонен думать	1	1
46	нам кажется что	1	1
47	то же самое	8	1
48	он не может	1	1
49	только в том	2	1
50	и то и	3	1
51	в зависимости от	1	1
52	что он не	1	1
53	как мы увидим	2	1
54	и та же	2	1
55	мы видим какие	1	1
56	в их основе	1	1
57	и т п	5	1
58	только там где	1	1
59	можно было бы	1	1
60	чаще всего в	1	1
61	здесь совершенно ясно	3	1
62	как если бы	3	1
63	то и другое	3	1
64	и что это	1	1
65	вместе с тем	2	1
66	здесь мы видим	1	1
67	том что такое	1	1
68	и что в	1	1
69	там где он	1	1
70	если бы для	1	1
71	мы все же	1	1
72	и тот же	1	1
73	склонен думать что	1	1
74	в которой они	1	1
75	его потому что	1	1
76	достаточно сослаться на	1	1
77	то что он	2	1
78	не могли объяснить	1	1
79	одна и та	1	1
80	может быть названо	1	1
81	не только у	1	1
82	один и тот	1	1
83	с тобой я	1	1
84	более или менее	1	1
85	мы увидим ниже	2	1
86	ничего не может	2	1
87	что в действительности	1	1
88	никогда не говорит	1	1
89	тех задач которые	1	1
90	с тем и	1	1
91	и вступает в	1	1
92	совершенно очевидно что	1	1
93	таким образом и	1	1
94	они представляют собой	1	1
95	конечно не в	1	1
96	к тому что	2	1
97	в противоречие с	1	1
98	по его мнению	1	1
99	она не может	1	1
100	не в этом	1	1
101	как мы видели	2	1
102	мы видели что	2	1
