N	2gram	Vygotskiy__2	Psycholo
1	то что	20	32
2	и в	15	31
3	в том	33	30
4	что в	14	23
5	может быть	9	22
6	таким образом	14	20
7	при помощи	4	20
8	при этом	3	19
9	так как	4	18
10	не может	9	17
11	как и	6	16
12	том что	27	16
13	и не	7	16
14	точки зрения	26	15
15	только в	4	14
16	не только	15	13
17	что и	2	13
18	а не	3	13
19	мы не	10	12
20	если мы	6	12
21	так же	4	12
22	в этом	19	12
23	с таким	6	11
24	в самом	11	11
25	не в	8	11
26	в области	1	11
27	могут быть	2	11
28	социальной психологии	2	11
29	в сущности	9	10
30	на то	6	10
31	того что	17	10
32	потому что	7	10
33	самом деле	6	9
34	по себе	7	9
35	ни в	2	9
36	как в	4	9
37	показать что	5	8
38	и что	8	8
39	всякий раз	2	8
40	никогда не	8	8
41	что мы	9	8
42	вместе с	6	8
43	все это	4	8
44	во всяком	7	8
45	только тогда	2	7
46	том чтобы	4	7
47	заключается в	8	7
48	на основании	1	7
49	сказать что	6	7
50	того чтобы	12	7
51	и его	4	7
52	о том	9	7
53	тому как	2	7
54	что он	12	7
55	этой теории	3	6
56	что это	6	6
57	зависимости от	6	6
58	очевидно что	3	6
59	отнюдь не	2	6
60	целый ряд	2	6
61	из этих	4	6
62	что она	3	6
63	для того	10	6
64	было бы	10	6
65	если бы	8	6
66	в его	2	6
67	вслед за	1	6
68	всяком случае	6	6
69	вовсе не	6	6
70	и даже	5	6
71	одной стороны	7	6
72	до конца	1	6
73	а в	4	6
74	в психологии	1	6
75	и есть	2	5
76	в зависимости	6	5
77	то же	5	5
78	в ее	1	5
79	с одной	7	5
80	что всякое	1	5
81	в целом	10	5
82	по самому	1	5
83	подобно тому	2	5
84	показывает что	1	5
85	несмотря на	4	5
86	иначе говоря	2	5
87	она не	1	5
88	тогда когда	5	5
89	в процессе	11	5
90	с и	4	5
91	не является	9	5
92	для нас	4	5
93	с другой	6	5
94	мы видим	4	5
95	так что	1	5
96	был бы	1	5
97	само по	2	5
98	эта теория	2	5
99	это есть	2	5
100	как бы	7	5
101	этой точки	1	5
102	все же	4	5
103	и для	2	5
104	и все	3	5
105	говорит что	5	5
106	другой стороны	1	5
107	же как	2	4
108	в котором	2	4
109	мы имеем	3	4
110	в которой	4	4
111	в виду	6	4
112	столь же	2	4
113	точка зрения	3	4
114	у него	2	4
115	отличие от	3	4
116	формы в	1	4
117	в последнее	4	4
118	в себе	2	4
119	и если	1	4
120	по существу	5	4
121	в совершенно	4	4
122	тому что	1	4
123	одна из	1	4
124	только из	1	4
125	у нас	1	4
126	к тому	7	4
127	те же	3	4
128	со стороны	3	4
129	прежде всего	4	4
130	между тем	1	4
131	все время	3	4
132	один из	1	4
133	мы увидим	2	4
134	для всех	4	4
135	могло бы	1	4
136	мы можем	10	4
137	там где	6	4
138	и так	1	4
139	как это	6	4
140	этого слова	3	4
141	с этой	2	4
142	и о	1	4
143	в результате	3	4
144	в этих	2	4
145	указывает на	2	4
146	в своих	1	4
147	к этому	4	4
148	смысле слова	5	3
149	речь идет	2	3
150	это и	1	3
151	на деле	5	3
152	что эти	1	3
153	собственном смысле	3	3
154	с в	4	3
155	той же	2	3
156	вопрос о	5	3
157	эпохи в	1	3
158	из которых	3	3
159	в которых	3	3
160	мысль что	6	3
161	но не	3	3
162	конечном счете	4	3
163	с психологической	1	3
164	сущности говоря	1	3
165	с этим	3	3
166	стороны и	2	3
167	в своем	9	3
168	и к	6	3
169	себе не	1	3
170	но в	6	3
171	та же	1	3
172	уже в	5	3
173	в этой	6	3
174	тому же	1	3
175	думается что	2	3
176	как совершенно	3	3
177	состоит в	3	3
178	в силу	2	3
179	и вот	1	3
180	и по	3	3
181	тому чтобы	2	3
182	к которым	4	3
183	с тем	1	3
184	мы знаем	7	3
185	в своей	4	3
186	представление о	5	3
187	в отличие	3	3
188	для объяснения	1	3
189	и той	2	3
190	точку зрения	6	3
191	что эта	6	3
192	мысли в	1	3
193	точно так	1	3
194	только не	1	3
195	во всем	2	3
196	что на	2	3
197	не могут	2	3
198	когда мы	1	3
199	и другой	2	3
200	чтобы показать	1	3
201	что оно	4	3
202	не есть	1	3
203	что при	3	3
204	и это	3	3
205	что все	4	3
206	в собственном	3	3
207	так и	8	3
208	что у	3	3
209	исследования и	1	3
210	но мы	3	3
211	он не	7	3
212	так точно	2	3
213	в конечном	4	3
214	с здесь	1	3
215	в частности	6	3
216	который в	4	3
217	рассматриваться как	3	3
218	не можем	3	3
219	только на	1	3
220	и других	2	3
