N	2gram	Vygotskiy__1	FransuaR
1	и в	23	56
2	в его	14	18
3	таким образом	26	17
4	все эти	4	15
5	в этом	17	14
6	в том	24	13
7	так и	5	13
8	в то	7	12
9	и его	6	12
10	то же	8	11
11	в них	2	11
12	в этих	2	11
13	до конца	1	11
14	как бы	11	11
15	и до	2	10
16	мы уже	1	10
17	еще не	1	10
18	же время	2	10
19	в самом	7	9
20	и не	9	9
21	только в	6	9
22	но и	14	9
23	в сущности	6	8
24	во всех	3	8
25	не только	16	8
26	в нем	1	8
27	и с	9	8
28	и даже	2	8
29	до сих	4	8
30	и др	1	8
31	по своему	1	8
32	сих пор	4	8
33	все это	6	8
34	том что	21	8
35	и на	8	7
36	как мы	5	7
37	у него	1	7
38	в частности	2	7
39	той же	2	6
40	в ее	2	6
41	в этой	7	6
42	но в	5	6
43	на его	1	6
44	точки зрения	26	6
45	языка и	1	6
46	вовсе не	3	6
47	мы видим	4	6
48	связи с	3	6
49	связаны с	1	6
50	прежде всего	10	6
51	и все	5	6
52	потому что	6	6
53	одним из	1	5
54	с ее	1	5
55	с его	4	5
56	но не	4	5
57	он не	5	5
58	последнее слово	1	5
59	мы видели	2	5
60	такой же	3	5
61	во время	1	5
62	в отношении	10	5
63	в процессе	8	5
64	никогда не	2	5
65	в области	3	5
66	один из	2	5
67	не было	1	5
68	как и	14	5
69	в результате	4	5
70	что в	14	5
71	есть и	1	5
72	и другие	1	5
73	ту же	1	4
74	например в	1	4
75	и потому	2	4
76	в ней	1	4
77	за пределы	2	4
78	и к	4	4
79	в которой	3	4
80	что это	3	4
81	в себе	6	4
82	при этом	4	4
83	их в	4	4
84	что все	4	4
85	и ее	7	4
86	и более	5	4
87	даже в	2	4
88	того чтобы	17	4
89	по своей	5	4
90	во всем	3	4
91	наконец в	2	4
92	в совершенно	1	4
93	и других	3	4
94	о том	6	4
95	в ту	2	4
96	с одной	8	4
97	в качестве	9	4
98	так как	7	4
99	в основе	8	4
100	в свете	4	4
101	в своих	5	4
102	в их	3	3
103	на них	1	3
104	не просто	1	3
105	в своем	3	3
106	перед нами	5	3
107	кроме того	1	3
108	и наконец	2	3
109	его к	1	3
110	в свет	1	3
111	главным образом	2	3
112	всех этих	2	3
113	слова и	5	3
114	здесь нет	1	3
115	не мог	1	3
116	своей части	1	3
117	не в	4	3
118	новое и	1	3
119	в форме	1	3
120	во все	1	3
121	другом месте	6	3
122	мы наблюдаем	1	3
123	в другом	7	3
124	и здесь	1	3
125	и т.д	5	3
126	все его	1	3
127	а также	1	3
128	между тем	9	3
129	слов и	1	3
130	большей или	1	3
131	как например	1	3
132	видели что	1	3
133	одной из	1	3
134	так что	1	3
135	уже не	2	3
136	был бы	2	3
137	мы находим	3	3
138	что и	1	3
139	может быть	14	3
140	или меньшей	1	3
141	что для	5	3
142	более того	1	3
143	не на	1	3
144	сказать что	11	3
145	там где	2	3
146	с помощью	13	3
147	связь с	1	3
148	не были	1	3
149	к его	2	3
150	образом и	3	3
151	в первой	1	3
152	он видел	1	3
153	бы в	5	3
154	в большей	1	3
155	то что	17	3
156	речи и	28	3
157	том числе	1	3
158	также и	1	2
159	и то	3	2
160	самом деле	3	2
161	на самом	1	2
162	это игра	1	2
163	на две	3	2
164	что эти	2	2
165	действительности и	1	2
166	из всех	2	2
167	мы не	7	2
168	к началу	1	2
169	первый план	2	2
170	с другой	10	2
171	себе и	2	2
172	что они	3	2
173	как к	1	2
174	все остальные	4	2
175	хотя и	2	2
176	когда он	2	2
177	целый ряд	4	2
178	и как	5	2
179	в действительности	1	2
180	бы и	2	2
181	в нашем	2	2
182	отчасти и	1	2
183	с их	1	2
184	и те	2	2
185	что она	4	2
186	и еще	1	2
187	в узком	1	2
188	в виде	2	2
189	для понимания	1	2
190	так например	1	2
191	старого и	1	2
192	ни в	4	2
193	с тем	7	2
194	в слове	2	2
195	несмотря на	2	2
196	в развитии	12	2
197	для него	2	2
198	и при	2	2
199	в своей	4	2
200	в котором	4	2
201	с точки	18	2
202	в которых	3	2
203	друг другу	3	2
204	если бы	5	2
205	и эти	2	2
206	не могли	2	2
207	на котором	1	2
208	дело в	2	2
209	чтобы стать	1	2
210	того как	2	2
211	этом процессе	1	2
212	в каком	3	2
213	фактов и	4	2
214	начиная с	2	2
215	числе и	1	2
216	той или	1	2
217	нашей работы	8	2
218	данном случае	2	2
219	только не	1	2
220	то время	5	2
221	с собой	2	2
222	в борьбе	1	2
223	две части	2	2
224	можно сказать	5	2
225	в значительной	2	2
226	на одном	1	2
227	во всей	4	2
228	было бы	4	2
229	но с	1	2
230	что он	7	2
231	это не	1	2
232	вопрос об	6	2
233	образов в	1	2
234	уже в	3	2
235	в известном	2	2
236	из них	1	2
237	в одном	4	2
238	к ним	1	2
239	как раз	4	2
240	в других	1	2
241	для того	15	2
242	связан с	5	2
243	человека и	3	2
244	них и	1	2
245	одной стороны	9	2
246	и исторической	1	2
247	не может	12	2
248	о себе	1	2
249	вместе с	9	2
250	так же	16	2
251	из которых	3	2
252	в данном	2	2
253	а не	3	2
254	в речи	2	2
255	особенности на	1	2
256	с этой	6	2
257	все же	3	2
258	и для	1	2
259	себя на	1	2
260	в эту	1	2
261	а в	2	2
262	между ними	2	2
263	это в	1	2
264	другой стороны	9	2
265	от всех	3	2
266	к этому	4	2
267	смысле слова	3	1
268	как известно	3	1
269	этот характер	1	1
270	речь идет	2	1
271	как целому	1	1
272	этого последнего	1	1
273	идет о	2	1
274	почти всегда	2	1
275	он всегда	1	1
276	от всяких	1	1
277	и развитие	1	1
278	всего того	1	1
279	и значение	1	1
280	по мнению	1	1
281	шаг вперед	1	1
282	что между	2	1
283	является наиболее	2	1
284	бы что	2	1
285	большую роль	1	1
286	вопрос о	7	1
287	и новые	1	1
288	науки и	1	1
289	сущности это	1	1
290	он как	2	1
291	свою особую	1	1
292	между этими	6	1
293	вместо того	2	1
294	то это	1	1
295	и со	1	1
296	как впрочем	2	1
297	к своему	1	1
298	собой в	1	1
299	по этому	1	1
300	между собой	5	1
301	содержатся в	1	1
302	мы наблюдали	1	1
303	оно ни	1	1
304	в чем	4	1
305	явлений с	1	1
306	видим таким	3	1
307	а следовательно	1	1
308	друг к	1	1
309	мышления как	5	1
310	то он	1	1
311	одном и	1	1
312	которое нашло	1	1
313	в эти	1	1
314	по отношению	7	1
315	в новом	3	1
316	некоторые черты	1	1
317	значение для	1	1
318	и речи	38	1
319	приближается к	1	1
320	которые не	3	1
321	чем же	1	1
322	своеобразную роль	1	1
323	в одной	3	1
324	как в	4	1
325	для всех	4	1
326	стороны и	1	1
327	части в	1	1
328	природе совершенно	1	1
329	что нет	1	1
330	речи необходимо	1	1
331	нового и	2	1
332	в непосредственной	1	1
333	развития все	1	1
334	речь шла	1	1
335	за собой	2	1
336	истинное значение	1	1
337	не можем	1	1
338	та же	1	1
339	автор в	1	1
340	и у	1	1
341	этих моментов	1	1
342	он в	3	1
343	включает в	1	1
344	из этих	3	1
345	им в	1	1
346	как он	3	1
347	всей его	3	1
348	но на	1	1
349	вообще не	1	1
350	всех остальных	3	1
351	а скорее	2	1
352	фактический материал	1	1
353	и писать	1	1
354	ключ к	2	1
355	состоит в	1	1
356	к одному	1	1
357	не к	2	1
358	понятий и	4	1
359	силой с	1	1
360	мы полагаем	1	1
361	понимания и	1	1
362	и вот	2	1
363	самой сущности	1	1
364	одним примером	1	1
365	в доме	1	1
366	свою силу	1	1
367	чем она	1	1
368	нами ранее	1	1
369	их из	1	1
370	из него	1	1
371	можно было	3	1
372	в основу	2	1
373	для всей	1	1
374	связанные с	1	1
375	есть все	2	1
376	и всем	1	1
377	в ход	1	1
378	что мысль	2	1
379	на все	3	1
380	на этой	1	1
381	лишь в	6	1
382	заключается в	8	1
383	и чистой	1	1
384	с другими	2	1
385	действительности в	1	1
386	этом смысле	1	1
387	этим именем	1	1
388	из первых	1	1
389	этому первому	1	1
390	о которых	1	1
391	которой не	1	1
392	в приложении	2	1
393	автора и	1	1
394	в один	2	1
395	можно так	1	1
396	и сейчас	1	1
397	верно в	1	1
398	и мышления	11	1
399	мысль и	3	1
400	шла о	1	1
401	лежат в	1	1
402	наших дней	1	1
403	просто в	1	1
404	функции и	6	1
405	если можно	1	1
406	приложении к	2	1
407	мы говорили	3	1
408	еще с	1	1
409	оказывается что	1	1
410	в отличие	1	1
411	мысли и	6	1
412	и сделали	1	1
413	бы мы	1	1
414	результате этого	1	1
415	почти совершенно	1	1
416	точку зрения	2	1
417	совершенно иначе	1	1
418	которые в	1	1
419	времен и	1	1
420	речи в	14	1
421	войти в	1	1
422	том же	2	1
423	о двух	1	1
424	показать что	2	1
425	и вся	1	1
426	тому что	5	1
427	имели в	1	1
428	далее что	1	1
429	самого начала	8	1
430	этими двумя	2	1
431	не имеет	2	1
432	тогда когда	3	1
433	и сама	1	1
434	здравому смыслу	1	1
435	он с	1	1
436	следовательно и	1	1
437	и всегда	1	1
438	только и	1	1
439	в самой	1	1
440	слова как	2	1
441	что самое	2	1
442	этих последних	1	1
443	в другую	1	1
444	он хочет	1	1
445	обобщения и	1	1
446	за исключением	1	1
447	и другая	1	1
448	и является	1	1
449	ибо все	2	1
450	как будто	1	1
451	этом отношении	4	1
452	с другом	4	1
