N	2gram	Voloshinov_2	Problemy
1	и в	19	46
2	чужое слово	8	40
3	то есть	2	40
4	и не	19	27
5	чужого слова	13	23
6	может быть	28	23
7	не может	18	19
8	как бы	19	19
9	в нем	11	17
10	в этом	15	16
11	у достоевского	1	16
12	не только	13	14
13	и т.п	10	14
14	слова в	8	13
15	чужим словом	1	13
16	перед нами	3	12
17	как мы	15	12
18	но и	10	12
19	как и	9	12
20	на чужое	3	11
21	и на	5	11
22	точки зрения	17	11
23	в одном	1	11
24	а не	9	11
25	в пределах	10	10
26	не в	10	10
27	между ними	2	10
28	в самом	6	9
29	с точки	13	9
30	слово не	1	9
31	и все	6	9
32	в его	5	9
33	в том	7	9
34	в большинстве	5	9
35	вовсе не	11	9
36	прежде всего	7	9
37	чужому слову	1	9
38	до сих	3	8
39	конечно не	4	8
40	большинстве случаев	5	8
41	сих пор	3	8
42	или в	2	8
43	в сущности	14	7
44	еще не	3	7
45	в себе	4	7
46	и с	2	7
47	слово и	3	7
48	слова с	1	7
49	по себе	3	7
50	что ж	1	7
51	как раз	4	7
52	слова и	6	7
53	то же	16	6
54	никогда не	7	6
55	и он	2	6
56	хотя и	1	6
57	но в	7	6
58	слово в	3	6
59	к одному	1	6
60	в каждом	1	6
61	ни в	6	6
62	на фоне	1	6
63	но это	1	6
64	и его	16	6
65	в него	1	6
66	с чужим	1	6
67	что он	4	6
68	только в	8	6
69	есть в	1	6
70	друг друга	2	6
71	и между	1	6
72	к себе	1	6
73	все это	1	6
74	мы увидим	2	6
75	к другому	5	5
76	в котором	3	5
77	установки на	1	5
78	с его	8	5
79	во всех	6	5
80	по отношению	8	5
81	слова на	3	5
82	за пределы	3	5
83	нам кажется	1	5
84	так сказать	14	5
85	при этом	9	5
86	это не	4	5
87	в жизни	2	5
88	рядом с	2	5
89	в то	8	5
90	в структуре	1	5
91	в самой	1	5
92	это слово	1	5
93	если же	2	5
94	и сам	1	5
95	о том	3	5
96	же время	8	5
97	к нему	5	5
98	если мы	6	5
99	так как	3	5
100	у него	2	5
101	с другом	1	5
102	друг с	1	5
103	речи и	13	5
104	отношению к	8	5
105	жизни и	2	5
106	например в	1	4
107	самом деле	9	4
108	в их	5	4
109	мы не	2	4
110	на себя	1	4
111	героя и	1	4
112	но не	2	4
113	как в	1	4
114	словом в	1	4
115	все же	5	4
116	кроме того	1	4
117	такое слово	1	4
118	все эти	3	4
119	он не	3	4
120	таким образом	14	4
121	и наконец	1	4
122	он и	2	4
123	том что	10	4
124	в этих	3	4
125	слово как	2	4
126	в процессе	18	4
127	этих двух	1	4
128	потому что	1	4
129	в направлении	6	4
130	слова но	1	4
131	здесь не	1	4
132	в себя	1	4
133	приводит к	2	4
134	так и	10	4
135	всех возможных	1	4
136	по мере	4	4
137	и здесь	5	4
138	и других	1	4
139	можно сказать	1	4
140	чужую речь	7	4
141	на чужую	2	4
142	же и	1	4
143	уже не	1	4
144	уже в	2	4
145	к ним	1	4
146	мы можем	6	4
147	еще и	1	4
148	до конца	2	4
149	превращается в	1	4
150	на границе	2	4
151	да и	3	4
152	должно быть	3	4
153	и нет	1	4
154	то перед	1	4
155	то что	4	4
156	не знает	2	4
157	совершенно не	5	4
158	что в	2	4
159	том числе	1	4
160	одним из	2	3
161	также и	1	3
162	человека и	1	3
163	сам по	1	3
164	и это	3	3
165	тем же	4	3
166	между двумя	1	3
167	и до	3	3
168	мы уже	6	3
169	той же	3	3
170	и о	2	3
171	мы и	1	3
172	то это	1	3
173	конечно и	2	3
174	как чужое	1	3
175	отличие от	3	3
176	значение для	1	3
177	в центре	1	3
178	в той	5	3
179	в своем	2	3
180	более или	2	3
181	в условиях	1	3
182	из этих	1	3
183	в этой	3	3
184	как он	1	3
185	на то	4	3
186	но именно	1	3
187	не к	3	3
188	было бы	4	3
189	кажется что	1	3
190	далеко не	2	3
191	разобранные нами	2	3
192	в слове	4	3
193	или менее	2	3
194	и их	4	3
195	в своей	3	3
196	в отличие	3	3
197	не как	3	3
198	установка на	2	3
199	мы сказали	3	3
200	но он	1	3
201	войти в	1	3
202	в отношении	4	3
203	дело в	1	3
204	слова как	2	3
205	не могут	1	3
206	числе и	1	3
207	но при	1	3
208	чужой речи	53	3
209	здесь нет	1	3
210	нам уже	1	3
211	если бы	11	3
212	и т.д	4	3
213	и что	1	3
214	в различных	3	3
215	и только	1	3
216	слов и	3	3
217	в формах	4	3
218	себя в	2	3
219	только на	4	3
220	в единстве	4	3
221	ведь это	2	3
222	в диалоге	2	3
223	что и	3	3
224	тем что	2	3
225	и даже	2	3
226	с другой	3	3
227	себя и	1	3
228	более того	6	3
229	с помощью	6	3
230	него в	1	3
231	так же	5	3
232	что же	1	3
233	другого человека	1	3
234	но для	2	3
235	и для	7	3
236	в речи	2	3
237	бы в	4	3
238	еще более	2	3
239	диалога в	2	3
240	слово слово	1	3
241	другой стороны	1	3
242	того же	5	3
243	в речь	1	3
244	и другие	1	3
245	смысле слова	5	2
246	отношения к	2	2
247	чужое высказывание	9	2
248	а как	4	2
249	вопрос о	2	2
250	не была	1	2
251	он как	1	2
252	собою не	1	2
253	предметное значение	2	2
254	мы здесь	2	2
255	установку на	1	2
256	там и	1	2
257	а следовательно	1	2
258	как если	4	2
259	если в	1	2
260	к слову	1	2
261	то такой	2	2
262	уже приходилось	1	2
263	оно является	2	2
264	в одной	2	2
265	с этим	3	2
266	прямой и	1	2
267	стороны и	2	2
268	в художественном	1	2
269	как нам	1	2
270	когда он	1	2
271	и как	6	2
272	не было	3	2
273	его к	2	2
274	увидим что	1	2
275	от этого	2	2
276	бы не	2	2
277	так в	1	2
278	но ведь	3	2
279	широком смысле	1	2
280	должна быть	4	2
281	на том	1	2
282	в узком	2	2
283	в корне	3	2
284	оно должно	1	2
285	слово или	1	2
286	данное слово	4	2
287	эпохи возрождения	1	2
288	но все	1	2
289	жизненных отношений	1	2
290	высказывания и	11	2
291	высказывание в	8	2
292	на все	2	2
293	лишь в	14	2
294	хотя бы	6	2
295	от одного	3	2
296	ко второму	1	2
297	может стать	2	2
298	на почве	9	2
299	он есть	1	2
300	и тем	4	2
301	к области	1	2
302	этом мы	1	2
303	этих высказываний	1	2
304	вернемся к	1	2
305	зрения своего	2	2
306	что такое	1	2
307	в авторский	1	2
308	монологический контекст	1	2
309	мы конечно	1	2
310	почти не	1	2
311	себе а	1	2
312	мысли и	3	2
313	могло бы	1	2
314	не менее	1	2
315	не могли	1	2
316	уже сказали	1	2
317	те изменения	1	2
318	в атмосфере	2	2
319	слова мы	1	2
320	авторского контекста	8	2
321	речь и	4	2
322	одна из	7	2
323	одной плоскости	1	2
324	но она	1	2
325	слово по	1	2
326	не могло	1	2
327	следовательно и	2	2
328	ничего не	4	2
329	только и	1	2
330	слову и	1	2
331	отношении к	5	2
332	и является	2	2
333	этих случаях	1	2
334	и мысли	1	2
335	если только	1	2
336	в стиле	1	2
337	у нас	3	2
338	языка в	3	2
339	могут быть	3	2
340	к тому	6	2
341	той или	4	2
342	него как	1	2
343	языка и	15	2
344	в другом	3	2
345	в плоскости	1	2
346	монологического высказывания	5	2
347	из одного	4	2
348	с ним	1	2
349	как выражение	1	2
350	лишь как	2	2
351	между тем	6	2
352	в языке	7	2
353	здесь в	2	2
354	все время	2	2
355	единого и	1	2
356	и следовательно	6	2
357	и всякое	2	2
358	но с	1	2
359	вступить в	3	2
360	отчасти и	1	2
361	и так	1	2
362	не проникает	1	2
363	так что	1	2
364	и показать	1	2
365	речь в	4	2
366	слово но	1	2
367	для него	9	2
368	сами по	1	2
369	а в	3	2
370	и речь	2	2
371	в других	1	2
372	о которых	1	2
373	к самому	1	2
374	именно как	2	2
375	или иной	5	2
376	всякое высказывание	3	2
377	друга но	1	2
378	влияние на	4	2
