N	3gram	Tiupa_Hudo_1	Problemy
1	то же время	5	10
2	в то же	5	10
3	с самим собою	1	7
4	в отношении к	1	7
5	с самим собой	1	7
6	по отношению к	9	6
7	в той или	2	4
8	и прежде всего	1	4
9	той или иной	4	4
10	в этом смысле	3	3
11	и в самом	1	3
12	бы то ни	1	3
13	одно и то	3	3
14	то ни было	1	3
15	и то же	3	3
16	с другой стороны	5	3
17	не может быть	3	3
18	к тому же	1	3
19	в слове о	2	2
20	чего бы то	1	2
21	человека с человеком	1	2
22	с точки зрения	3	2
23	и в то	1	2
24	в отличие от	7	2
25	или иной форме	1	2
26	о мире и	1	2
27	и в слове	1	2
28	подобно тому как	1	2
29	по своему смыслу	1	2
30	в том что	7	2
31	именно потому что	1	2
32	с ними и	1	1
33	внутренней речи как	1	1
34	самим собою в	1	1
35	то есть как	1	1
36	он мог бы	1	1
37	бы ни был	1	1
38	однако в отличие	1	1
39	в том и	2	1
40	том что он	1	1
41	так и не	4	1
42	в этом случае	1	1
43	и по отношению	1	1
44	себе в этом	1	1
45	и для других	1	1
46	для себя и	1	1
47	но не в	1	1
48	по своей структуре	1	1
49	что он не	1	1
50	не входит в	1	1
51	заключает в себе	1	1
52	но вы как	1	1
53	говорит что он	1	1
54	том или ином	1	1
55	бы развернуть в	1	1
56	он ни был	1	1
57	во всей своей	1	1
58	по крайней мере	1	1
59	может быть и	2	1
60	человека с его	1	1
61	к тому что	2	1
62	ибо и в	1	1
63	в значительной степени	1	1
64	отношению к герою	2	1
65	кто бы они	1	1
66	в том или	1	1
67	и со всеми	1	1
68	незаметно для читателя	1	1
69	но и внутренне	1	1
70	отношении к нему	1	1
71	всех без исключения	3	1
72	все без исключения	1	1
73	и пусть пусть	1	1
74	продолжением и развитием	1	1
75	прежде всего в	1	1
76	как впрочем и	1	1
77	и в том	1	1
78	здесь как бы	1	1
79	по ту сторону	1	1
80	в то время	1	1
81	как бы не	1	1
82	как и в	1	1
83	в свою очередь	2	1
84	и того же	2	1
85	о том что	1	1
86	никогда не бывает	1	1
87	в реальной действительности	1	1
88	можно сказать что	3	1
89	бы они ни	1	1
90	они ни были	1	1
91	одного и того	2	1
92	друг от друга	1	1
93	жизнь в которой	1	1
94	тем не менее	3	1
95	как бы в	1	1
96	больше и больше	1	1
97	с которыми он	1	1
98	сама по себе	2	1
99	а в то	1	1
100	то что они	1	1
101	для того чтобы	2	1
102	этом смысле можно	1	1
103	всей своей полноте	1	1
104	то же самое	1	1
105	помимо его воли	1	1
106	входит в его	1	1
