N	3gram	Vygotskiy__7	Formalny
1	с точки зрения	21	14
2	не может быть	4	14
3	на самом деле	2	12
4	в то же	1	7
5	во всяком случае	1	6
6	в зависимости от	1	5
7	с другой стороны	1	5
8	в самом деле	4	4
9	подобно тому как	1	4
10	и не может	1	4
11	в данном случае	5	4
12	в большинстве случаев	2	4
13	в направлении к	2	4
14	для того чтобы	18	4
15	потому что он	2	3
16	по отношению к	5	3
17	то же самое	5	3
18	в этом отношении	3	3
19	вместе с тем	4	3
20	в одной плоскости	1	3
21	с тем же	1	3
22	в том что	13	3
23	тем же правом	1	3
24	нет и не	2	2
25	одним и тем	2	2
26	в этом смысле	1	2
27	самом же деле	1	2
28	и во всяком	1	2
29	следовательно и в	1	2
30	в отличие от	2	2
31	в неразрывной связи	1	2
32	на самом же	1	2
33	же правом можно	1	2
34	и в направлении	1	2
35	и тем же	2	2
36	слова и его	4	2
37	в высшей степени	1	2
38	мы не можем	3	2
39	так и в	1	2
40	точки зрения самого	2	2
41	не только не	9	2
42	и для них	1	2
43	к тому что	6	2
44	только в процессе	1	2
45	тем не менее	3	2
46	смысле этого слова	3	2
47	в конце концов	1	2
48	как мы видели	3	2
49	сменяющих друг друга	1	1
50	что в этом	2	1
51	в основе всех	1	1
52	к другому но	1	1
53	от реального предмета	1	1
54	и столь же	2	1
55	дело здесь не	1	1
56	лишь в той	2	1
57	в каждый данный	1	1
58	и до конца	1	1
59	свое выражение в	5	1
60	в том же	1	1
61	в этом случае	14	1
62	таким образом оказывается	1	1
63	том что это	1	1
64	каждый данный момент	1	1
65	в одной из	1	1
66	а следовательно и	1	1
67	к его значению	1	1
68	в лучшем случае	2	1
69	того как мы	1	1
70	и его значением	2	1
71	от одного к	1	1
72	сам по себе	1	1
73	не совпадает с	3	1
74	друг на друга	1	1
75	из того что	2	1
76	в собственном смысле	3	1
77	дистанция между ними	1	1
78	как это делают	1	1
79	чтобы она могла	1	1
80	в той мере	2	1
81	здесь не в	1	1
82	этом случае в	2	1
83	представляется нам в	1	1
84	с этой точки	4	1
85	именно в этом	2	1
86	до сих пор	3	1
87	начала и до	1	1
88	и что в	1	1
89	тот факт что	1	1
90	так же как	7	1
91	мы знаем не	1	1
92	не только в	1	1
93	они полагают что	1	1
94	с одной стороны	5	1
95	слово входит в	1	1
96	к слову а	1	1
97	но при этом	1	1
98	они не совпадают	1	1
99	один из моментов	1	1
100	и вместе с	2	1
101	связаны между собой	3	1
102	никогда не может	1	1
103	остается тем же	1	1
104	в такой же	3	1
105	но с точки	2	1
106	в последнее время	2	1
107	о чем говорится	4	1
108	том что они	2	1
109	мере в какой	2	1
110	и той же	2	1
111	потому что они	1	1
112	этой точки зрения	4	1
113	в действительности но	1	1
114	о том что	4	1
115	таким образом все	1	1
116	в той же	2	1
117	языка и его	1	1
118	неразрывной связи с	1	1
119	по тем же	1	1
120	может и не	1	1
121	можно было бы	1	1
122	факт сам по	1	1
123	в понятии внутренней	1	1
124	с самого начала	7	1
125	так как эта	1	1
126	в этом заключается	1	1
127	той или иной	1	1
128	но все же	1	1
129	можно сказать что	3	1
130	одного к другому	1	1
131	на то что	4	1
132	к действительности и	1	1
133	в слове есть	1	1
134	в том числе	1	1
135	одной и той	2	1
136	той же мере	2	1
137	сама по себе	1	1
138	друг с другом	2	1
139	сделать вывод что	2	1
140	случае не может	1	1
141	большинстве случаев является	1	1
142	друг друга и	1	1
143	той мере в	2	1
144	как и в	3	1
145	что между ними	1	1
146	она не может	1	1
147	том числе и	1	1
