N	3gram	Vygotskiy__2	StatiiOP
1	в том что	17	16
2	о том что	4	11
3	в этом отношении	5	9
4	и т д	2	6
5	том что он	3	5
6	до сих пор	5	5
7	вместе с тем	1	5
8	для того чтобы	13	5
9	к тому что	2	5
10	что он не	2	4
11	то обстоятельство что	1	4
12	после того как	1	4
13	тот факт что	1	4
14	и т п	8	3
15	так же как	4	3
16	с другой стороны	2	3
17	во всяком случае	2	3
18	с самого начала	1	3
19	том что в	2	2
20	только потому что	2	2
21	и в полном	1	2
22	с точки зрения	10	2
23	принять во внимание	1	2
24	сами по себе	3	2
25	в отличие от	1	2
26	бы то ни	2	2
27	то ни было	1	2
28	что оба эти	1	2
29	не в том	2	2
30	более или менее	1	2
31	не только не	1	2
32	в самом деле	11	2
33	с тем что	3	2
34	на то что	6	2
35	за то что	1	2
36	по этому поводу	1	2
37	в том смысле	1	2
38	вне всякого сомнения	1	2
39	тем не менее	4	2
40	том что она	3	1
41	речь идет не	1	1
42	а между тем	1	1
43	же как в	1	1
44	должна была бы	1	1
45	о бахчисарайском фонтане	1	1
46	того чтобы показать	2	1
47	на самом деле	5	1
48	при помощи этой	1	1
49	в этом смысле	1	1
50	он не только	1	1
51	принадлежат к числу	1	1
52	что же касается	1	1
53	и как он	1	1
54	он не может	2	1
55	как и другие	1	1
56	идет не о	1	1
57	между тем в	1	1
58	в наши дни	1	1
59	сам по себе	4	1
60	целый ряд новых	1	1
61	не имеет никакого	1	1
62	следующее место из	1	1
63	точно так же	3	1
64	на этот вопрос	2	1
65	его отношений к	1	1
66	и характер его	1	1
67	тому же поводу	1	1
68	и вообще не	1	1
69	он никогда не	1	1
70	в зависимости от	1	1
71	одно и то	1	1
72	во внимание что	1	1
73	в чем же	1	1
74	это похоже на	1	1
75	в данном случае	4	1
76	том смысле что	1	1
77	в высшей степени	1	1
78	в конце концов	3	1
79	основное значение в	1	1
80	таким путем в	1	1
81	и то же	1	1
82	по сравнению с	2	1
83	к которому относится	1	1
84	столько же сколько	2	1
85	что он сам	1	1
86	одни и те	2	1
87	в связи с	1	1
88	что у пушкина	1	1
89	орудием в руках	1	1
90	что он просто	1	1
91	и в том	2	1
92	тем что в	1	1
93	вместо того чтобы	1	1
94	в свое время	1	1
95	ни в каком	2	1
96	который говорил что	1	1
97	то же время	2	1
98	и не до	1	1
99	не то что	1	1
100	заключается в том	10	1
101	в то время	3	1
102	в том чтобы	3	1
103	в свою очередь	2	1
104	в этом случае	1	1
105	виде как она	1	1
106	но он не	1	1
107	на этом основании	1	1
108	к выводу что	1	1
109	ничего общего с	1	1
110	и что следовательно	1	1
111	т п в	1	1
112	нужно сказать что	1	1
113	с того что	1	1
114	все это имеет	1	1
115	в сущности говоря	4	1
116	и те же	2	1
117	в то же	2	1
118	и что он	1	1
119	таким образом в	2	1
120	в отношении к	3	1
121	но именно в	1	1
122	не имеет ничего	1	1
