N	2gram	Tiupa_Hudo_1	Komedia
1	и в	14	22
2	и не	2	21
3	т е	4	16
4	молодого человека	1	14
5	том что	16	13
6	в том	12	12
7	так как	1	11
8	со стороны	3	11
9	ни в	5	10
10	потому что	5	10
11	в самом	4	9
12	до сих	2	9
13	сих пор	2	9
14	в этом	11	8
15	его в	3	8
16	в глазах	6	8
17	в своем	4	8
18	о том	12	8
19	если бы	3	8
20	в его	8	8
21	что он	9	8
22	молодой человек	1	8
23	едва ли	3	7
24	то же	9	7
25	при этом	12	7
26	об этом	5	7
27	в конце	4	7
28	о чем	1	7
29	только что	4	7
30	а в	7	7
31	в свою	1	7
32	самом деле	5	6
33	еще не	7	6
34	так что	2	6
35	в то	8	6
36	и его	5	6
37	к тому	7	6
38	того чтобы	3	6
39	свою очередь	1	6
40	ясно что	2	6
41	и что	2	6
42	может быть	5	6
43	как раз	4	6
44	речь идет	3	5
45	что его	1	5
46	отношение к	1	5
47	но в	5	5
48	не только	12	5
49	он не	4	5
50	в своей	10	5
51	в которых	1	5
52	не менее	5	5
53	же время	8	5
54	связи с	4	5
55	к себе	5	5
56	хотя и	2	5
57	с ним	4	5
58	что в	6	5
59	по отношению	8	5
60	из них	4	5
61	тем что	3	5
62	прежде всего	11	5
63	как это	1	5
64	все это	2	5
65	и т	11	4
66	в ней	4	4
67	с другой	1	4
68	тут же	1	4
69	нет и	1	4
70	отнюдь не	3	4
71	все же	3	4
72	когда он	1	4
73	то что	8	4
74	в себе	11	4
75	что она	4	4
76	но все	1	4
77	и с	4	4
78	с тем	1	4
79	несмотря на	4	4
80	точки зрения	5	4
81	не в	7	4
82	однако в	2	4
83	в отношении	1	4
84	самого начала	1	4
85	на него	2	4
86	у него	9	4
87	с самого	1	4
88	друг друга	5	4
89	так и	13	4
90	здесь нет	1	4
91	и поэтому	2	4
92	сразу же	1	4
93	не дает	1	4
94	т п	8	4
95	вовсе не	1	4
96	но и	5	4
97	до конца	2	4
98	ничем не	3	4
99	а не	12	4
100	в связи	3	4
101	и для	3	4
102	бы в	1	4
103	тем более	1	4
104	хотя бы	1	4
105	идет о	3	3
106	говорить о	3	3
107	на них	1	3
108	столь же	4	3
109	с его	5	3
110	в ее	3	3
111	с этим	3	3
112	в т	3	3
113	и к	4	3
114	в которой	1	3
115	в этой	8	3
116	и тот	1	3
117	как он	2	3
118	на то	4	3
119	не могла	1	3
120	в нем	3	3
121	что ни	1	3
122	приводит к	3	3
123	от нее	1	3
124	то ни	1	3
125	было бы	6	3
126	все равно	2	3
127	далеко не	1	3
128	как и	9	3
129	том как	3	3
130	на месте	1	3
131	с точки	3	3
132	тем не	4	3
133	их в	1	3
134	не имеет	2	3
135	никогда не	6	3
136	ничего не	8	3
137	же самое	1	3
138	на это	1	3
139	обращается к	1	3
140	одного из	1	3
141	в двух	1	3
142	не о	2	3
143	одной из	2	3
144	нисколько не	1	3
145	с одной	1	3
146	в начале	2	3
147	что не	2	3
148	всяком случае	1	3
149	отношению к	8	3
150	и даже	3	3
151	даже не	1	3
152	ему не	2	3
153	перед ним	1	3
154	один из	4	3
155	в частности	5	3
156	не может	7	3
157	по своему	3	3
158	одной стороны	1	3
159	как бы	7	3
160	с этой	2	3
161	в целом	2	3
162	еще больше	1	3
163	теперь же	1	3
164	не знает	2	3
165	все что	1	3
166	в какой	1	3
167	во всяком	1	3
168	в совершенном	1	2
169	человека и	1	2
170	достаточно вспомнить	1	2
171	из его	1	2
172	его не	1	2
173	мы не	2	2
174	не слишком	1	2
175	в сущности	1	2
176	х годов	1	2
177	и он	5	2
178	но при	1	2
179	и на	3	2
180	во всех	1	2
181	в изображении	2	2
182	конечном счете	2	2
183	отличие от	1	2
184	что они	1	2
185	и я	1	2
186	как в	8	2
187	стороны и	1	2
188	что касается	1	2
189	в результате	2	2
190	в герое	1	2
191	и хотя	1	2
192	всего лишь	4	2
193	так или	2	2
