N	2gram	Vygotskiy__5	StatiiOP
1	и в	16	29
2	том что	15	27
3	в том	18	27
4	в этом	25	21
5	не только	16	19
6	но и	6	19
7	что в	16	19
8	о том	8	17
9	в его	11	13
10	что он	25	13
11	в которой	5	11
12	то что	26	11
13	все это	2	11
14	таким образом	19	10
15	к тому	6	10
16	в своем	5	9
17	он не	8	9
18	потому что	21	9
19	так и	7	9
20	этом отношении	5	9
21	и не	12	9
22	как на	3	9
23	но в	6	8
24	как раз	1	8
25	по поводу	2	8
26	я не	2	7
27	в ней	2	7
28	в самом	4	7
29	но все	2	7
30	в своей	2	7
31	в котором	2	7
32	не столько	1	7
33	тому что	5	7
34	того как	5	7
35	для того	14	7
36	в виду	2	7
37	с тем	3	7
38	вместе с	4	7
39	одним из	2	6
40	вопрос о	12	6
41	и на	6	6
42	все же	3	6
43	вовсе не	2	6
44	того чтобы	17	6
45	и его	3	6
46	об этом	1	6
47	и что	12	6
48	в одном	3	6
49	до сих	3	6
50	было бы	10	5
51	точки зрения	18	5
52	была бы	1	5
53	того что	16	5
54	между тем	3	5
55	в качестве	4	5
56	в письме	1	5
57	прежде всего	3	5
58	а не	10	5
59	о чем	2	5
60	в той	6	5
61	как бы	5	5
62	сих пор	3	5
63	то обстоятельство	2	4
64	кроме того	1	4
65	и к	2	4
66	не приходится	1	4
67	в нем	7	4
68	что у	2	4
69	в другом	6	4
70	и с	3	4
71	должен был	1	4
72	не в	6	4
73	ничего не	5	4
74	обстоятельство что	2	4
75	и о	1	4
76	разумеется что	1	4
77	после того	1	4
78	раньше чем	3	4
79	но с	2	4
80	связи с	3	4
81	при помощи	1	4
82	для него	5	4
83	до того	2	4
84	с другой	4	4
85	именно в	4	4
86	в речи	1	4
87	в частности	3	4
88	работы над	1	4
89	еще более	5	4
90	к этому	3	4
91	например в	1	3
92	же как	7	3
93	самом деле	3	3
94	на самом	1	3
95	в их	3	3
96	оба эти	4	3
97	хотя бы	5	3
98	и он	1	3
99	но не	10	3
100	могло быть	1	3
101	не то	4	3
102	в общем	1	3
103	которые не	2	3
104	как в	5	3
105	с этим	3	3
106	не было	1	3
107	что это	1	3
108	в известном	8	3
109	тому же	2	3
110	вообще не	4	3
111	в начале	1	3
112	отношений между	2	3
113	из них	2	3
114	ни в	1	3
115	в этих	3	3
116	но он	7	3
117	по себе	7	3
118	не менее	3	3
119	что эта	3	3
120	в обоих	1	3
121	самого начала	5	3
122	что ему	1	3
123	одной из	3	3
124	иметь в	1	3
125	не могло	1	3
126	никогда не	5	3
127	и по	4	3
128	это слово	1	3
129	тем что	5	3
130	у нас	2	3
131	оно не	1	3
132	с самого	5	3
133	на нее	2	3
134	и здесь	2	3
135	на вопрос	5	3
136	в пользу	1	3
137	но это	3	3
138	так что	4	3
