N	2gram	Losev_Dial_4	Problema
1	то что	16	42
2	вовсе не	6	35
3	и в	15	32
4	и не	30	31
5	не есть	40	29
6	не просто	7	23
7	в этом	11	19
8	не менее	2	19
9	тем не	2	18
10	понятие символа	1	17
11	не только	8	17
12	в символе	1	17
13	потому что	10	16
14	в себе	8	15
15	по себе	13	15
16	в виде	3	15
17	а не	18	15
18	но в	3	14
19	у нас	3	14
20	есть символ	5	14
21	может быть	17	14
22	как бы	14	14
23	что мы	7	13
24	в нем	5	13
25	и тем	6	13
26	при помощи	3	13
27	как раз	4	13
28	сказать что	6	13
29	вещи и	2	12
30	том что	10	12
31	что в	7	12
32	так и	5	12
33	а именно	6	12
34	и т	17	11
35	также и	4	11
36	есть нечто	2	11
37	так как	14	11
38	о том	5	11
39	и даже	6	11
40	если мы	5	11
41	ничего общего	4	11
42	то же	9	10
43	отнюдь не	4	10
44	в этой	4	10
45	т д	15	10
46	об этом	3	10
47	ничего не	17	10
48	символ есть	4	10
49	прежде всего	11	10
50	нет ничего	6	10
51	еще не	4	9
52	художественный образ	1	9
53	того чтобы	5	9
54	и это	8	9
55	и что	9	9
56	но и	4	9
57	в данном	3	9
58	это есть	13	9
59	что же	2	9
60	в том	11	9
61	так же	4	9
62	и о	8	8
63	и ее	8	8
64	и на	5	8
65	общего с	3	8
66	все эти	3	8
67	на то	5	8
68	для того	5	8
69	было бы	9	8
70	в своей	3	8
71	когда мы	1	8
72	есть только	3	8
73	данном случае	1	8
74	как нечто	2	8
75	даже и	3	8
76	не может	11	8
77	но это	4	8
78	смысле слова	1	7
79	сам по	2	7
80	во всех	2	7
81	тоже не	2	7
82	всех этих	1	7
83	содержит в	1	7
84	ни в	8	7
85	в них	2	7
86	между собою	2	7
87	символ в	6	7
88	как мы	1	7
89	никогда не	2	7
90	того что	13	7
91	что он	7	7
92	только в	7	7
93	тем что	2	7
94	все это	9	7
95	и все	11	7
96	во всяком	2	7
97	есть обязательно	2	6
98	и то	3	6
99	на самом	1	6
100	и есть	19	6
101	есть не	5	6
102	говорить о	11	6
103	но как	2	6
104	за пределы	3	6
105	и как	4	6
106	в самом	2	6
107	и если	3	6
108	при этом	2	6
109	его в	1	6
110	это не	12	6
111	что такое	5	6
112	как символ	1	6
113	в то	6	6
114	таким образом	5	6
115	в виду	9	6
116	и здесь	1	6
117	в его	4	6
118	этом смысле	4	6
119	так что	6	6
120	то и	2	6
121	в конце	1	6
122	как это	2	6
