N	3gram	Vygotskiy__1	Istorich
1	и т д	1	18
2	до сих пор	4	6
3	точно так же	1	6
4	вместе с тем	5	5
5	в том что	15	5
6	но все же	1	4
7	что он не	1	4
8	так же как	5	4
9	не только в	1	4
10	по отношению к	7	3
11	можно было бы	3	3
12	с одной стороны	8	3
13	мы уже знаем	1	3
14	в другом месте	6	2
15	потому что он	1	2
16	на самом деле	1	2
17	вместо того чтобы	2	2
18	наряду с этим	1	2
19	но и в	1	2
20	с другой стороны	9	2
21	не может быть	5	2
22	о том что	6	2
23	и вместе с	1	2
24	с самого начала	8	2
25	на то что	3	2
26	том что в	2	1
27	не в состоянии	2	1
28	до наших дней	1	1
29	он должен быть	2	1
30	и что самое	1	1
31	другой стороны в	1	1
32	это так то	1	1
33	и той же	2	1
34	является не только	1	1
35	влечет за собой	2	1
36	должен был бы	1	1
37	совершенно то же	1	1
38	друг от друга	3	1
39	что можно было	1	1
40	значение как и	1	1
41	в зависимости от	2	1
42	сам по себе	3	1
43	в отличие от	1	1
44	в свою противоположность	1	1
45	перед нами как	1	1
46	летнего возраста в	1	1
47	показать что эти	1	1
48	таким образом мы	1	1
49	в высшей степени	4	1
50	в сущности это	1	1
51	смысле этого слова	3	1
52	и то же	2	1
53	тем не менее	1	1
54	древних времен и	1	1
55	если это так	1	1
56	но вместе с	4	1
57	в этой связи	1	1
58	как мы увидим	1	1
59	в которой она	1	1
60	тем что в	1	1
61	потому что они	1	1
62	на вопрос о	2	1
63	в тех случаях	1	1
64	надо сказать что	1	1
65	и пр в	1	1
66	он не боится	1	1
67	мы не можем	1	1
68	но об этом	1	1
69	превращается в свою	1	1
70	что у него	1	1
71	это значит что	1	1
72	не только не	1	1
73	что мы знаем	1	1
74	и это положение	1	1
75	тех случаях когда	1	1
76	одной и той	2	1
77	в силу своей	1	1
78	по направлению к	1	1
79	друг с другом	4	1
80	том что он	2	1
81	мы видели что	1	1
