N	3gram	Vygotskiy__4	Literetu
1	то же время	1	9
2	в то же	1	9
3	не может быть	1	7
4	с одной стороны	3	6
5	в конечном счете	1	5
6	в том что	12	5
7	с другой стороны	2	4
8	с точки зрения	4	3
9	в том чтобы	3	3
10	по отношению к	1	3
11	речь идет о	2	3
12	о том что	10	2
13	подобно тому как	1	2
14	и т п	3	2
15	за то что	3	2
16	в первый раз	3	2
17	и в сущности	1	1
18	тех пор пока	2	1
19	что не может	1	1
20	то же самое	6	1
21	тем что в	1	1
22	и не может	1	1
23	вместе с тем	2	1
24	что он не	4	1
25	бы то ни	1	1
26	только то что	1	1
27	из того что	1	1
28	вместе с ним	1	1
29	в сущности говоря	2	1
30	можно было бы	4	1
31	все той же	1	1
32	до тех пор	2	1
33	с этой точки	1	1
34	у него нет	1	1
35	и в то	1	1
36	ничего общего с	1	1
37	при таком взгляде	1	1
38	в конце концов	3	1
39	чтобы извлечь из	1	1
40	и не было	1	1
41	во всех этих	2	1
42	слова и когда	1	1
43	я не могу	1	1
44	в целом ряде	1	1
45	все то что	11	1
46	органической связи с	1	1
47	этой точки зрения	1	1
48	при этом как	1	1
49	когда речь идет	1	1
50	мы не можем	1	1
51	имел в виду	1	1
52	что может быть	2	1
53	может быть это	2	1
54	в свою очередь	1	1
55	что в ней	2	1
56	на самом деле	5	1
57	то есть в	1	1
58	не только не	2	1
59	то ни было	1	1
60	например с точки	1	1
61	а с другой	1	1
62	к тому что	5	1
63	место в этом	1	1
64	быть не может	1	1
65	для того чтобы	19	1
