N	3gram	Vinokur_Ku_3	Psycholo
1	и т п	41	15
2	совершенно ясно что	2	14
3	в том что	8	9
4	не может быть	3	8
5	и т д	8	8
6	в самом деле	11	7
7	в том чтобы	3	7
8	о том что	3	7
9	во всяком случае	1	6
10	заключается в том	1	6
11	в зависимости от	7	5
12	в то время	1	5
13	не в том	2	5
14	само по себе	1	5
15	этой точки зрения	1	5
16	с другой стороны	3	5
17	с одной стороны	4	5
18	для того чтобы	11	5
19	с этой точки	1	4
20	так же как	1	4
21	только тогда когда	4	4
22	в какой мере	2	3
23	и той же	1	3
24	только в том	2	3
25	до сих пор	8	3
26	в отличие от	2	3
27	в собственном смысле	1	3
28	ни в какой	2	3
29	одной и той	1	3
30	и так как	1	3
31	не только не	1	3
32	в конечном счете	1	3
33	что внутренняя форма	1	2
34	потому что он	1	2
35	хотя и не	1	2
36	более или менее	2	2
37	в этом смысле	1	2
38	то же самое	1	2
39	в силу того	1	2
40	мы не можем	1	2
41	с точки зрения	16	2
42	имеет в виду	1	2
43	в таком случае	2	2
44	тем или иным	1	2
45	т п все	2	2
46	то или иное	2	2
47	п все это	1	2
48	из этих слов	1	2
49	вместе с тем	1	2
50	в том случае	4	2
51	тех или иных	1	2
52	так как они	1	2
53	собственном смысле слова	1	2
54	мы увидим что	1	2
55	целый ряд таких	1	2
56	в целом ряде	1	2
57	может быть совершенно	1	2
58	а в том	1	2
59	отнюдь не означает	1	2
60	силу того что	1	2
61	в русском языке	2	2
62	от того что	2	2
63	так и в	3	2
64	никогда не может	1	2
65	в одном из	1	2
66	и в самом	4	2
67	смысле этого слова	2	2
68	по этому поводу	1	2
69	сама по себе	2	2
70	на самом деле	3	2
71	тем не менее	9	2
72	что и в	2	2
73	что речь идет	1	2
74	может быть предметом	1	1
75	т д и	1	1
76	потому что как	3	1
77	и того же	2	1
78	что внешняя форма	1	1
79	и в поэзии	1	1
80	можно себе представить	1	1
81	должна быть положена	1	1
82	другой точки зрения	1	1
83	тех пор пока	4	1
84	тому что мы	1	1
85	точки зрения на	2	1
86	идет именно о	1	1
87	в чем же	1	1
88	потому что в	2	1
89	а вовсе не	1	1
90	одним и тем	2	1
91	могло бы составить	1	1
92	разных точек зрения	1	1
93	то ясно что	1	1
94	есть прежде всего	1	1
95	в том числе	2	1
96	удивительно что и	1	1
97	смыслу воспринимаемых им	1	1
98	я хочу сказать	1	1
99	принять во внимание	2	1
100	и в той	1	1
101	т п но	3	1
102	добавлением воспринимающего к	1	1
103	выходит за пределы	1	1
104	на точку зрения	2	1
105	к числу таких	1	1
106	не удивительно что	1	1
107	а также в	1	1
108	ни в коем	1	1
109	и в область	1	1
110	том что подобными	1	1
111	субъективным добавлением воспринимающего	1	1
112	тот же вопрос	1	1
113	каждой из этих	1	1
114	как увидим ниже	1	1
115	а может быть	1	1
116	с тем чтобы	2	1
117	а вместе с	1	1
118	и только после	2	1
119	в связи со	1	1
120	в той мере	1	1
121	какой мере не	2	1
122	его зависимость от	1	1
123	что я хочу	1	1
124	бы сказать что	3	1
125	воспринимающего к смыслу	1	1
126	и в области	3	1
127	мы приходим к	1	1
128	не то что	1	1
129	и тем не	3	1
130	в коем случае	1	1
131	ту или иную	1	1
132	речь идет именно	1	1
133	в процессе развития	1	1
134	чтобы понять что	1	1
135	иначе говоря нам	1	1
136	воспринимаемых им слов	1	1
137	не потому что	1	1
138	в первом случае	2	1
139	и тем же	2	1
140	не только в	3	1
141	то не удивительно	1	1
142	том что на	1	1
143	если же мы	1	1
144	совершенно не то	1	1
145	в известном смысле	2	1
146	и в этом	4	1
147	не могут быть	2	1
148	не иначе как	1	1
149	дело не в	2	1
150	той и другой	1	1
151	к смыслу воспринимаемых	1	1
152	в связи с	4	1
153	один из самых	1	1
154	то что он	1	1
155	только в силу	1	1
156	вся беда в	1	1
157	мере в какой	1	1
158	первом случае мы	1	1
159	беда в том	2	1
160	по своему содержанию	1	1
161	один и тот	2	1
162	на вопрос о	1	1
163	только о том	1	1
164	в тех случаях	1	1
165	только то что	2	1
166	об искусстве но	1	1
167	как и всякая	1	1
168	совершенно независимо от	1	1
169	тогда когда они	1	1
170	который может быть	1	1
171	что даже в	1	1
172	то мы увидим	1	1
173	до тех пор	4	1
174	когда мы говорим	1	1
175	д и т	1	1
176	но для того	1	1
177	во главу угла	1	1
178	против того что	1	1
179	и вместе с	1	1
180	в свою очередь	1	1
181	по существу то	1	1
182	вслед за этим	1	1
183	т п в	3	1
184	это отнюдь не	1	1
185	но вся беда	1	1
186	у нас в	1	1
187	одного и того	2	1
188	как в слове	1	1
189	даже в тех	1	1
190	в вопросе о	1	1
191	это действительно так	1	1
192	было бы сказать	3	1
193	той мере в	1	1
194	пор пока мы	1	1
195	пока мы не	1	1
196	т п то	1	1
197	наглядное представление о	1	1
198	по тому что	1	1
199	именно потому что	1	1
200	что целый ряд	1	1
201	том случае когда	3	1
202	что на самом	1	1
203	к тому же	2	1
204	точек зрения и	1	1
205	и тот же	2	1
206	смысл только в	1	1
207	формы и содержания	2	1
