N	2gram	Losev_Prob_2	Dialekti
1	не есть	33	54
2	т е	1	48
3	и не	37	27
4	а не	10	26
5	точки зрения	2	25
6	и т	6	24
7	и в	35	24
8	значит что	4	24
9	это значит	4	24
10	есть нечто	7	23
11	не только	24	23
12	т д	6	23
13	что такое	18	21
14	по себе	8	20
15	не может	13	19
16	не просто	11	18
17	ничего не	10	17
18	и есть	4	16
19	допустим что	2	16
20	и что	13	15
21	что все	6	14
22	то что	38	14
23	в таком	11	14
24	таким образом	4	13
25	что он	4	13
26	вовсе не	37	13
27	может быть	18	13
28	и даже	11	13
29	что это	1	12
30	есть только	8	12
31	того что	12	12
32	есть и	1	12
33	не менее	13	11
34	не имеет	7	11
35	что же	9	11
36	таком случае	10	10
37	отнюдь не	5	10
38	тем не	12	10
39	только не	3	10
40	она есть	1	10
41	не существует	6	10
42	есть не	6	9
43	то это	3	9
44	что она	4	9
45	ни в	6	9
46	но и	16	9
47	нет ничего	2	9
48	в этом	17	8
49	и как	4	8
50	это есть	1	8
51	учение о	2	8
52	отличается от	2	8
53	так что	11	8
54	в виде	6	8
55	прежде всего	11	8
56	что мы	14	8
57	том что	19	8
58	если же	3	8
59	это и	3	7
60	в самом	5	7
61	как и	5	7
62	нет никакого	1	7
63	никогда не	1	7
64	как раз	8	7
65	потому что	13	7
66	что оно	2	7
67	ясно что	8	7
68	в виду	8	7
69	другими словами	6	7
70	только на	9	7
71	но что	1	7
72	даже и	18	7
73	ничем не	2	7
74	и нет	1	7
75	что в	11	7
76	самом деле	4	6
77	должна быть	1	6
78	что иное	3	6
79	я не	1	6
80	что существует	2	6
81	иное как	3	6
82	то же	5	6
83	об этом	2	6
84	и с	10	6
85	возможно только	2	6
86	вещей и	1	6
87	есть именно	5	6
88	превращается в	1	6
89	оно не	3	6
90	утверждать что	2	6
91	вы не	1	6
92	если бы	4	6
93	тогда есть	1	6
94	что и	2	6
95	и только	4	6
96	о том	18	6
97	так как	7	6
98	даже не	3	6
99	не на	1	6
100	и все	5	6
101	все это	4	6
102	кроме того	5	6
103	от всего	3	6
104	но если	4	6
105	не что	3	6
106	есть то	5	6
107	сам по	1	5
108	вопрос о	3	5
109	что его	1	5
110	хотя и	3	5
111	и к	3	5
112	есть ли	1	5
113	от чего	2	5
114	само по	2	5
115	он не	2	5
116	по крайней	6	5
117	так и	7	5
118	было бы	8	5
119	в них	2	5
120	мы не	7	5
121	и тогда	1	5
122	в том	12	5
123	можно ли	6	5
124	в то	6	5
125	тогда когда	3	5
126	и притом	3	5
127	и его	1	5
128	всегда есть	1	5
129	только в	14	5
130	уже не	8	5
131	от всякого	2	5
132	крайней мере	6	5
133	как же	4	5
134	что не	5	5
135	что для	3	5
136	как это	1	5
137	но это	6	5
138	не отличается	3	5
139	или не	2	5
140	только как	3	5
141	как на	2	5
142	и то	10	4
143	чего не	1	4
144	и больше	1	4
145	и ничего	2	4
146	время как	1	4
147	говорить о	10	4
148	мы и	6	4
149	первый план	3	4
150	нет и	3	4
151	есть просто	2	4
152	сама по	4	4
153	во что	1	4
154	в истории	3	4
155	что нет	1	4
156	конечно не	2	4
157	подобно тому	2	4
158	собственно говоря	2	4
159	и никакого	2	4
160	это не	1	4
161	на первый	4	4
162	будет значить	1	4
163	же тут	2	4
164	если нет	1	4
165	тому что	3	4
166	что есть	1	4
167	как о	3	4
168	но только	4	4
169	если только	1	4
170	от того	1	4
171	не могут	4	4
172	и это	5	4
173	нет никакой	2	4
174	то время	1	4
175	можно только	2	4
176	сказать ни	1	4
177	о нем	2	4
178	к тому	3	4
179	все вещи	1	4
180	с другой	6	4
181	тело и	1	4
182	если оно	3	4
183	есть история	1	4
184	это будет	3	4
185	или иной	5	4
186	говорит о	1	4
187	у нас	18	4
188	так же	5	4
189	ни от	2	4
190	где же	1	4
191	тому как	3	4
192	сознания и	2	4
193	хотя бы	12	4
194	сказать что	24	4
195	была бы	1	3
196	из самых	2	3
197	мы уже	3	3
198	той же	2	3
199	и тут	4	3
200	но даже	3	3
201	зависимости от	2	3
202	и сводится	1	3
203	и на	5	3
204	и всякий	3	3
205	при условии	6	3
206	мере в	2	3
207	что именно	1	3
208	с этим	5	3
209	в своем	4	3
210	только тогда	3	3
211	все же	8	3
212	перед нами	2	3
213	как таковое	1	3
214	все эти	7	3
215	сводится на	1	3
216	тем более	10	3
217	на то	6	3
218	в нем	1	3
219	не значит	2	3
220	в силу	1	3
221	не будет	11	3
222	сознание и	2	3
223	того или	7	3
224	он есть	1	3
225	должно быть	2	3
226	и без	5	3
227	имеется в	3	3
228	и значит	1	3
229	не в	2	3
230	особого рода	1	3
231	знания но	1	3
232	раз и	5	3
233	из которых	2	3
234	тем самым	7	3
235	она не	3	3
236	одна из	3	3
237	в основе	3	3
238	никакого отношения	1	3
239	на себя	1	3
240	уже и	3	3
241	а мы	1	3
242	должны быть	1	3
243	и о	4	3
244	это было	2	3
245	нельзя ни	1	3
246	к нему	2	3
247	все время	1	3
248	быть и	2	3
249	во-вторых же	1	3
