N	2gram	Losev_Prob_2	Dialekti
1	т е	1	46
2	не есть	33	40
3	и не	37	30
4	и есть	4	19
5	а не	10	18
6	и т	6	17
7	ничего не	10	17
8	может быть	18	17
9	то что	38	16
10	т д	6	15
11	и в	35	15
12	как бы	4	14
13	точки зрения	2	14
14	не имеет	7	14
15	так как	7	14
16	что это	1	13
17	по себе	8	13
18	это есть	1	13
19	того что	12	13
20	это не	1	12
21	в этом	17	11
22	говорить о	10	11
23	ясно что	8	11
24	в том	12	11
25	прежде всего	11	11
26	не может	13	11
27	и все	5	11
28	том что	19	10
29	в основе	3	10
30	потому что	13	10
31	с ее	1	10
32	она есть	1	10
33	это и	3	9
34	то же	5	9
35	мы не	7	9
36	было бы	8	9
37	в виду	8	9
38	и что	13	9
39	есть ни	3	9
40	уже не	8	9
41	значит что	4	9
42	все это	4	9
43	что иное	3	8
44	не в	2	8
45	в себе	5	8
46	не только	24	8
47	ни в	6	8
48	и это	5	8
49	и о	4	8
50	и ее	2	8
51	иное как	3	8
52	это значит	4	8
53	не что	3	8
54	должна быть	1	7
55	не просто	11	7
56	что именно	1	7
57	что тут	1	7
58	и мы	2	7
59	он есть	1	7
60	как и	5	7
61	по крайней	6	7
62	и вообще	16	7
63	и его	1	7
64	что оно	2	7
65	только в	14	7
66	крайней мере	6	7
67	что мы	14	7
68	или в	2	7
69	что он	4	7
70	что в	11	7
71	есть просто	2	6
72	перед нами	2	6
73	хотя и	3	6
74	и тем	4	6
75	если бы	4	6
76	в то	6	6
77	символ в	1	6
78	что и	2	6
79	так что	11	6
80	вовсе не	37	6
81	и даже	11	6
82	а именно	6	6
83	нет ничего	2	6
84	в результате	4	6
85	тем более	10	6
86	сказать что	24	6
87	ни на	1	6
88	в сфере	1	5
89	той же	2	5
90	мы имеем	1	5
91	и на	5	5
92	с его	1	5
93	только тогда	3	5
94	сама по	4	5
95	в своем	4	5
96	то в	1	5
97	учение о	2	5
98	на то	6	5
99	что она	4	5
100	в нем	1	5
101	есть не	6	5
102	что такое	18	5
103	же это	5	5
104	в ней	2	5
105	на себе	1	5
106	но что	1	5
107	но только	4	5
108	того чтобы	2	5
109	тогда когда	3	5
110	как таковой	4	5
111	я не	1	5
112	в каком	4	5
113	таким образом	4	5
114	как только	3	5
115	о том	18	5
116	так и	7	5
117	другими словами	6	5
118	можно сказать	6	5
119	и можно	3	5
120	именно в	1	5
121	в свете	3	5
122	если мы	9	5
123	и чисто	1	5
124	для того	3	5
125	как же	4	5
126	в смысле	1	5
127	и для	6	5
128	но если	4	5
129	есть то	5	5
130	также и	12	4
131	или по	4	4
132	оно есть	1	4
133	хотя бы	12	4
134	что они	3	4
135	в этой	9	4
136	и как	4	4
137	с их	1	4
138	бы только	1	4
139	в силу	1	4
140	подобно тому	2	4
141	то ни	3	4
142	и с	10	4
143	этом смысле	5	4
144	с тем	3	4
145	и уже	1	4
146	она не	3	4
147	уже о	4	4
148	той или	5	4
149	ничего общего	3	4
150	что все	6	4
151	идет речь	2	4
152	еще не	10	4
153	в его	7	4
154	оказывается что	3	4
155	мы должны	3	4
156	есть в	4	4
157	ни с	2	4
158	в одном	1	4
159	не о	6	4
160	само по	2	4
161	как раз	8	4
162	отнюдь не	5	4
163	так же	5	4
164	тому как	3	4
165	на свете	4	4
166	но это	6	4
167	один из	3	4
168	тех или	3	4
169	лишь как	1	4
170	бы в	3	4
171	или не	2	4
172	именно о	1	4
173	но и	16	4
174	должны быть	1	4
175	необходимым образом	1	3
176	то на	2	3
177	отношения к	1	3
178	и то	10	3
179	только потому	1	3
180	чего не	1	3
181	едва ли	9	3
182	что если	4	3
183	и тут	4	3
184	то мы	1	3
185	не говорят	1	3
186	а если	1	3
187	со стороны	1	3
188	в истории	3	3
189	общего с	2	3
190	как в	1	3
191	с этим	5	3
192	и нет	1	3
193	и наконец	3	3
194	как таковое	1	3
195	но в	6	3
196	от этого	1	3
197	бы и	7	3
198	все эти	7	3
199	и если	3	3
200	же именно	4	3
201	одной и	2	3
202	на этом	1	3
203	от нее	1	3
204	об этом	2	3
205	мы уже	3	3
206	в данном	10	3
207	можно только	2	3
208	в их	3	3
209	и той	4	3
210	если угодно	2	3
211	возможно только	2	3
212	в предыдущем	1	3
213	нет никакого	1	3
214	иной раз	3	3
215	есть прежде	4	3
216	и притом	3	3
217	мы можем	6	3
218	та или	2	3
219	нет ни	1	3
220	есть только	8	3
221	лежит в	1	3
222	думает что	1	3
223	вы не	1	3
224	более не	2	3
225	говоря уже	4	3
226	в собственном	1	3
227	то или	3	3
228	слово есть	1	3
229	сознания и	2	3
230	имеется в	3	3
231	вот почему	1	3
232	и та	1	3
233	этот момент	1	3
234	и следовательно	4	3
235	и об	1	3
236	все на	3	3
237	быть и	2	3
238	от всего	3	3
239	тотчас же	2	3
240	для всех	2	3
241	без того	2	3
242	об его	2	3
243	в виде	6	3
244	при помощи	8	3
245	ни просто	2	3
246	даже и	18	3
247	это будет	3	3
248	или иное	2	3
249	в области	6	3
250	себя и	1	3
251	что не	5	3
252	говорит о	1	3
253	смысла и	2	3
254	у нас	18	3
255	ни о	4	3
256	и потому	1	3
257	из которых	2	3
258	что здесь	1	3
259	оно и	1	3
260	или другой	5	3
261	или вообще	4	3
262	с ним	1	3
263	не говоря	4	3
264	или других	3	3
265	совершенно не	2	3
266	есть и	1	3
267	только о	8	3
268	будет ли	1	3
269	только не	3	3
270	тем самым	7	3
271	к этому	1	3
272	можно назвать	1	3
273	можно говорить	3	2
274	и без	5	2
275	мы говорим	4	2
276	ведь и	2	2
277	о структуре	1	2
278	тут в	1	2
279	и само	2	2
280	и ничего	2	2
281	мир не	1	2
282	вопрос о	3	2
283	есть нечто	7	2
284	совпадает с	2	2
285	себе что	2	2
286	сам по	1	2
287	на нем	2	2
288	не нужно	3	2
289	как вещь	1	2
290	во всех	2	2
291	только после	1	2
292	бы не	3	2
293	мы будем	1	2
294	но как	6	2
295	сам собою	1	2
296	есть по	2	2
297	вообще как	1	2
298	себе и	2	2
299	и будет	1	2
300	нет и	3	2
301	и чем	1	2
302	если она	1	2
303	все же	8	2
304	кроме того	5	2
305	просто как	3	2
306	или иную	1	2
307	в самом	5	2
308	от чего	2	2
309	отношение как	1	2
310	мы получаем	1	2
311	из этих	3	2
312	тоже не	7	2
313	думать что	1	2
314	ни одна	1	2
315	что даже	1	2
316	все прочее	1	2
317	при этом	3	2
318	тем не	12	2
319	собственном смысле	1	2
320	раз это	1	2
321	тут не	1	2
322	диалектики я	1	2
323	есть понятие	1	2
324	собственно говоря	2	2
325	а это	3	2
326	но все	2	2
327	не будет	11	2
328	в каком-нибудь	2	2
329	об этой	1	2
330	в глубине	1	2
331	лишь в	3	2
332	это было	2	2
333	заключается в	4	2
334	время и	2	2
335	но именно	4	2
336	в них	2	2
337	все равно	3	2
338	нашего исследования	3	2
339	осуществляется в	1	2
340	не мешает	1	2
341	между собою	4	2
342	должно быть	2	2
343	том как	1	2
344	имеет ничего	2	2
345	сказать так	1	2
346	представление о	5	2
347	говорил о	1	2
348	мы теперь	1	2
349	что было	1	2
350	при условии	6	2
351	не могли	1	2
352	необходимо чтобы	1	2
353	что с	2	2
354	что есть	1	2
355	в отношении	4	2
356	не менее	13	2
357	вообще но	1	2
358	не раз	1	2
359	но они	1	2
360	или что	3	2
361	что эта	1	2
362	и другое	1	2
363	как о	3	2
364	думают что	1	2
365	и именно	1	2
366	себе эти	1	2
