N	3gram	Ircho_Kome_2	Istorich
1	с другой стороны	1	8
2	не только в	1	5
3	о том что	4	5
4	с одной стороны	2	4
5	что у него	2	4
6	в тех случаях	1	4
7	тем не менее	1	4
8	в том что	5	4
9	в ответ на	2	3
10	то что в	1	3
11	не может быть	1	3
12	тех случаях когда	1	3
13	то время как	2	2
14	точно так же	1	2
15	в одной из	2	2
16	но и в	1	2
17	после того как	2	2
18	до сих пор	2	2
19	так как он	1	2
20	так и в	1	2
21	в то время	3	2
22	но все же	1	2
23	что это не	1	2
24	что и в	2	2
25	с его дочерью	1	2
26	не в состоянии	1	1
27	и здесь нет	1	1
28	только потому что	2	1
29	с точки зрения	1	1
30	друг друга у	1	1
31	по отношению к	3	1
32	в самом деле	1	1
33	никак не может	1	1
34	у того же	2	1
35	что ни в	1	1
36	здесь нет необходимости	1	1
37	только в том	1	1
38	за водой и	1	1
39	одной из причин	1	1
40	что он не	1	1
41	о том чтобы	1	1
42	на брак с	1	1
43	и в современной	1	1
44	бы то ни	2	1
45	и та же	1	1
46	независимо от того	2	1
47	том что именно	1	1
48	и т п	2	1
49	в большинстве случаев	1	1
50	можно было бы	2	1
51	одна из них	1	1
52	и нет необходимости	1	1
53	вместе с тем	4	1
54	думать что в	1	1
55	в самом начале	2	1
56	обращает на себя	5	1
57	в этой связи	1	1
58	то ни было	2	1
59	в качестве примера	1	1
60	за лет с	1	1
61	достаточно сослаться на	1	1
62	имеем дело с	1	1
63	в свои руки	1	1
64	в связи с	3	1
65	то что он	2	1
66	как бы то	1	1
67	одна и та	1	1
68	никто не может	1	1
69	не в его	1	1
70	в достаточной степени	1	1
71	более или менее	1	1
72	но уже в	1	1
73	не имеет значения	1	1
74	в этом же	2	1
75	с собой в	1	1
76	но все эти	1	1
77	во второй половине	1	1
78	брак с дочерью	1	1
79	таким образом и	1	1
80	к тому что	2	1
81	по этому вопросу	1	1
82	как мы видели	1	1
83	вместе со своим	1	1
