N	2gram	Tiupa_Anal_2	Problema
1	и в	16	44
2	вовсе не	2	37
3	и не	12	35
4	не есть	2	35
5	то есть	9	34
6	может быть	6	28
7	по себе	2	25
8	потому что	1	25
9	то что	7	23
10	в том	12	21
11	только в	4	19
12	а не	10	18
13	в этом	18	17
14	также и	1	16
15	для нас	1	16
16	сказать что	2	16
17	художественного произведения	2	14
18	и то	3	14
19	не только	16	14
20	и даже	9	14
21	и т	1	13
22	то же	4	13
23	не в	4	13
24	но в	6	12
25	том что	12	12
26	той или	3	12
27	так что	3	12
28	не является	1	11
29	отнюдь не	8	10
30	так и	15	10
31	как и	14	10
32	тем не	3	10
33	не менее	4	10
34	некоторого рода	2	10
35	у нас	1	10
36	в виду	1	10
37	но и	12	10
38	не имеет	2	9
39	в нем	1	9
40	это не	1	9
41	и тем	4	9
42	в то	2	9
43	никак не	2	9
44	в его	2	9
45	что и	3	9
46	так как	1	9
47	в данном	8	9
48	как бы	10	9
49	же самое	1	9
50	таким образом	2	9
51	сама по	1	8
52	перед нами	1	8
53	в себе	7	8
54	он не	2	8
55	было бы	3	8
56	ни в	1	8
57	но это	1	8
58	только и	1	8
59	как раз	4	8
60	связи с	1	8
61	как мы	3	8
62	того что	2	8
63	или иной	3	8
64	что же	1	8
65	что в	2	8
66	в связи	1	7
67	все эти	1	7
68	мы должны	1	7
69	указывает на	1	7
70	данном случае	5	7
71	с ним	2	7
72	и что	1	7
73	с другой	6	7
74	уже не	4	7
75	еще и	1	7
76	не может	4	7
77	и потому	1	7
78	в целом	8	6
79	и к	5	6
80	о том	7	6
81	и если	3	6
82	того или	3	6
83	но если	1	6
84	но только	1	6
85	никогда не	3	6
86	можно сказать	4	6
87	сами по	1	6
88	такого рода	2	6
89	едва ли	3	5
90	есть не	1	5
91	еще не	2	5
92	за пределы	4	5
93	в своем	4	5
94	хотя и	4	5
95	в нашем	3	5
96	и сам	3	5
97	точки зрения	4	5
98	в своей	2	5
99	тем самым	4	5
100	как о	3	5
101	тех или	2	5
102	и его	4	5
103	и о	1	5
104	и здесь	1	5
105	крайней мере	3	5
106	что здесь	1	5
107	с той	2	5
108	только на	3	5
109	то и	1	5
110	или даже	2	5
111	в конце	4	5
112	по крайней	3	5
113	этом случае	4	5
114	так же	2	5
115	как в	4	5
116	да и	1	5
117	этого слова	3	5
118	все это	4	5
119	собственно говоря	2	5
120	а в	3	5
121	с ней	1	5
122	другой стороны	2	5
123	состоит из	1	5
124	в таком	2	5
125	таком случае	2	4
126	не что	1	4
127	мы уже	1	4
128	что иное	1	4
129	но даже	1	4
130	иное как	1	4
131	в чем	1	4
132	тут же	1	4
133	при этом	10	4
134	заключается в	1	4
135	тому что	1	4
136	раз и	1	4
137	и является	4	4
138	о чем-то	1	4
139	только с	1	4
140	или иных	2	4
141	отличается от	1	4
142	в ее	1	4
143	языка и	2	4
144	можно было	3	4
145	имеется в	1	4
146	мы могли	1	4
147	что даже	1	4
148	же и	1	4
149	ни с	2	4
150	тем что	3	4
151	на этот	2	4
152	или в	3	4
153	а также	7	4
154	совершенно не	1	4
155	отношения к	2	3
156	здесь и	1	3
157	и больше	1	3
158	говорить о	6	3
159	и ее	1	3
160	из того	1	3
161	там и	1	3
162	но не	4	3
163	в художественном	1	3
164	и как	1	3
165	в самом	6	3
166	в этой	9	3
167	на то	2	3
168	свою собственную	1	3
169	идеи и	1	3
170	содержит в	3	3
171	одно и	1	3
172	значение в	1	3
173	об этом	1	3
174	его в	2	3
175	первую очередь	1	3
176	том смысле	1	3
177	все равно	1	3
178	себе как	1	3
179	и тогда	1	3
180	но эта	2	3
181	в таких	2	3
182	на себе	3	3
183	ничего не	9	3
184	на которую	2	3
185	как будто	3	3
186	и такие	1	3
187	если же	1	3
188	она не	2	3
189	образы и	1	3
190	с самим	3	3
191	с собой	1	3
192	если бы	3	3
193	том или	2	3
194	не так	4	3
195	этот вопрос	1	3
196	не мешает	1	3
197	в качестве	11	3
198	самом деле	1	3
199	есть в	3	3
200	уже в	1	3
201	а то	2	3
202	этот раз	1	3
203	для него	4	3
204	отличие от	2	3
205	здесь в	2	3
206	прежде всего	3	3
207	его как	2	3
208	ни о	3	3
209	в первую	1	3
210	если не	1	3
211	но оно	1	3
212	в тех	1	3
213	самого себя	1	3
214	с этой	1	3
215	слова и	1	3
216	в любом	1	3
217	и все	3	3
218	тем более	1	3
219	ни к	1	3
220	хотя бы	1	3
221	будто бы	1	3
222	же в	1	3
223	понимать как	1	3
224	или иного	3	3
225	из этого	1	3
226	есть то	1	3
227	точно так	1	3
228	к тому	7	3
229	смысле что	1	3
230	к их	1	2
231	того же	4	2
232	говорилось выше	1	2
233	и до	2	2
234	его не	1	2
235	именно здесь	1	2
236	однако для	1	2
237	мы имеем	3	2
238	и самим	1	2
239	самостоятельного значения	1	2
240	быть в	1	2
241	не был	3	2
242	нам представляется	1	2
243	во всех	4	2
244	совсем не	1	2
245	то он	1	2
246	отвлеченной мысли	2	2
247	и будет	1	2
248	в известном	1	2
249	когда он	1	2
