N	2gram	Vinokur_Ku_3	Myslijsy
1	потому что	12	52
2	и в	23	39
3	в языке	7	33
4	может быть	14	27
5	в том	22	26
6	только в	6	25
7	не может	6	22
8	что в	13	22
9	не только	17	21
10	так как	9	21
11	а не	11	21
12	но и	3	20
13	и не	10	18
14	языка и	2	17
15	язык есть	4	17
16	что язык	1	16
17	том что	11	16
18	в этом	16	15
19	не в	5	15
20	если бы	8	14
21	по отношению	3	13
22	в себе	1	13
23	таким образом	9	13
24	так и	6	13
25	отношению к	2	13
26	было бы	16	12
27	и язык	1	11
28	мы не	3	10
29	как в	4	10
30	по себе	6	10
31	и что	7	10
32	а потому	2	10
33	то что	4	10
34	что не	4	10
35	не есть	3	10
36	речи и	1	10
37	и понимания	1	9
38	но в	2	9
39	как и	5	9
40	тогда когда	4	9
41	могут быть	6	9
42	для нас	4	9
43	мысли и	2	9
44	тем что	5	9
45	но не	3	8
46	в слове	4	8
47	точки зрения	23	8
48	в одном	2	8
49	того что	11	8
50	со стороны	1	8
51	вместе с	2	8
52	язык как	1	7
53	в ней	3	7
54	же с	1	7
55	с этим	1	7
56	это не	3	7
57	в этих	2	7
58	на язык	1	7
59	должны быть	1	7
60	то и	2	7
61	себе представить	2	7
62	с другой	7	7
63	должно быть	7	7
64	и т	54	6
65	языка с	1	6
66	то же	6	6
67	независимо от	5	6
68	все же	5	6
69	и как	2	6
70	бы не	3	6
71	при этом	6	6
72	и наоборот	1	6
73	не менее	12	6
74	того как	7	6
75	тем не	9	6
76	что на	3	6
77	в каком	3	6
78	языка в	6	6
79	что и	6	6
80	еще не	9	6
81	как бы	5	6
82	в первом	5	5
83	то это	3	5
84	только тогда	4	5
85	то в	3	5
86	не имеют	1	5
87	с тем	6	5
88	несмотря на	1	5
89	не имеет	3	5
90	и его	1	5
91	если же	2	5
92	язык и	2	5
93	между тем	4	5
94	во втором	1	5
95	в его	11	5
96	языка как	4	5
97	вовсе не	5	5
98	зависит от	1	5
99	языка не	1	5
100	так же	2	5
101	и потому	1	5
102	но это	5	5
103	и для	1	5
104	язык не	2	5
105	а в	5	5
106	другой стороны	3	5
107	в таком	4	5
108	на деле	1	4
109	вопрос о	11	4
110	а только	1	4
111	увидим что	2	4
112	из этих	5	4
113	т д	8	4
114	в каждом	1	4
115	этом смысле	1	4
116	мы видели	3	4
117	от языка	2	4
118	том смысле	1	4
119	т п	41	4
120	тем самым	4	4
121	однако в	2	4
122	в то	3	4
123	не по	3	4
124	а так	1	4
125	никогда не	1	4
126	же время	1	4
127	во всем	1	4
128	не могут	5	4
129	к тому	3	4
130	смысле в	1	4
131	свою очередь	1	4
132	каждый раз	1	4
133	говорит он	1	4
134	слов и	5	4
135	в стороне	1	4
136	то на	1	4
137	для него	1	4
138	само по	1	4
139	не было	4	4
140	прежде всего	9	4
141	там где	3	4
142	что мы	2	4
143	тому как	2	4
144	быть не	2	4
145	слова и	7	4
146	в смысле	1	4
147	от него	1	4
148	от того	5	4
149	не более	2	4
150	мы видим	1	4
151	в свою	1	4
152	не иначе	1	3
153	того же	4	3
154	противном случае	1	3
155	должна быть	3	3
156	что если	2	3
157	есть вместе	1	3
158	и то	1	3
159	язык вообще	1	3
160	вопрос об	2	3
161	столь же	4	3
162	тем как	1	3
163	очевидно что	3	3
164	сама по	2	3
165	относится к	2	3
166	что как	3	3
167	в своем	4	3
168	помнить что	1	3
169	в противном	1	3
170	хотя и	5	3
171	в самом	13	3
172	что это	3	3
173	думать что	1	3
174	что слово	3	3
175	он не	3	3
176	отношений между	2	3
177	так например	1	3
178	а вместе	1	3
179	то ни	1	3
180	что все	2	3
181	той же	3	3
182	и с	3	3
183	заключается в	4	3
184	и тем	6	3
185	показывает что	1	3
186	во внимание	5	3
187	не мог	1	3
188	не так	3	3
189	и при	2	3
190	в своей	4	3
191	и без	2	3
192	с точки	16	3
193	о языке	6	3
194	положим что	1	3
195	и той	1	3
196	начнем с	1	3
197	друг другу	1	3
198	что сам	3	3
199	тому что	4	3
200	она не	3	3
201	для того	12	3
202	на него	3	3
203	не могло	1	3
204	когда в	2	3
205	без сомнения	1	3
206	в словах	1	3
207	разница между	1	3
208	к одной	1	3
209	одной и	1	3
210	о предмете	1	3
211	мы увидим	1	3
212	но как	3	3
213	с одной	4	3
214	если мы	7	3
215	есть уже	1	3
216	или даже	1	3
217	языка но	3	3
218	и их	1	3
219	никто не	1	3
220	представить себе	1	3
221	могло бы	3	3
222	были бы	4	3
223	вытекают из	1	3
224	языка можно	1	3
225	что для	1	3
226	связи с	6	3
227	в самой	1	3
228	с логикой	1	3
229	одной стороны	4	3
230	только для	2	3
231	и от	1	3
232	она может	2	3
233	об отношении	1	3
234	о котором	1	3
235	то не	2	3
236	к этой	1	3
237	мы должны	3	3
238	сказать что	7	3
239	по поводу	3	3
240	как на	8	3
241	во всяком	2	3
242	словом и	1	2
243	язык может	1	2
244	чтобы не	2	2
245	но тогда	1	2
246	и есть	5	2
247	тем же	2	2
248	если б	1	2
249	язык тем	1	2
250	есть не	3	2
251	в сущности	4	2
252	что до	1	2
253	бы то	1	2
254	то мы	3	2
255	то он	3	2
256	мы будем	1	2
257	значение и	1	2
258	не все	2	2
259	тогда как	1	2
260	друг от	1	2
261	за пределы	2	2
262	языку это	1	2
263	которые не	1	2
264	что во	1	2
265	что именно	3	2
266	на память	1	2
