N	3gram	Bakhtin_Fr_4	Istorich
1	с другой стороны	3	8
2	не только в	2	5
3	о том что	2	5
4	с одной стороны	2	4
5	на первый взгляд	1	4
6	в том что	1	4
7	мы уже знаем	1	3
8	мы видим что	1	3
9	не может быть	1	3
10	в данном случае	1	3
11	с того что	1	3
12	уже знаем что	1	2
13	то время как	1	2
14	между прочим и	1	2
15	в одной из	1	2
16	и в других	2	2
17	но и в	3	2
18	но это не	1	2
19	до сих пор	1	2
20	так и в	1	2
21	в то время	2	2
22	что это не	1	2
23	что и в	1	2
24	и в конце	1	1
25	таким образом что	1	1
26	видели какую роль	1	1
27	с точки зрения	2	1
28	и др все	1	1
29	он не мог	1	1
30	у того же	1	1
31	с тех пор	1	1
32	то же самое	1	1
33	как мы увидим	1	1
34	но все это	1	1
35	в большинстве случаев	5	1
36	и все в	1	1
37	увидим дальше что	1	1
38	как мы уже	5	1
39	дает право на	1	1
40	всем их разнообразии	1	1
41	образом и здесь	2	1
42	ко всякого рода	1	1
43	здесь мы видим	1	1
44	мы увидим дальше	1	1
45	в самом начале	1	1
46	это не единственная	1	1
47	в первый раз	1	1
48	и тот же	2	1
49	это один и	1	1
50	в различных формах	1	1
51	в мифе о	1	1
52	при всем их	1	1
53	все же не	1	1
54	в связи с	1	1
55	есть и в	1	1
56	данном случае в	1	1
57	один и тот	2	1
58	до наших дней	2	1
59	здесь перед нами	1	1
60	мы видели какую	1	1
61	более или менее	3	1
62	в этом же	1	1
63	после чего наступает	1	1
64	его принадлежности к	1	1
65	приводят к тому	1	1
66	непосредственной связи с	1	1
67	богатую и разнообразную	1	1
68	во франции в	2	1
69	и все они	1	1
70	в других странах	1	1
71	один из самых	1	1
72	мы видели как	2	1
73	таким образом и	3	1
74	по этому знаку	1	1
75	но мы уже	1	1
76	обряд во время	1	1
77	все это не	1	1
78	как мы видели	2	1
79	мы видели что	1	1
