N	3gram	Vygotskiy__3	FransuaR
1	до сих пор	1	8
2	мы уже говорили	5	7
3	в том что	17	6
4	уже говорили что	2	5
5	как и в	2	4
6	в другом месте	1	3
7	в том числе	1	3
8	в связи с	5	3
9	мы видели что	3	3
10	более или менее	1	2
11	с точки зрения	1	2
12	бы то ни	1	2
13	том числе и	1	2
14	как мы видели	3	2
15	в данном случае	1	2
16	с одной стороны	5	2
17	в то время	4	2
18	только в эпоху	1	2
19	о том что	3	2
20	с другой стороны	3	2
21	как мы уже	2	2
22	для того чтобы	7	2
23	не может быть	2	2
24	том что она	1	1
25	таким образом что	2	1
26	есть и у	2	1
27	мы видим таким	1	1
28	сказать что в	1	1
29	и не могут	1	1
30	по отношению к	2	1
31	только тому что	1	1
32	подобно тому как	1	1
33	и все остальные	2	1
34	может быть отнесена	1	1
35	между собой в	1	1
36	видимой связи с	1	1
37	вместе с тем	10	1
38	в отличие от	6	1
39	им с помощью	1	1
40	в этом отношении	3	1
41	несмотря на его	1	1
42	том или ином	1	1
43	в приложении к	1	1
44	что дело идет	1	1
45	и то что	2	1
46	сомнению что он	1	1
47	о том как	1	1
48	всех этих моментов	1	1
49	в самом начале	1	1
50	не потому что	1	1
51	некоторой своей части	1	1
52	если бы мы	1	1
53	и т.д в	1	1
54	и самый тип	1	1
55	то ни было	1	1
56	речи и мышления	2	1
57	но мы уже	1	1
58	одна из этих	1	1
59	состоит в том	3	1
60	так и в	2	1
61	и в отношении	2	1
62	в известном смысле	2	1
63	и в этом	2	1
64	по сравнению с	3	1
65	и вместе с	2	1
66	а с другой	3	1
67	в некоторой своей	1	1
68	и в развитии	2	1
69	все же не	1	1
70	друг к другу	1	1
71	по своей сущности	1	1
72	во всех этих	1	1
73	не мог не	1	1
74	мы не можем	1	1
75	и как бы	1	1
76	связи кроме того	1	1
77	во всем этом	1	1
78	с самого начала	6	1
79	и в самом	1	1
80	включает в себя	2	1
81	выходит за пределы	1	1
82	заключается в том	7	1
83	видим таким образом	1	1
84	на всех этапах	1	1
85	в этом смысле	2	1
86	в результате этого	1	1
87	быть отнесена к	1	1
88	можно было бы	5	1
89	друг с другом	5	1
90	то же самое	1	1
91	мы стремились показать	1	1
92	той или иной	2	1
